"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Apostilamento";"Descrição Apostilamento";"Valor Apostilamento";"Data de inclusão";"Situação Apostilamento"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170078";"SUP.REGIONAL RECEITA FEDERAL 5A.RF/BA";"00000000000022017";"PRIMEIRA REPACTUAçãO DO CONTRATO. AUMENTO DO SALARIO E ADICIONAIS DEVIDO à                                                                       CCT.";"6394,00";"21/09/2017";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170078";"SUP.REGIONAL RECEITA FEDERAL 5A.RF/BA";"00000000000012017";"INFORMAR A DOTAçãO ORçAMENTáRIA E NOTA DE EMPENHO PARA ATENDER PARTE DAS DE                SPESAS INERENTES AO PRESENTE CONTRATO NO EXERCíCIO DE 2017.";"0,00";"31/03/2017";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170095";"DELEGACIA DA REC.FEDERAL EM DIVINOPOLIS/MG";"000000000001/2018";"Atualiza valores do aluguel de Passos.";"745,90";"16/05/2018";"Encerrado"
"42017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170095";"DELEGACIA DA REC.FEDERAL EM DIVINOPOLIS/MG";"000000000001/2018";"REAJUSTE NO VALOR DE 109668,85 A TÍTULO DE MERA EXECUÇÃO CONTRATUAL PARA ADEQUAÇÃO DO PREÇO CONTRATUAL AOS INCREMENTOS DECORRENTES DO REAJUSTE CONFORM                           E CLÁUSULA DÉCIMA DO CONTRATO DRF/DIV Nº 04/2017";"109668,80";"29/03/2018";"Encerrado"
"72017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170103";"DELEGACIA DA REC. FEDERAL EM VITORIA/ES";"000000000002/2018";"REAJUSTE CONFORME CLÁSULA DÉCIMA DO CONTRATO SRRF07 Nº 7/2017";"570,30";"14/02/2018";"Encerrado"
"72017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170103";"DELEGACIA DA REC. FEDERAL EM VITORIA/ES";"000000000001/2018";"REAJUSTE CONFORME CLÁSULA NONA DO CONTRATO SRRF07 Nº 7/2017.";"60869,00";"18/01/2018";"Encerrado"
"72017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170103";"DELEGACIA DA REC. FEDERAL EM VITORIA/ES";"000000000003/2018";"REAJUSTE CONFORME CLÁUSULA DÉCIMA DO CONTRATO SRRF07 Nº 7/2017";"6634,30";"07/03/2018";"Encerrado"
"62017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170116";"SUP.REGIONAL RECEITA FEDERAL 7A.RF/RJ";"000000000001/2018";"REPACTUAçãO EM RAZAO DA CCT 2017/2018 DAS CATEGORIAS DE SERVENTE, SERVENTE                                           DE BANHEIRO E LIMPADOR DE VIDRO.";"13705,20";"05/01/2018";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170120";"DELEGACIA DA REC.FEDERAL EM CAMPOS GOITACAZES";"00000000000000001";"Por este termo, e com amparo no . 8º do artigo 65 da Lei Federal nº8666/93.";"20108,00";"14/12/2017";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170122";"MF-DELEGACIA DA REC.FEDERAL EM NOVA IGUACU/RJ";"000000000002/2017";"CONVENçãO COLETIVA DE TRABALHO PARA OS TRABALHADORES DE DUQUE DE CAXIAS, TERESóPOLIS, PETRóPOLIS E TRêS RIOS, VIGENTE A PARTIR DE PRIMEIRO DE ABRIL DE                                                                      2017.";"5090,60";"27/10/2017";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170122";"MF-DELEGACIA DA REC.FEDERAL EM NOVA IGUACU/RJ";"000000000001/2017";"CONVENçãO COLETIVA DE TRABALHO PARA OS TRABALHADORES DE NOVA IGUAçU E ITAGU                                Aí VIGENTE A PARTIR DE 01 DE MARçO DE 2017.";"15109,70";"03/10/2017";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170136";"DELEGACIA DA REC.FEDERAL EM CAMPINAS/SP";"000000000001/2018";"REAJUSTE CONFORME CLAUSULA QUARTA, PARAGRAFO UNICO DO CONTRATO 01/2017, DE   ACORDO COM A VARIACAO DO INDICE INPC/IBGE OCORRIDA NOS ULTIMOS 12 MESES.";"19337,50";"03/05/2018";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170153";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - PR";"00000000000000001";"REPATUAÇÃO 2017 EM CONFORMIDADE COM CLAUSULA CONTRATUAL.";"6570,70";"04/12/2017";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170162";"ALFÂNDEGA DA RFB EM FOZ DO IGUAÇU";"00000000000000001";"INDICAçãO NOTA DE EMPENHO 2018";"0,00";"06/02/2018";"Encerrado"
"32017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170162";"ALFÂNDEGA DA RFB EM FOZ DO IGUAÇU";"00000000000000001";"indicação nota de empenho 2018";"0,00";"05/02/2018";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170163";"ALFANDEGA DO PORTO DE PARANAGUA PR";"000000000001/2017";"Repactuação do contrato 03/2016 de acordo com a CCT PR00093/2017 com vigênc                                                     ia a partir de 02/2017";"1556,10";"26/07/2017";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170163";"ALFANDEGA DO PORTO DE PARANAGUA PR";"000000000004/2018";"repactuação de valores devido pela convenção coletiva PR000105/2018 o qual                                       tem reajuste de verbas trabalhistas.";"445,10";"15/05/2018";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170166";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - SC";"000000000002/2018";"SEGUNDA REPACTUAÇÃO DO CONTRATO - CCT 2018";"17867,30";"09/04/2018";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170166";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - SC";"000000000001/2017";"PRIMEIRA REPACTUAçãO DO CONTRATO SAMF/SC Nº 01/2017.";"34037,20";"05/06/2017";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170166";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - SC";"000000000003/2018";"ACERTO DE VALORES CRONOGRAMADOS CORRECAO";"17239,10";"04/05/2018";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"000000000002/2018";"REAJUSTE DE PREçOS - INSUMO 'UNIFORMES' - PELO IPCA.";"79,30";"06/04/2018";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170183";"DELEGACIA DA REC.FEDERAL EM STA MARIA / RS";"000000000001-2017";"VALOR QUE SE APOSTILA POR MERA EXECUCAO CONTRATUAL, EM RAZAO DE ALTERACAO D       E PRECO DO CONTRATO, DECORRENTE DA 1A E 2A ETAPAS DA 1A REPACTUACAO.";"17056,80";"30/06/2017";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170269";"INSP.REC.FEDERAL CL.ESP.EM P.ALEGRE/RS";"000000000001/2017";"REPACTUAÇÃO 2017.";"23183,20";"16/08/2017";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170330";"DELEGACIA DA RECEITA FEDERAL EM SOBRAL";"00000000000000001";"REPACTUAçãO DE PREçOS COM BASE NA CONVEçãO COLETIVA DE TRABALHO 2017/2017,                         REGISTRADA NO MTE CE000235/2017 NO DIA 21/02/2017.";"31289,20";"21/06/2017";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170330";"DELEGACIA DA RECEITA FEDERAL EM SOBRAL";"00000000000000001";"REPACTUAçãO CONTRATUAL CONFORME CCT CONVENçãO COLETIV DE TRABALHO, REGISTRA                              DA NO MTE SOB Nº CE000510/2017 EM 06/04/2017.";"71131,00";"14/07/2017";"Encerrado"
"162016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170531";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - DF";"000000000001/2017";"TEM POR FINALIDADE DE INDICAR A DOTAçãO ORçAMENTáRIA QUE IRá CUSTEAR AS DES                                    PESAS DO CONTRATO NO EXERCíCIO DE 2017.";"0,00";"12/05/2017";"Encerrado"
"22017";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114618";"UNIDADE ESTADUAL DO IBGE EM MINAS GERAIS";"000000000001/2018";"Reajuste do valor contratual conforme previsto em contrato.";"504,60";"15/01/2018";"Encerrado"
"42017";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"000000000013/2017";"Aumento de passagens, salário e outros oriundos do CCT 2017.";"4296,30";"18/10/2017";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25208";"SUPERINTENDENCIA DE SEGUROS PRIVADOS";"173039";"MF-SUSEP-SUPERINT.DE SEGUROS PRIVADOS/RJ";"000000000001/2018";"REAJUSTE PELO IPC-A";"599,10";"29/03/2018";"Encerrado"
"32017";"25000";"MINISTERIO DA ECONOMIA";"25208";"SUPERINTENDENCIA DE SEGUROS PRIVADOS";"173039";"MF-SUSEP-SUPERINT.DE SEGUROS PRIVADOS/RJ";"000000000001/2017";"REPACTUAçãO";"6897,30";"25/07/2017";"Encerrado"
"42017";"26000";"MINISTERIO DA EDUCACAO";"26254";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"153035";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"23085001247/16-21";"PEDIDO DE REPACTUAçãO FORMULADO PELA CONTRATADA, COM REFERêNCIA à CCT/2017.";"26093,10";"22/02/2018";"Encerrado"
"62017";"26000";"MINISTERIO DA EDUCACAO";"26254";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"153035";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"000000000002/2018";"REPACTUAÇÃO CCT/2017 OPERADOR DE EMPILHADEIRA.";"1491,20";"18/05/2018";"Encerrado"
"62017";"26000";"MINISTERIO DA EDUCACAO";"26254";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"153035";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"000000000001/2017";"REPACTUAÇÃO REFERENTE À CONVENÇÃO COLETIVA DE TRABALHO-CCT/2017, CATEGORIAPROFISSIONAL: COPEIRO, VIGÊNCIA DA CCT/2017: 1º/01/2017 A 31/12/2017 E DATA                                                      -BASE: 1º DE JANEIRO.";"1896,30";"24/08/2017";"Encerrado"
"82017";"26000";"MINISTERIO DA EDUCACAO";"26254";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"153035";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"000000000001/2017";"REPACTUAÇÃO DOS PREÇOS, CONFORME CONVENÇÃO COLETIVA DE TRABALHO DE 2017.";"19316,60";"22/05/2017";"Encerrado"
"92017";"26000";"MINISTERIO DA EDUCACAO";"26254";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"153035";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"000000000002/2017";"COBRIR DESPESAS COM A REPACTUAÇÃO REFERENTE A CCT/2017.";"47464,40";"07/08/2017";"Encerrado"
"92017";"26000";"MINISTERIO DA EDUCACAO";"26254";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"153035";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"000000000001/2017";"REPACTUAÇÃO MOTIVADA PELO REAJUSTE DA TARIFA NO TRANSPORTE COLETIVO EM UBER                                                       ABA EM JANEIRO/2017.";"5144,60";"24/04/2017";"Encerrado"
"12017";"26000";"MINISTERIO DA EDUCACAO";"26257";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA - MG";"000000000002-2018";"Repactuação dos valores em razão da Convenção Coletiva da categoria - 2018                                   das cidades de Belo Horizonte e Contagem";"19270,90";"15/06/2018";"Encerrado"
"12017";"26000";"MINISTERIO DA EDUCACAO";"26257";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA - MG";"000000000001/2017";"REPACTUAÇÃO DE ACORDO COM AS CCT'S 2017 DAS CATEGORIAS.";"60195,50";"12/06/2017";"Encerrado"
"12017";"26000";"MINISTERIO DA EDUCACAO";"26257";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA - MG";"000000000003/2018";"REPACTUAçãO DE VALORES PARA REAJUSTE DO CONTRATO EM RAZãO DAS CONVENçõES COLETIVAS DE TRABALHO DA CATEGORIA NO ANO DE 2018, DAS CIDADES DE ARAXá, CURV                                    ELO, LEOPOLDINA, NEPOMUCENO E VARGINHA.";"3394,50";"27/07/2018";"Encerrado"
"312016";"26000";"MINISTERIO DA EDUCACAO";"26257";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA - MG";"00000000000022018";"Reajuste dos valores de gêneros alimentícios, custos diversos, aluguel,                  energia e água do restaurante estudantil do campus Araxá.";"26573,00";"22/03/2018";"Encerrado"
"312016";"26000";"MINISTERIO DA EDUCACAO";"26257";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA - MG";"000000000001-2017";"Repactuação da mão de obra e dos custos diversos somente impostos que incid                                                    em sobre a mão de obra.";"31625,20";"06/09/2017";"Encerrado"
"52017";"26000";"MINISTERIO DA EDUCACAO";"26276";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"154045";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"23108202552201712";"REFERENTE AS ALTERACOES DA CCT 2017/2017 DA CATEGORIA.";"536765,50";"21/06/2017";"Encerrado"
"92017";"26000";"MINISTERIO DA EDUCACAO";"26280";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"00000000000000001";"REAJUSTE DO VALOR CONTRATUAL CONFORME PREVE CLAUSULA CONTRATUAL DE ACORDO    COM O IPC-A, PARA O PERIODO DE 26/02/18 A 26/02/19 CONFORME DESPACHO DE                                                            FOLHA 404 VERSO";"43590,00";"21/03/2018";"Encerrado"
"142017";"26000";"MINISTERIO DA EDUCACAO";"26282";"UNIVERSIDADE FEDERAL DE VICOSA";"154052";"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV";"000000000001/2017";"Repactuação de preços em razão da CCT 2017/2017";"3002,90";"13/09/2017";"Encerrado"
"42017";"26000";"MINISTERIO DA EDUCACAO";"26285";"FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI";"154069";"FUNDAÇÃO UNIV. FEDERAL DE SÃO JOÃO DEL-REI";"000000000032/2017";"Repactuação contratual.";"64151,80";"25/07/2017";"Encerrado"
"12017";"26000";"MINISTERIO DA EDUCACAO";"26404";"INST.FED.DE EDUC.,CIENC.E TEC.BAIANO";"154618";"IF BAIANO - CAMPUS GOVERNADOR MANGABEIRA";"00000000000000001";"REEQUILIBRIO REFETENTE A CCT 2017/2018.";"11909,60";"29/12/2017";"Pendente"
"22017";"26000";"MINISTERIO DA EDUCACAO";"26404";"INST.FED.DE EDUC.,CIENC.E TEC.BAIANO";"154618";"IF BAIANO - CAMPUS GOVERNADOR MANGABEIRA";"00000000000000001";"REPACTUAçãO CONTRATUAL EM DECORRêNCIA DA CONVENçãO COLETIVA DE TRABALHO 2017/2018, REGISTRADA NO MTE SOB Nº BA000465/2017, COM EFEITO-FINANCEIRO A PAR         TIR DE MAIO/2017, CONFORME CLáUSULA 3ª, PARAGRAFO 1º DA CONVENçãO.";"16700,00";"16/11/2017";"Encerrado"
"62017";"26000";"MINISTERIO DA EDUCACAO";"26404";"INST.FED.DE EDUC.,CIENC.E TEC.BAIANO";"158443";"INST.FED.DE ED.,CIENC.E TEC.BAIANO/C.CATU";"000000000001/2017";"A REPACTUAçãO DE PREçOS CONCEDIDA COM BASE NA CONVENçãO COLETIVA 2017/18       CONFORME PREVE A CLAUSULA SEXTA DO CONTRATO. 1ª PARTE DA REPACTUAçãO";"14207,60";"02/01/2018";"Encerrado"
"62017";"26000";"MINISTERIO DA EDUCACAO";"26404";"INST.FED.DE EDUC.,CIENC.E TEC.BAIANO";"158443";"INST.FED.DE ED.,CIENC.E TEC.BAIANO/C.CATU";"000000000002/2018";"Repactuação de preços concedida com base na Convenção Coletiva do seac 2017              /2018 referente aos reajustes vigentes a partir janeiro/2018.";"4595,90";"15/01/2018";"Encerrado"
"72017";"26000";"MINISTERIO DA EDUCACAO";"26404";"INST.FED.DE EDUC.,CIENC.E TEC.BAIANO";"158443";"INST.FED.DE ED.,CIENC.E TEC.BAIANO/C.CATU";"000000000001/2017";"Repactuação de preços concedida com base na convenção coletiva 2017/2018            conforme preve clausula sexta do contrato . Reajuste 1ª parcela";"13199,30";"02/01/2018";"Encerrado"
"72017";"26000";"MINISTERIO DA EDUCACAO";"26404";"INST.FED.DE EDUC.,CIENC.E TEC.BAIANO";"158443";"INST.FED.DE ED.,CIENC.E TEC.BAIANO/C.CATU";"000000000002/2018";"Repactuação de preços concedida com base na convenção coletiva 2017/2018,                 referente aos reajustes vigentes a partir de janeiro/2018.";"5206,90";"15/01/2018";"Encerrado"
"82017";"26000";"MINISTERIO DA EDUCACAO";"26404";"INST.FED.DE EDUC.,CIENC.E TEC.BAIANO";"158443";"INST.FED.DE ED.,CIENC.E TEC.BAIANO/C.CATU";"000000000001/2017";"Repactuação de preçoes concedida com base na convenção coletiva de trabalho  do SEAC 2017/2018 conforme preve a clausula sexta do contrato. 1 parte da                                                                repactuação";"14778,10";"02/01/2018";"Encerrado"
"82017";"26000";"MINISTERIO DA EDUCACAO";"26404";"INST.FED.DE EDUC.,CIENC.E TEC.BAIANO";"158443";"INST.FED.DE ED.,CIENC.E TEC.BAIANO/C.CATU";"000000000002/2018";"Repactuação de preços concedida com base na convenção coletiva seac 2017/18                   referente ao reajuste vigentes a partir de janeiro/2018.";"3542,40";"15/01/2018";"Encerrado"
"12017";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO";"158272";"IFES - CAMPUS COLATINA";"000000000001/2017";"APOSTILAMENTO DE VALOR PELA INCLUSãO DO PAGAMENTO DE INSALUBRIDADE AOS BANH EIRISTAS DE ACORDO COM O LAUDO TéCNICO E PARECER DA PROCURADORIA, CONFORME                            CONVENçãO COLETIVA DO SINDILIMPE - ES 2016/2016";"21445,20";"22/05/2017";"Encerrado"
"12017";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO";"158272";"IFES - CAMPUS COLATINA";"000000000003/2018";"APOSTILAMENTO PROVENIENTE DA REPACTUAçãO DE VALORES DA CONVENçãO COLETIVA D                                     DE TRABALHO 2018/2018 DO SINDILIMP/ES.";"11488,20";"17/05/2018";"Encerrado"
"12017";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO";"158272";"IFES - CAMPUS COLATINA";"000000000002/2017";"apostilamento de valor proviniente da repactuação de valores conforme convenção coletiva de trabalho 2017/2018 do Sindicato das Empresas de Asseio e Conservação no Estado do Espirito Santo e Sindicato dos Trabalhadores das Em      presas de Asseio Conservação Limpeza Pública e Serviços Similares ES.";"32719,80";"04/07/2017";"Encerrado"
"12017";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO";"158424";"IFES - CAMPUS ITAPINA";"000000000001/2017";"REPACTUACAO DO VALOR MENSAL DO CONTRATO Nº 01/2017 DECORRENTE DA REMUNERACAO, ENCARGOS SOCIAIS, INSUMOS E TRIBUTOS ELEVADOS POR DELIBERACAO DA CONVENC                              AO COLETIVA DE TRABALHO 2017-2018-SINDILIMPE.";"42330,00";"03/07/2017";"Encerrado"
"72017";"26000";"MINISTERIO DA EDUCACAO";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"158099";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"00000000000000001";"Nova Convenção Coletiva de Trabalho (CCT) de 2017.";"11847,10";"27/07/2017";"Encerrado"
"32017";"26000";"MINISTERIO DA EDUCACAO";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"158311";"INST.FED.TRIANGULO MINEIRO/CAMPUS ITUIUTABA";"000000000001/2017";"APOSTILAR O PRAZO DE VIGêNCIA E VALOR DO CONTRATO 03/2017, CONFORME CLÁUSUL                                                     A SEGUNDA DO CONTRATO.";"0,00";"29/12/2017";"Encerrado"
