"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Apostilamento";"Descrição Apostilamento";"Valor Apostilamento";"Data de inclusão";"Situação Apostilamento"
"192016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA";"000000000028/2016";"ACERTAR PARCELA DO CRONOGRAMA.";"0,00";"18/10/2016";"Encerrado"
"32016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130062";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2018";"REPACTUAçãO DO VALOR CONTRATUAL A PARTIR DE 1 DE JANEIRO DE 2018 DEVIDO AOREAJUSTE DAS CATEGORIAS, CONFORME CONVENçãO COLETIVA 2018/2018 - REGISTRADA                              NO MTE SOB O Nº: MS000004/2018 DE 03/01/2018.";"6324,50";"09/02/2018";"Encerrado"
"32016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130062";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2017";"REPACTUAçãO DO VALOR DEVIDO A CONVENçãO COLETIVA DO TRABALHO 2017/2017, REG ISTRO MTE MS000007/2017, QUE REAJUSTOU O SALARAIO DA CATEGORIA DE AUXILIAR                                                     ADMINISTRATIVO I E II.";"12162,00";"08/02/2017";"Encerrado"
"22016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130072";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000002-2018";"Repactuação conforme data base da convenção coletiva do trabalho de 2018 Re                 gistro no MTE SC0006466/2018 para aumento do piso salarial";"1250,00";"08/03/2018";"Encerrado"
"22016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130072";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"00000000000042017";"REPACTUAçãO ATRAVéS DE APOSTILAMENTO CONFORME CONVENçãO COLETIVA DO MTE SC0                                                                 00425/2015";"3078,20";"29/05/2017";"Encerrado"
"52016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130094";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2017";"REAJUSTE SALARIAL DA CATEGORIA CONVENçãO COLETIVA DE TRABALHO 2017/2018.";"33400,00";"21/08/2017";"Encerrado"
"150002016";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373066";"INST.NAC. DE COLONIZACAO E REFORMA AGRARIA";"000000000001/2018";"REPACTUAçãO DO CONTRATO/CRT/SP/15000/2016, REFERENTE AOS MESES DE SETEMBRO                                                DE 2016 A DEZEMBRO DE 2017.";"19967,50";"27/03/2017";"Encerrado"
"3802016";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO";"240106";"INSTIT.NAC.DE PESQ.ESPACIAIS-S.J.CAMPOS - MCT";"0000000038.1/2017";"REPACTUAÇÃO DO PREÇO MENSAL HAJA VISTA REAJUSTES ESTABELECIDOS POR CONVENÇÃ                                         O COLETIVA HOMOLOGADA DA CATEGORIA";"6158,00";"30/06/2017";"Encerrado"
"62016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170018";"SUP.REGIONAL RECEITA FEDERAL 1A.RF/DF";"000000000001/2017";"COM FUNDAMENTO NO .8º DO ART. 65 DA LEI 8.666/1993, FICAM INDICADAS, MEDIANTE ESTE INSTRUMENTO, A DOTAçãO ORçAMENTáRIA E A NOTA DE EMPENHO POR ONDE CO                           RRERãO AS DESPESAS DO CONTRATO SRRF01 Nº06/2016.";"0,00";"16/02/2017";"Encerrado"
"72016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170018";"SUP.REGIONAL RECEITA FEDERAL 1A.RF/DF";"000000000001/2017";"COM FUNDAMENTO NO .8º DO ART. 65 DA LEI 8.666/1993, FICAM INDICADAS, MEDIANTE ESTE INSTRUMENTO, A DOTAçãO ORçAMENTáRIA E A NOTA DE EMPENHO POR ONDE CO                           RRERãO AS DESPESAS DO CONTRATO SRRF01 Nº07/2016.";"0,00";"16/02/2017";"Encerrado"
"42016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170050";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - PB";"000000000001/2017";"APOSTILAMENTO PARA APLICAçãO DO INDICE DA CCT/2017 E AUMENTO DE VALE TRANSP                                                                      ORTE.";"65693,40";"29/03/2017";"Encerrado"
"72016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170058";"SUP.REGIONAL RECEITA FEDERAL 4A.RF/PE";"000000000001/2018";"Apostilamento decorrente da CCT 2018/2018, com registro no MTE em 12/03/201                                                                         8.";"10863,10";"29/06/2018";"Encerrado"
"72016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170059";"DELEGACIA DA REC.FEDERAL EM RECIFE/PE";"000000000001/2017";"Aumento do valor contratual devido ao aumento salarial da categoria Profissional em virtude da CCT 2017/2017 registrada no MTE sob o nº PE000208/2017, em 09/02/2017. Além de aumento de pasagem em 15/01/2017 e reajuste dos ins                                                    umos em agosto de 2017.";"72267,40";"05/09/2017";"Encerrado"
"22016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170094";"DELEGACIA DA REC.FEDERAL EM VARGINHA/MG";"000000000001/2017";"REEQUILIBRIO CONTRATUAL ATRAVéS DE REPACTUACAO DOS VALORES DA CCT 2017.";"20978,50";"27/04/2017";"Encerrado"
"102016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170100";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - ES";"00000000000132017";"ALTERAçãO DE VALOR CONTRATUAL.";"10000,70";"22/02/2017";"Encerrado"
"12016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170120";"DELEGACIA DA REC.FEDERAL EM CAMPOS GOITACAZES";"00000000000000001";"EM CUMPRIMENTO AO QUE DISPõE A CLáUSULA SEXTA DO CONTRATO DRF/CGZ Nº 01/201                   6 AS FOLHAS 631/633 DO PROCESSO Nº 15528.000005/2016-36.";"12538,80";"03/03/2017";"Encerrado"
"52016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170121";"DELEGACIA DA RECEITA FEDERAL EM NITEROI/RJ";"000000000001/2018";"REPACTUAçãO DO VALOR DO CONTRATO - VALOR DA TARIFA REGULADA PELA ANATELNOVO VALOR CALCULADO COM BASE NA VARIAçãO DO íNDICE DE SERVIçO DE TELEMUNIC                                                                AçõES - IST";"2093,50";"11/06/2018";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170135";"DELEGACIA DA REC.FEDERAL EM BAURU/SP";"00000000000012016";"EM FACE A CCT DO SERVIçO DE ARMAZENAGEM.";"88527,70";"20/10/2016";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170135";"DELEGACIA DA REC.FEDERAL EM BAURU/SP";"00000000000022017";"REAJUSTE CONFORME CCT 2017/2018 DA CATEGORIA.";"4663,60";"10/10/2017";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170135";"DELEGACIA DA REC.FEDERAL EM BAURU/SP";"00000000000032017";"Reajuste conforme CCT 2017/2018 postos armazenagem.";"17995,50";"11/10/2017";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170135";"DELEGACIA DA REC.FEDERAL EM BAURU/SP";"00000000000012017";"REPACTUADO EM FUNçãO DE NOVOS VALORES SALARIAIS E BENEFíCIOS, CONFORME CCT                            DA CATEGORIA DE VIGILANTES, LIMPEZA E PORTARIA.";"43622,60";"16/02/2017";"Encerrado"
"12016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170137";"DELEGACIA DA REC.FEDERAL EM P.PRUDENTE/SP";"000000000001/2017";"REPACTUAçãO NOS TERMOS DO CONTRATO.";"11731,60";"28/09/2017";"Encerrado"
"22016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170138";"DELEGACIA DA REC.FEDERAL EM RIB.PRETO/SP";"00000000000012018";"REAJUSTE CONTRATUAL REFERENTE AO PERíODO DE 2016-2017 CONFORME AUTOS DO PRO                                               CESSO 10840.724.088/2015-13.";"1338912,10";"23/04/2018";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170141";"DELEGACIA DA REC.FEDERAL EM SANTOS/SP";"000000000001/2017";"Reajuste valor contrato em função do incremento no custo dos salários e enc     argos da categoria envolvida na prestação dos serviços, CCT 2016/2017.";"1107,20";"01/01/2017";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170141";"DELEGACIA DA REC.FEDERAL EM SANTOS/SP";"000000000002/2017";"REAJUSTE DO VALOR CONTRATUAL EM DECORRêNCIA DO SALáRIO MíNIMO ESTADUAL E CC T 2017/2018 DA CATEGORIA PROFISSIONAL ENVOLVIDA NA PRESTAçãO DOS SERVIçOS.";"3075,90";"10/07/2017";"Encerrado"
"42016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170156";"SUP.REGIONAL RECEITA FEDERAL 9A.RF/PR";"000000000002/2018";"APOSTILA REPACTUAçãO, CONFORME CONSTA EM E-PROCESSO.";"1843,50";"27/02/2018";"Encerrado"
"42016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170158";"DELEGACIA DA REC.FEDERAL EM CURITIBA/PR";"000000000001/2016";"Repactuação do valor mensal do contrato em decorrência da convenção coletiv                                    a Sindicon 2016, a partir de 01/09/2016";"19169,20";"27/10/2016";"Encerrado"
"42016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170158";"DELEGACIA DA REC.FEDERAL EM CURITIBA/PR";"00000000000000004";"REPACTUAçãO DECORRENTE DE CCTS DOS CARGOS DE MOTORISTA E PORTEIRO 2017. E R                                              EAJUSTE NO VALOR DOS INSUMOS.";"14187,50";"19/09/2017";"Encerrado"
"42016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170158";"DELEGACIA DA REC.FEDERAL EM CURITIBA/PR";"00000000000000002";"Indicação de dotação orçamentária para o exercício de 2017";"0,00";"27/01/2017";"Encerrado"
"42016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170158";"DELEGACIA DA REC.FEDERAL EM CURITIBA/PR";"00000000000000003";"MAJORAçãO DOS CUSTOS PARA A PRESTAçãO DO SERVIçO DECORRENTE DA CONVENçãO COLETIVA SIEMACO 2017 E DO NOVO VALOR DA TARIFA DO TRANSPORTE COLETIVO, A PAR                                                          TIR DE 01/02/2017";"4692,60";"24/02/2017";"Encerrado"
"22016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170162";"ALFÂNDEGA DA RFB EM FOZ DO IGUAÇU";"00000000000000001";"INDICAçãO DA NOTA DE EMPENHO PARA COBRIR AS DESPESAS DO EXERCíCIO DE 2017.";"0,00";"09/03/2017";"Encerrado"
"22016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170162";"ALFÂNDEGA DA RFB EM FOZ DO IGUAÇU";"00000000000000002";"INDICAçãO NOTA DE EMPENHO 2018";"0,00";"05/02/2018";"Encerrado"
"52016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170166";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - SC";"00000000000022017";"REPACTUAÇÃO DO CONTRATO SAMF/SC N  05/2016.";"48440,40";"07/07/2017";"Encerrado"
"12016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170169";"DELEGACIA DA REC.FEDERAL EM FLORIANOPOLIS/SC";"000000000001/2018";"dotação orçamentária 2018.";"0,00";"09/02/2018";"Encerrado"
"92016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170170";"DELEGACIA DA REC.FEDERAL EM JOACABA/SC";"000000000001/2018";"REAJUSTE 2018";"14208,30";"29/05/2018";"Encerrado"
"82016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"00000000000032017";"Primeiro reajuste e segunda repactuação do preço mensal do contrato, para adequação do preço contratual ao incremento no custo dos insumos e materiais e da mão de obra, decorrente essa do reajuste salarial levado a efeito pel                      a CCT 2017/2018 da respectiva categoria profissional.";"3225,40";"11/09/2017";"Encerrado"
"82016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"00000000000000002";"Primeira Repactuação para adequação do preço contratual ao incremento no custo da mão de obra decorrente do aumento da tarifa do transporte coletivo u                                   rbano do município de Porto Alegre - RS.";"708,10";"27/04/2017";"Encerrado"
"42016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170185";"DELEGACIA DA REC.FEDERAL EM STO ANGELO/RS";"00000000000012017";"PRIMEIRO REAJUSTE DOS PREçOS DO CONTRATO.";"3197,20";"13/09/2017";"Encerrado"
"72016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170187";"ALFÂNDEGA DA RFB EM SANTANA DO LIVRAMENTO/RS";"00000000000042017";"Repactuação conforme CCT.";"12264,40";"11/04/2017";"Encerrado"
"72016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170187";"ALFÂNDEGA DA RFB EM SANTANA DO LIVRAMENTO/RS";"00000000000022018";"REPACTUAçãO CONFORME CCT.";"7045,10";"21/03/2018";"Encerrado"
"52016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170201";"DELEGACIA DA REC.FEDERAL EM PORTO VELHO/RO";"000000000001/2017";"INCREMENTO NO CUSTO DA MAO DE OBRA DECORRENTE DO AUMENTO DO PISO SALARIAL,INCREMENTO DO VALE ALIMENTACAO, INCREMENTO DO VALE TRANSPORTE EM LOCAIS QUE INEXISTE TRANSPORTE PUBLICO COLETIVO E INCREMENTO DA COBERTURA DO SEGURO DE VIDA, EM VIRTUDE DA EDICAO DA CCT RO 30/2017, REGISTRADA NO MTE EM 24/02/                                2017, DA RESPECTIVA CATEGORIA PROFISSIONAL.";"9779,50";"24/03/2017";"Encerrado"
"12016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170257";"MF-DELEGACIA DA RFB NO RIO DE JANEIRO I";"000000000002/2017";"Repactuação contratual com base em Convenção Coletiva de Trabalho                                                                  2017/2018";"10079,90";"13/06/2017";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170263";"DELEGACIA DA RECEITA FED.EM STª CRUZ DO SUL";"00000000000022018";"INCLUSÃO, NO CLAUSULAMENTO CONTRATUAL, DA NOTA DE EMPENHO 2018NE800012, EMITIDA EM 01/01/2018, PARA PARCIALMENTE FAZER FACE ÀS DESPESAS INERENTES AO C                                              ONTRATO NO EXERCÍCIO DE 2018.";"0,00";"21/02/2018";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170263";"DELEGACIA DA RECEITA FED.EM STª CRUZ DO SUL";"00000000000022017";"INCLUSãO NO CLAUSULAMENTO CONTRATUAL, DE DADOS RELATIVOS à NOTA DE EMEPNHON. 2017NE800008, EMITIDA EM 01/01/2017, PARA PARCIALMENTE FAZER FACE àS DES    PESAS INERENTES à EXECUçãO DO CONTRATO NO EXERCíCIO FINANCEIRO DE 2017.";"0,00";"13/03/2017";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170263";"DELEGACIA DA RECEITA FED.EM STª CRUZ DO SUL";"00000000000012018";"INCLUSÃO, NO CLAUSULAMENTO CONTRATUAL, DA NOTA DE EMPENHO 2018NE800011, EMITIDA EM 01/01/2018 PARA PARCIALMENTE FAZER FACE ÀS DESPESAS INERENTES AO CO                                               NTRATO NO EXERCÍCIO DE 2018.";"0,00";"21/02/2018";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170263";"DELEGACIA DA RECEITA FED.EM STª CRUZ DO SUL";"00000000000012017";"INCLUSÃO NO CLAUSULAMENTO CONTRATUAL, DE DADOS RELATIVOS À NOTA DE EMPEMHO2017NE800007, EMITIDA EM 11/01/2017, PARA PARCIALMENTE FAZER FACE ÀS DESPES        AS INERENTES À EXECUÇÃO CONTRATUAL NO EXERCÍCIO FINANCEIRO DE 2017.";"0,00";"13/03/2017";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170263";"DELEGACIA DA RECEITA FED.EM STª CRUZ DO SUL";"00000000000032018";"REPACTUAÇÃO DO PREÇO MENSAL DO CONTRATO, CUJOS NOVOS VALORES FORAM APURADOS  EM CONFORMIDADE COM AS CONVENÇÕES COLETIVAS DE TRABALHO 2018, PASSANDO DER$ 23.491,25 PARA 24.323,09 (VINTE E QUATRO MIL, TREZENTOS E VINTE E TRÊS REAIS E NOVE CENTAVOS) PARA O MÊS DE JANEIRO E PARA R$ 24.349,58 (VINTE E QU ATRO MIL, TREZENTOS E QUARENTA E NOVE REAIS E CINQUENTA E OITO CENTAVOS) A";"7440,90";"23/02/2018";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170263";"DELEGACIA DA RECEITA FED.EM STª CRUZ DO SUL";"00000000000032017";"Repactuação do valor mensal do contrato, cujos novos valores foram apuradoscom a CCT 2017, passando para R$ 23.599,80 no mês de janeiro/2017 e para R$                       23.785,18 de fevereiro/2017 até o final do contrato.";"19781,80";"27/03/2017";"Encerrado"
"22016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170294";"DELEG.DA REC.FEDERAL DE JULGAMENTO/PE";"00000000000012017";"Atender repactuação do valor contratual.";"5488,30";"22/09/2017";"Encerrado"
"12016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170323";"MF-DELEGACIA DA RECEITA FEDERAL EM FRANCA-SP";"000000000001/2017";"REAJUSTE DO VALOR LOCATIVO POR INDICE PREVISTO NO CONTRATO";"2071,60";"01/10/2017";"Encerrado"
"12016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170342";"INSPETORIA DA RECEITA FED. EM FLORIANOPOLIS";"000000000001/2017";"dotacao orcamentaria 2017";"0,00";"16/02/2017";"Encerrado"
"232016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170531";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - DF";"000000000001/2017";"Tem por finalidade de indicar a dotação orçamentária que irá custear as des                                    pesas do contrato no exercício de 2017.";"0,00";"28/04/2017";"Encerrado"
"72016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170551";"DELEGACIA DA RECEITA FEDERAL EM BARUERI";"000000000003/2017";"REPACTUAÇÃO DO VALOR DO CONTRATO EM RAZÃO DA CONVENÇÃO COLETIVA DE TRABALHO                                   DE 2017, VEGENTE A PARTIR DE 01/06/2017.";"16577,20";"18/10/2017";"Encerrado"
"72016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170551";"DELEGACIA DA RECEITA FEDERAL EM BARUERI";"000000000002/2017";"Indicação do crédito orçamentário e da nota de empenho, para atender a desp esa do contrato, no exercício financeiro de 2017, referente a prestação de                         serviço continuado de recepção para a DRF Barueri.";"0,00";"24/01/2017";"Encerrado"
"72016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170551";"DELEGACIA DA RECEITA FEDERAL EM BARUERI";"000000000001/2016";"Repactuação do valor do contrato em razão da Convenção Coletiva de Trabalho     da categoria - SINDEPRESTEM 2016/2017, vigente a partir de 20/09/2016.";"3082,20";"25/11/2016";"Encerrado"
"72016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170551";"DELEGACIA DA RECEITA FEDERAL EM BARUERI";"000000000004/2017";"APURAÇÃO DE DIFERENÇA A SER PAGA EM REVISÃO DE APOSTILAMENTOS 01/2016 E 03/                                                                      2017.";"1136,50";"30/11/2017";"Encerrado"
"262016";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO";"150002";"SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS";"000000000001/2017";"REAJUSTE DO CONTRATO EM 1,63% (UM VíRGULA SESSENTA E TRêS POR CENTO) A PARTIR DE 01/09/2017 ATé 27/09/2018 EM DECORRêNCIA DA VARIAçãO DO ÍNDICE NACION                                         AL DE PREçOS AO CONSUMIDOR (INPC).";"615,80";"23/11/2017";"Encerrado"
