"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Apostilamento";"Descrição Apostilamento";"Valor Apostilamento";"Data de inclusão";"Situação Apostilamento"
"142015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193119";"IBAMA - SUPERINTENDENCIA ESTADUAL/RJ";"000000000002/2017";"Aumento do valor contratual referente aos serviços de manutenção predial e de ar-condicionado, em atendimento às necessidades da Supes/RJ, CETAS/RJ e                                                 Unidades Descentralizadas.";"105255,00";"02/01/2017";"Encerrado"
"52015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193125";"IBAMA - SUPERINTENDENCIA ESTADUAL/SC";"000000000003/2017";"ABASTECIMENTO DE áGUA TRATADA PARA OS MUNICíPIOS DE FLORIANóPOLIS, CAçADOR                                                              E RIO DO SUL.";"6000,00";"25/08/2017";"Encerrado"
"52015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193125";"IBAMA - SUPERINTENDENCIA ESTADUAL/SC";"00000000000000001";"POR TRATAR-SE DE CONTRATAçãO COM PRAZO INDETERMINADO,POR ESTE INSTRUMENTO OCONTRATO Nº 5/2015 ESTá RENOVADO POR MAIS DOZE MESES A PARTIR DE 04/10/2016";"15600,00";"11/10/2016";"Encerrado"
"282015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA";"000000000016/2017";"PROMOVER REPACTUAÇÃO DOS PREÇOS CONFORME CLÁUSULA SEXTA DO CONTRATO ORIGINA                                                                         L.";"113632,40";"10/05/2017";"Encerrado"
"292015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA";"000000000011/2017";"Atender despesas com termo de reconhecimento de dívida nº 01/2017.";"6981,10";"25/01/2017";"Encerrado"
"312015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA";"000000000004/2017";"ATENDER DESPESAS COM TERMO DE RECONHECIMENTO DE DíVIDA Nº 02/2017.";"9618,40";"01/02/2017";"Encerrado"
"312015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA";"000000000001/2017";"Atender despesas com o último dia de vigência do contrato nº 31/2015.";"603,70";"06/01/2017";"Encerrado"
"32015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130081";"10 DISTRITO DE METEOROLOGIA DE GOIANIA";"000000000001/2015";"Complemento do lancamento efetuado indevidamente a menor na data da publicacao  do contrato   foi publicado somente o valor mensal de  R$ 5.550,00, se ndo o correto o valor anual de R$ 66.600,00, cuja regularizacao esta sendoefetuado atraves deste apostilamento, conforme orientacao do SERPRO - acion                                                  amento nr 2015/001325316.";"61050,00";"04/12/2015";"Encerrado"
"172015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130122";"COMISSAO EXEC.DA LAVOURA CACAUEIRA";"00000000000000004";"Pagamentos das despesas rferentes ao Requilibrio Financeiro, decorrente demajoração do Salário Normativo, assistência Médica e Odontologica, no periodo de 01 de setembro de 2016 a 06 de novembro de 2016. Processo: 21084.0004                                                                23/2015-10.";"1403,50";"29/09/2016";"Encerrado"
"70002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"133088";"SUPERINT. REG. DO DISTRITO FED. E ENTORNO DF";"000000000001/2016";"Repactuação do contrato tendo em vista convenção coletiva da categoria em 2                                                                        016";"7071,50";"18/03/2016";"Encerrado"
"80002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"133088";"SUPERINT. REG. DO DISTRITO FED. E ENTORNO DF";"000000000001/2016";"Repactuação do valor do contrato referente a Convencão coletiva 2016/2016";"31088,40";"01/06/2016";"Encerrado"
"80002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373058";"SUPERINTENDENCIA ESTADUAL - 16-SR/MS";"00000000000012016";"REPACTUAçãO DE PREçOS - DATA-BASE 2016.";"2344,50";"26/10/2016";"Encerrado"
"4502015";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO";"240106";"INSTIT.NAC.DE PESQ.ESPACIAIS-S.J.CAMPOS - MCT";"0000000045.1/2016";"REPACTUAçãO DO PREçO MENSAL HAJA VISTA HOMOLOGAçãO DE CONVENçãO COLETIVA DA                                                   CATEGORIA DOS VIGILANTES";"28444,40";"11/11/2016";"Encerrado"
"4502015";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO";"240106";"INSTIT.NAC.DE PESQ.ESPACIAIS-S.J.CAMPOS - MCT";"0000000045.1/2017";"REPACTUAçãO DO PREçO MENSAL, HAJA VISTA HOMOLOGAçãO DE CONVENçãO COLETIVA D  E TRABALHO DA CATEGORIA, QUE ESTABELECEU REAJUSTE EM SALáRIO E BENEFíCIOS";"44177,50";"14/11/2017";"Encerrado"
"172015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170045";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - RN";"000000000001/2016";"REPACTUACAO DO VALOR MENSAL DO CONTRATO N. 17/2015 DE PRESTACAO DE SERVICOS DE LIMPEZA E HIGIENIZACAO PARA ATENDER A PROCURADORIA SECCIONAL DA FAZENDA                  NACIONAL EM MOSSORO/RN, COM BASE NA CCT N. RN000051/2016.";"2377,40";"20/06/2016";"Encerrado"
"52015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170089";"DELEGACIA DA REC.FEDERAL EM B.HORIZONTE/MG";"000000000001/2016";"REAJUSTE DO PREçO MéDIO MENSAL DO CONTRATO DE R$ 46.279,57 PARA R$ 47.354,1                                                  2 A PARTIR DE 01/09/2016.";"8173,80";"09/09/2016";"Encerrado"
"52015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170089";"DELEGACIA DA REC.FEDERAL EM B.HORIZONTE/MG";"000000000002/2016";"REPACTUAçãO DO PREçO MENSAL DO CONTRATO CONFORME CCT 2016/2017.";"5692,10";"25/10/2016";"Encerrado"
"62015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170094";"DELEGACIA DA REC.FEDERAL EM VARGINHA/MG";"000000000001/2016";"REPACTUAçãO CONTRATUAL EM VIRTUDE DA CCT/2016.";"9092,00";"17/06/2016";"Encerrado"
"62015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170094";"DELEGACIA DA REC.FEDERAL EM VARGINHA/MG";"000000000001/2017";"REPACTUAçãO EM_RAZãO DE REEQUILíBRIO ECONôMICO FINANCIERO DECORRENTE DA CCT                                                                      2017.";"3529,00";"29/03/2017";"Encerrado"
"102015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170096";"DELEGACIA DA REC.FEDERAL EM M.CLAROS/MG";"000000000002/2016";"Em cumprimento a cláusula sétima do contrato original que prevê espécie de  repactuação  como reajuste contratual solicitado com base na alteração da  CCT 2016/2017, com vigência a partir de 01/05/2016. O valor refere-se aos     meses de maio a outubro/2016 - por ocorrer o encerramento do contrato.";"1707,60";"27/10/2016";"Encerrado"
"102015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170096";"DELEGACIA DA REC.FEDERAL EM M.CLAROS/MG";"000000000001/2016";"Em cumprimento a cláusula sétima do contrato original que prevê espécie derepactuação como reajuste contratual solicitado com base na Lei13.161/2015.O valor de R$2.073,54 corresponde a R$1.855,37 de dez/15 a ago/16, somando-se a este o valor de R$192,50 do mês de set/16 e R$25,67 dos quatro dias do                        mês de outubro. O contrato encerra-se em  04/10/16.";"2073,50";"17/10/2016";"Encerrado"
"162015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170097";"DELEGACIA DA REC.FEDERAL EM UBERLANDIA/MG";"000000000001/2016";"NOVA CONVENçãO COLETIVA DE TRABALHO 2016 E ATUALIZAçãO DO INCC E IPCA.";"13560,60";"01/10/2016";"Encerrado"
"72015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170109";"DRF-DELEGACIA DA RECEITA FEDERAL C.GRANDE/MS";"000000000001/2016";"TEM POR FINALIDADE INDICAR A DOTAçãO ORçAMENTARIA E A NOTA DE EMPENHO PARAATENDER AS DESPESAS DA DRF/CGE/MS E DRJ/CGE/MS, NO EXERCíCIO DE 2016, NO VA                                                      LOR DE R$ 7,00 REAIS.";"0,00";"31/03/2016";"Pendente"
"72015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170109";"DRF-DELEGACIA DA RECEITA FEDERAL C.GRANDE/MS";"000000000002/2016";"TEM POR FINALIDADE INDICAR A DOTAçãO ORçAMENTARIA E A NOTA DE EMPENHO PARA ATENDER AS DESPESAS DA PFN/MS, INERENTES A EXECUçãO DO CONTRATO 07/2015, N                                                         EXERCíCIO DE 2016.";"0,00";"31/03/2016";"Encerrado"
"82015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170116";"SUP.REGIONAL RECEITA FEDERAL 7A.RF/RJ";"000000000001/2016";"APOSTILAMENTO DE DOTAçãO ORçAMENTáRIA à CONTA DO PT04129211022380001, ND339                                    039, CORREIOS, UG 170116 E GESTãO 0001.";"0,00";"22/01/2016";"Encerrado"
"82015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170116";"SUP.REGIONAL RECEITA FEDERAL 7A.RF/RJ";"000000000001/2017";"APOSTILAMENTO DE DOTAÇÃO ORÇAMENTARIA 2017.";"0,00";"07/02/2017";"Encerrado"
"82015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170116";"SUP.REGIONAL RECEITA FEDERAL 7A.RF/RJ";"000000000002/2016";"TERMO DE APOSTILAMENTO Nº02/2016 DE REAJUSTE DO CONTRATO 08/2015 COM BASE N        O ISP- INDICE DE REAJUSTE MéDIO DE 10,641% DE ACORDO COM A PORTARIA 459/2016 EXPEDIDA PELO MINISTéRIO DA CIENCIA, TECNOLOGIA, INOVAçõES E COMU                                    NICAçõES PUBLICADA NO DOU DE 27/06/2016";"2199,10";"28/06/2016";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170122";"MF-DELEGACIA DA REC.FEDERAL EM NOVA IGUACU/RJ";"000000000001/2016";"Item 12.3 da cláusula décima segunda do Contrato DRF/NIU Nr. 01/2015, publi                        cado no D.O.U. de 06 de outubro de 2015, página 88.";"3601,20";"30/11/2016";"Encerrado"
"62015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170133";"SUP.REGIONAL RECEITA FEDERAL DA 8A.RF/SP";"000000000001/2017";"Reajuste INPC";"12100,00";"03/07/2017";"Encerrado"
"62015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170133";"SUP.REGIONAL RECEITA FEDERAL DA 8A.RF/SP";"000000000002/2018";"Reajuste INPC. Cláusula sexta do contrato";"4696,00";"25/05/2018";"Encerrado"
"32015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170135";"DELEGACIA DA REC.FEDERAL EM BAURU/SP";"00000000000012016";"Reajuste conforme CCT 2016/2017.";"23835,70";"21/10/2016";"Encerrado"
"32015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170135";"DELEGACIA DA REC.FEDERAL EM BAURU/SP";"00000000000012017";"Reajuste conforme CCT 2017/2018 da categoria.";"21578,70";"10/10/2017";"Encerrado"
"92015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170141";"DELEGACIA DA REC.FEDERAL EM SANTOS/SP";"00000000000012016";"REPACTUAÇÃO CONTRATO EM FUNÇÃO INCREMENTO CUSTO DE MÃO DECORRENTE AUMENTO DOS SALÁRIOS LEVADO A EFEITO PELA CONVENÇÃO COLETIVA DE TRABALHO -CCT 2016/2                                  017 DA RESPECTIVA CATEGORIA PROFISSIONAL.";"2696,00";"28/11/2016";"Encerrado"
"92015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170141";"DELEGACIA DA REC.FEDERAL EM SANTOS/SP";"000000000002/2017";"Repactuação do valor contratual em função do VT, salário mínimo estadual e            CCT 2017/2018 da categoria envolvida na prestação dos serviços.";"3860,00";"10/07/2017";"Encerrado"
"122015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170144";"DELEGACIA DA REC.FEDERAL EM GUARULHOS/SP";"00000000000012016";"HOMOLOGAçãO DE CONVENçãO COLETIVA DE TRABALHO 2016/2017 DA RESPECTIVA CATEG                                                         ORIA PROFISSIONAL.";"7026,00";"19/12/2016";"Encerrado"
"122015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170144";"DELEGACIA DA REC.FEDERAL EM GUARULHOS/SP";"00000000000012017";"Homologação de Convenção Coletiva de Trabalho da categoria elevando salário                                                            s e benefícios.";"8747,40";"27/10/2017";"Encerrado"
"62015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170175";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - RS";"000000000001/2018";"Vincular despesas decorrente do contrato para o exercicio em curso.";"20417,30";"03/04/2018";"Encerrado"
"82015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"00000000000032017";"a) adequação em planilha de custos dos itens 'auxílio saúde' e 'seguro de vida', com apuração de diferenças devidas; b) 1º reajuste no custo do insumo uniforme; c) 2ª repactuação em virtude de nova CCT e decreto municipal que                  fixa valor da passagem do transporte coletivo por ônibus.";"9291,30";"09/06/2017";"Encerrado"
"82015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"00000000000000005";"2018NE800003";"0,00";"11/04/2018";"Encerrado"
"82015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"00000000000000002";"1ª Repactuação - CCT 2016 + VT 2016";"21368,90";"12/05/2016";"Encerrado"
"82015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"00000000000000001";"Inclusão da dotação orçamentária e da nota de empenho para atender parcialm              ente as despesas do contrato no exercício financeiro de 2016.";"0,00";"14/01/2016";"Encerrado"
"82015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"00000000000000004";"2017NE800003";"0,00";"01/12/2017";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170182";"ALFANDEGA DA RFB NO PORTO DO RIO GRANDE-RS";"00000000000022017";"REAJUSTE PELO INDICE INPC-IBGE , CONFORME CLáUSULA NONA DO CONTRAO ALF/RGE                                                                   01/2015.";"2461,40";"07/12/2017";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170182";"ALFANDEGA DA RFB NO PORTO DO RIO GRANDE-RS";"00000000000012016";"REAJUSTE ANUL POR INDICE, INPC /IBGE, NO CASO, SEGUNDO A CLáUSULA NONA PARA                                GRAFO PRIMEIRO DO CONTRATO ALF/RGE 01/2015.";"1822,90";"01/11/2016";"Encerrado"
"22015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170183";"DELEGACIA DA REC.FEDERAL EM STA MARIA / RS";"00000000000022017";"valor que se apostila por mera execução de clausula contratual que preve re      ajuste anual de preços a partir de 16 de junho do corrente exercício.";"1284,40";"01/12/2017";"Encerrado"
"22015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170183";"DELEGACIA DA REC.FEDERAL EM STA MARIA / RS";"000000000001-2016";"valor que se apostila em decorrencia de meras execucao contratual por reaju                                                ste anual do preco pactuado";"8684,50";"20/12/2016";"Encerrado"
"32015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170183";"DELEGACIA DA REC.FEDERAL EM STA MARIA / RS";"00000000000022017";"valor que se apostila por mera execução de clausula contratual que preve re   ajuste anual de preços a partir de 09 de setembro do corrente exercício.";"1284,40";"01/12/2017";"Encerrado"
"32015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170183";"DELEGACIA DA REC.FEDERAL EM STA MARIA / RS";"000000000001-2016";"valor que se apostila em decorrencia de mera execucao contratual por reajus                                                te anual do preco pactuado.";"8684,50";"20/12/2016";"Encerrado"
"42015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170183";"DELEGACIA DA REC.FEDERAL EM STA MARIA / RS";"000000000001-2016";"valor que se apostila em decorrencia de mera execucao contratual por reajus                                                te anual do preco pactuado.";"3589,90";"20/12/2016";"Encerrado"
"52015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170183";"DELEGACIA DA REC.FEDERAL EM STA MARIA / RS";"000000000001-2016";"valor que se apostila em decorrencia de mera execucao contratual por reaju                                               ste anual do preco pactuado.";"3589,90";"20/12/2016";"Encerrado"
"72015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - GO";"00000000000042017";"INFORMAR CRÉDITO PARA O EXERCÍCIO DE 2017 PARA A PSFN/RIO VERDE/GO.";"0,00";"02/01/2017";"Encerrado"
"72015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - GO";"00000000000072017";"REPACTUAçãO AO CONTRATO ORIGINAL CONFORME CONVENçãO COLETIVA DE TRABALHO 20                       17/2018 DOS POSTOS DE VIGILâNCIA NO ESTADO DE GOIáS.";"90280,80";"11/07/2017";"Encerrado"
"72015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - GO";"00000000000022017";"INFORMAR CRÉDITO PARA O EXERCÍCIO DE 2017 PARA A SAMF/GO-TO.";"0,00";"02/01/2017";"Encerrado"
"72015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - GO";"00000000000032017";"INFORMAR CRÉDITO PARA O EXERCÍCIO DE 2017 PARA A PSFN/ANA/GO.";"0,00";"02/01/2017";"Encerrado"
"72015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - GO";"00000000000012017";"INFORMAR CRÉDITO PARA O EXERCÍCIO DE 2017 PARA A PFN/GO.";"0,00";"02/01/2017";"Encerrado"
"72015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - GO";"00000000000012016";"Repactuar o contrato original, conforme CCT 2015/2016 dos Sindicatos do CNPJ: 32.902.157/0001-07 e 33.376.906/0001-64 e CCT 2015/2016 dos Sindicat s do CNPJ 24.885.030/0001-90, CNPJ 33.376.906/0001-64 e CNPJ 24.885.030/001-90.COM VIGENCIA DE 01/10/2015 ATE 31/12/2015 E 01/01/2016 ATE 30/09/2016.";"113222,20";"31/08/2016";"Encerrado"
