"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"112020";"20000";"Presidência da República";"20101";"Presidência da República";"110322";"GABINETE DE SEGURANCA INSTITUCIONAL/PR";"000022022";"13/10/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA"
"122020";"20000";"Presidência da República";"20101";"Presidência da República";"110322";"GABINETE DE SEGURANCA INSTITUCIONAL/PR";"000012020";"15/01/2021";"Objetivo: ACRÉSCIMO QUANTITATIVO NO PERCENTUAL DE 25% (VINTE E CINCO POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO."
"22020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110402";"ESCOLA SUPERIOR DE GUERRA";"000012021";"13/08/2021";"Objetivo: PROCEDER A REVISÃO, PARA O REEQUILÍBRIO ECONÔMICO-FINANCEIRO DO CONTRATO Nº 02/2020 NA FORMA PREVISTA NO ART. 65, II, 'D', E § 5º DA LEI Nº 8.666/93, POR FORÇA DO DECRETO N. 41.849, DE 27 DE FEVEREIRO DE 2021, DO DISTRITO FEDERAL QUE EM SEU ART. 2 SUSPENDEU AS ATIVIDADES COMERCIAIS, EM VIRTUDE DA SITUAÇÃO DE CALAMIDADE PÚBLICA OCASIONADA PELA PANDEMIA DA COVID-19. REDUZIR, EM DECORRÊNCIA DA REVISÃO, O CUSTO DA CESSÃO DE USO, DA ÁREA UTILIZADA PARA A PRESTAÇÃO DOS SERVIÇOS, PREVISTO NO ITEM 1.6 DO T"
"22020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110402";"ESCOLA SUPERIOR DE GUERRA";"000022021";"05/10/2021";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 02/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 04/11/2021 ATÉ 03/11/2022, NOS TERMOS DO ART. 57, (II OU IV), DA LEI N.º 8.666, DE 1993; RATIFICAR O VALOR ORIGINAL DO CONTRATO, QUE EQUIVALE AO VALOR TOTAL ESTIMADO DE R$ 2.573.000,00, PARA O PERÍODO DE PRORROGAÇÃO; E RESGUARDAR O DIREITO DA CONTRATADA AO REAJUSTE, NA FORMA ESTABELECIDA NA CLÁUSULA SEXTA DO CONTRATO-ESG Nº 02/2020, COM BASE NA VARIAÇÃO DO IPCA/IBGE DO PERÍODO."
"22020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110402";"ESCOLA SUPERIOR DE GUERRA";"000032022";"23/09/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 02/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 04/11/2022 A 03/11/2023 NOS TERMOS DO ART. 57, (II OU IV), DA LEI N.º 8.666, DE 1993; RATIFICAR O VALOR ORIGINAL DO CONTRATO, QUE EQUIVALE AO VALOR TOTAL ESTIMADO DE R$ 2.847.601,03 (DOIS MILHÕES OITOCENTOS E QUARENTA E SETE MIL, SEISCENTOS E UM REAIS E TRÊS CENTAVOS), PARA O PERÍODO DE PRORROGAÇÃO; E RESGUARDAR O DIREITO DA CONTRATADA AO REAJUSTE, NA FORMA ESTABELECIDA NA CLÁUSULA SE"
"262020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000222021";"16/07/2021";"Objetivo: 1.1. ACRESCER AO CONTRATO ORIGINAL 3 (TRÊS) POSTOS DE TRABALHO, A PARTIR DE 15/07/2021, PASSANDO DE 114 (CENTO E QUATORZE) PARA 117 (CENTO E DEZESSETE) POSTOS DE AUXILIAR ADMINISTRATIVO, CORRESPONDENTE A APROXIMADAMENTE 2,56% (DOIS VÍRGULA CINQUENTA E SEIS POR CENTOS) DO VALOR ANUAL DO CONTRATO, PERFAZENDO UM ACRÉSCIMO MENSAL DE R$ 10.504,59 (DEZ MIL, QUINHENTOS E QUATRO REAIS E CINQUENTA E NOVE CENTAVOS) E O VALOR TOTAL DE R$ 47.620,81 (QUARENTA E SETE MIL, SEISCENTOS E VINTE REAIS E OITENTA E UM CENT"
"262020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000552021";"01/12/2021";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR UM PERÍODO DE 12(DOZE) MESES, A CONTAR DE 02/12/2021 ATÉ 01/12/2022.RETIFICAR O VALOR DO CONTRATO, POR OCASIÃO DA RETIRADA DOS CUSTOS NÃO RENOVÁVEIS, PASSANDO O VALOR MENSAL DE R$ 409.679,01 (QUATROCENTOS E NOVE MIL, SEISCENTOS E SETENTA E NOVE REAIS E UM CENTAVO) PARA R$ 405.139,41 (QUATROCENTOS E CINCO MIL, CENTO E TRINTA E NOVE REAIS E QUARENTA E UM CENTAVOS), O VALOR GLOBAL ANUAL DE R$ 4.916.148,12 (QUATRO MILHÕES, NOVECENTOS E DEZESSEIS MIL, CENTO E"
"272020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000012022";"01/02/2022";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR UM PERÍODO DE 2 (DOIS) MESES."
"272020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000102022";"01/04/2022";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR UM PERÍODO DE 7 (SETE) MESES."
"272020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000432021";"04/11/2021";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR UM PERÍODO DE 3 (TRÊS) MESES. SUPRIMIR O PERCENTUAL APROXIMADO DE 24,83% (VINTE E QUATRO VÍRGULA OITENTA E TRÊS POR CENTO)."
"282020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000482021";"17/11/2021";"Objetivo: 1.1. PRORROGAR O PRAZO DA VIGÊNCIA CONTRATUAL POR MAIS 12 (DOZE) MESES, CONTADOS DE 20/11/2021 ATÉ 19/11/2022.1.2. ESTABELECER O VALOR DA CONTRAPRESTAÇÃO DOS SERVIÇOS EM R$ 2.199.988,44 (DOIS MILHÕES, CENTO E NOVENTA E NOVE MIL NOVECENTOS E OITENTA E OITO REAIS E QUARENTA E QUATRO CENTAVOS)."
"282020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000572022";"22/11/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR 12 (DOZE) MESES."
"322020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000362021";"08/10/2021";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR UM PERÍODO DE 12 (DOZE) MESES, CONTADOS DE 24/11/2021 ATÉ 23/11/2022."
"322020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000542022";"04/11/2022";"Objetivo: 1.1. PRORROGAR A VIGÊNCIA CONTRATUAL POR UM PERÍODO DE 12 (DOZE) MESES, CONTADOS DE 24/11/2022 ATÉ 23/11/2023.1.2. RATIFICAR O VALOR GLOBAL ANUAL DA CONTRAPRESTAÇÃO DOS SERVIÇOS EM R$ 30.000,00 (TRINTA MIL REAIS)."
"252020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000012021";"25/08/2021";"Objetivo: 1.1 PROMOVER A ALTERAÇÃO DO INSTRUMENTO DE MEDIÇÃO DE RESULTADO - IMR, SUBSTITUINDO O APÊNDICE I DO TERMO DE REFERÊNCIA ANEXO AO EDITAL DO PREGÃO ELETRÔNICO Nº 31/2020, PELO DOCUMENTO CONSTANTE DO ANEXO I DO PRESENTE TERMO ADITIVO.1.2. PROMOVER ACRÉSCIMO DE APROXIMADAMENTE 22,22% (VINTE E DOIS VÍRGULA VINTE E DOIS POR CENTO), EQUIVALENTE A 4 (QUATRO) POSTOS DE SERVIÇOS DE AUXILIAR ADMINISTRATIVO, COM CESSÃO DE MÃO DE OBRA EM REGIME DE DEDICAÇÃO EXCLUSIVA, A SEREM EXECUTADOS NO CENTRO DE COORDENAÇÃO-G"
"252020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000022021";"13/12/2021";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR 12 (DOZE) MESES, A CONTAR DE 19/12/2021 A 18/12/2022, E EXCLUIR OS CUSTOS NÃO RENOVÁVEIS, PAGOS OU AMORTIZADOS NO PRIMEIRO ANO DA CONTRATAÇÃO, PASSANDO O VALOR DA CONTRAPRESTAÇÃO MENSAL DOS SERVIÇOS DOS ATUAIS R$ 124.756,72 (CENTO E VINTE E QUATRO MIL SETECENTOS E CINQUENTA E SEIS REAIS E SETENTA E DOIS CENTAVOS), PARA A QUANTIA DE R$ 117.806,20 (CENTO E DEZESSETE MIL OITOCENTOS E SEIS REAIS E VINTE CENTAVOS), PERFAZENDO UM VALOR GLOBAL DE R$ 1.413.674,40 (U"
"252020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000032022";"19/08/2022";"Objetivo: PROMOVER A EXCLUSÃO DOS CUSTOS NÃO RENOVÁVEIS PAGOS OU AMORTIZADOS NO PRIMEIRO ANO DA CONTRATAÇÃO REFERENTE AOS 04 (QUATRO) POSTOS, ACRESCIDOS NO PRIMEIRO TERMO ADITIVO AO CONTRATO Nº 25/2020; E RETIFICAR O VALOR MENSAL DA CONTRAPRESTAÇÃO DOS SERVIÇOS JÁ REPACTUADOS,  A PARTIR DE 1º DE SETEMBRO DE 2022,  DOS ATUAIS R$ 128.141,28, PARA A QUANTIA DE R$ 126.452,04, PERFAZENDO UM VALOR GLOBAL PARA 12 (DOZE) MESES DE R$ 1.517.424,48, PARA A PRESTAÇÃO DE DE SERVIÇOS CONTINUADOS DE AUXILIAR ADMINISTRATIVO, CO"
"42020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110592";"UNIDADE DE ATENDIMENTO EM MINAS GERAIS";"000012021";"29/11/2021";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO, POR UM PERÍODO DE 12 (DOZE) MESES, COM INÍCIO EM 02/12/2021 E TÉRMINO EM 01/12/2022, CONFORME DISPOSTO NO ART. 57, INCISO II, DA LEI Nº 8.666/93."
"642020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000012021";"25/05/2021";"Objetivo: PRESTAÇÃO DE SERVIÇOS DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO DE CONFECÇÃO DE ALIMENTAÇÃO PARA OS COMENSAIS REFUGIADOS ORIUNDOS DA VENEZUELA E OS COMENSAIS EMPREGADOS NO APOIO A ATIVIDADE, BEM COMO AS ATIVIDADES DEMANDADAS PELAS OPERAÇÕES DA 1ª BDA INF SL."
"642020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000022021";"22/12/2021";"Objetivo: O presente Termo Aditivo tem como objetivo a renovação do Contrato nº 64/2020, o qual trata da Contratação de Empresa Especializada na Prestação de Serviços de Confecção de Alimentação para os comensais refugiados oriundos da Venezuela e os comensais empregados no apoio as atividades desenvolvidas nos municípios  de Boa vista - RR e adjacências, Pacaraima - RR e Manaus - AM, a qual engloba a operacionalização e desenvolvimento de todas as atividades de cocção, fornecimento e distribuição das refeições,"
"642020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000032022";"02/05/2022";"Objetivo: REALIZAR O REAJUSTE DO CONTRATO 64/2020, CELEBRADO COM A ISM GOMES DE MATTOS EIRELI"
"652020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000012021";"22/12/2021";"Objetivo: O PRESENTE TERMO ADITIVO TEM COMO OBJETIVO A RENOVAÇÃO DO CONTRATO Nº 65/2020, O QUAL TRATA DA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE CONFECÇÃO DE ALIMENTAÇÃO PARA OS COMENSAIS REFUGIADOS ORIUNDOS DA VENEZUELA E OS COMENSAIS EMPREGADOS NO APOIO AS ATIVIDADES DESENVOLVIDAS NOS MUNICÍPIOS  DE BOA VISTA - RR E ADJACÊNCIAS, PACARAIMA - RR E MANAUS - AM, A QUAL ENGLOBA A OPERACIONALIZAÇÃO E DESENVOLVIMENTO DE TODAS AS ATIVIDADES DE COCÇÃO, FORNECIMENTO E DISTRIBUIÇÃO DAS REFEIÇÕES,"
"652020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000022022";"02/05/2022";"Objetivo: REALIZAR O REAJUSTE DO CONTRATO 65/2020, CELEBRADO COM A ISM GOMES DE MATTOS EIREI."
"302020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"112408";"HOSPITAL DAS FORCAS ARMADAS";"000112021";"11/06/2021";"Objetivo: ALTERAR O VALOR DO CONTRATO Nº 30/2020 PARA ACRESCER EM 25 %  A QUANTIDADE DE QUILOGRAMAS, A SER COLETADA NO PERÍODO VIGÊNCIA  DA CONTRATAÇÃO, PREVISTO NO ITEM Nº 1, DO ALUDIDO CONTRATO. LEVANDO-SE EM CONTA O ITEM ANTERIOR, O ACRÉSCIMO SERÁ DE 28.250 KG, QUE CORRESPONDE AO VALOR DE R$ 47.742,50 (QUARENTA E SETE MIL SETECENTOS E QUARENTA E DOIS REAIS E CINQUENTA CENTAVOS), EQUIVALENTE A 25% DO VALOR TOTAL CONTRATADO, DENTRO, PORTANTO, DOS LIMITES LEGAIS ESTABELECIDOS NO ART. 65 DA LEI 8.666/93."
"292020";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113201";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"000332022";"10/11/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 29/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 14/11/2022 A 13/11/2023, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993, E REAJUSTAR  OS VALORES DO CONTRATO, COM BASE NA VARIAÇÃO ACUMULADA DE JULHO DE 2021 ATÉ JUNHO DE 2022, DO ÍNDICE DE CUSTOS DE TECNOLOGIA DA INFORMAÇÃO (ICTI), NO PERCENTUAL DE 6,26%, CONFORME PREVISTO NA CLÁUSULA SEXTA DO CONTRATO ORIGINÁRIO E NO TERMO DE REFERÊNCIA."
"292020";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113201";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"000432021";"26/11/2021";"Objetivo: REAJUSTE E A PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO ORIGINÁRIO TERMO Nº 29/2020, CELEBRADO ENTRE AS PARTES IDENTIFICADAS NO PREÂMBULO, PARA A PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS NA ÁREA DE TECNOLOGIA DA INFORMAÇÃO (TI) COM CONHECIMENTOS AVANÇADOS EM ENTERPRISE CONTENT MANAGEMENT (ECM), PARA GARANTIR A SUSTENTAÇÃO DA SOLUÇÃO INTEGRADA GED/WORKFLOW - ONBASE. A CONTRATAÇÃO DEVERÁ PROVER A CONTINUIDADE DA SOLUÇÃO ATENDENDO ÀS NECESSIDADES DE MANUTENÇÃO DOS PROCESSOS DE GED/WORKFLOW (CORREÇÕ"
"392020";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012021";"23/03/2021";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO Nº 39/2020 PELO PERÍODO DE 30 (TRINTA) DIAS, PERMANECENDO INALTERADAS E RATIFICADAS AS DEMAIS CLÁUSULAS CONTRATUAIS PACTUADAS."
"52020";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113205";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CDTN";"000242022";"08/11/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 05/2020/CDTN/DIGEA, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 24/11/2022 A 23/11/2023, NOS TERMOS DO ART. 57, INCISO II, DA LEI N.º 8.666, DE 1993"
"52020";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113205";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CDTN";"000262021";"21/10/2021";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO N° 05/2020/CDTN/DIGEA, POR MAIS 12 (DOZE) MESES"
"22020";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113207";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CRCN-CO";"000002021";"27/10/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A RE-RATIFICAÇÃO DA CLÁUSULA PRIMEIRA (DO OBJETO), NO SEGUNDO TERMO ADITIVO AO CONTRATO Nº 02/2020 (1131395), COM A FINALIDADE DEPRODUZIR AS SEGUINTES CORREÇÕES DE ERROS MATERIAIS:ONDE SE LÊ: ' (...) PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO Nº 02/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 06/11/2021 A 05/11/2022,GRAFE-SE: (...) PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO Nº 02/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCA"
"22020";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113207";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CRCN-CO";"000012021";"31/05/2021";"Objetivo: REPACTUAÇÃO DO CONTRATO Nº 02/2020, COM FUNDAMENTOS NA LEI 8.666/93, ARTIGO 65, INCISO II, LETRA-D, E SUAS ALTERAÇÕES, E NA CONVENÇÃO COLETIVA DE TRABALHO - CCT 2021/2023, COM REGISTRO NO MTE SOB O Nº GO000093/2021 DATADO DE 12/02/2021. REPACTUAÇÃO PARA PAGAMENTO DE ADICIONAL DE PERICULOSIDADE, COM FUNDAMENTOS NA CONSTITUIÇÃO FEDERAL, NO ARTIGO 7, INCISO XXII; CONSOLIDAÇÃO DAS LEIS DO TRABALHO, ARTIGOS 193 A 197."
"22020";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113207";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CRCN-CO";"000012021";"01/06/2021";"Objetivo: REPACTUAÇÃO DO CONTRATO Nº 02/2020, COM FUNDAMENTOS NA LEI 8.666/93, ARTIGO 65, INCISO II, LETRA-D, E SUAS ALTERAÇÕES, E NA CONVENÇÃO COLETIVA DE TRABALHO - CCT 2021/2023, COM REGISTRO NO MTE SOB O Nº GO000093/2021 DATADO DE 12/02/2021. REPACTUAÇÃO PARA PAGAMENTO DE ADICIONAL DE PERICULOSIDADE, COM FUNDAMENTOS NA CONSTITUIÇÃO FEDERAL, NO ARTIGO 7, INCISO XXII; CONSOLIDAÇÃO DAS LEIS DO TRABALHO, ARTIGOS 193 A 197."
"22020";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113207";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CRCN-CO";"000022021";"20/10/2021";"Objetivo: PRORROGAÇÃO DO PRAZO DA VIGÊNCIA DO CONTRATO Nº 02/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 06/11/2021 A 05/11/2022, NOS TERMOS DO ART. 57, (II OU IV), DA LEI N.º 8.666, DE 1993."
"22020";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113207";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CRCN-CO";"000032022";"27/10/2022";"Objetivo: O OBJETO DO PRESENTE INSTRUMENTO É: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 02/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 05/11/2022 A 04/11/2023, NOS TERMOS DO ART. 57, (IIOU IV), DA LEI N.º 8.666, DE 1993."
