"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"82017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170103";"DELEGACIA DA REC. FEDERAL EM VITORIA/ES";"00000000000022017";"apostilamento complementar ao de n˙mero 1/2017, necess·rio por erro de digi                                           taÁ„o no valor do primeiro termo";"576,00";"08/08/2017";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170156";"SUP.REGIONAL RECEITA FEDERAL 9A.RF/PR";"00000000000022018";"APOSTILA REPACTUAÁ„O CONFORME DESPACHO DA FISCAL DO CONTRATO.";"11916,70";"02/03/2018";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170160";"DELEGACIA DA REC.FEDERAL EM P.GROSSA/PR";"000000000001/2018";"Artigo 65, item II, letra 'd', da Lei 8.666/93, como citada a seguir, e naCl·usula Sexta do Contrato DRF/PTG n∫ 1/2017. Ademais houve a necessidade d            e corrigir valores errÙneos referentes ao Termo Aditivo 2/2018.";"43692,90";"11/05/2018";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170160";"DELEGACIA DA REC.FEDERAL EM P.GROSSA/PR";"000000000002/2018";"CONCESS„O DO REAJUSTE NOS VALORES DETERMINADOS NAS PLANILHAS COM RESGUARDO NO ARTIGO 65, ITEM II, LETRA 'D', DA LEI 8.666/93, COMO CITADA A SEGUIR, E                           NA CL·USULA SEXTA DO CONTRATO DRF/PTG N∫ 1/2017.";"478,40";"28/06/2018";"Encerrado"
"32017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170175";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - RS";"000000000001/2018";"INCLUIR EMPENHO DE DESPSAS PRA O EXERCICIO EM CURSO E AJUSTAR OS VALORES DA                                                                S PARCELAS.";"1233000,00";"22/02/2018";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170263";"DELEGACIA DA RECEITA FED.EM ST™ CRUZ DO SUL";"00000000000012018";"INCLUS√O, NO CLAUSULAMENTO CONTRATUAL, DA NOTA DE EMPENHO 2018NE800014 PARA PARCIALMENTE FAZER FACE ¿S DESPESAS INERENTES ¿ EXECU«√O CONTRATUAL NO EXE                                                            RCÕCIO DE 2018.";"0,00";"13/04/2018";"Encerrado"
"22017";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO";"150002";"SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS";"000000000001/2017";"AUTORIZA O REAJUSTE DO CONTRATO EM 6,65% EM DECORRÍNCIA DA VARIAÁ„O DO IGPM                                                 DO MÍS DE JANEIRO DE 2017.";"7577,10";"18/04/2017";"Encerrado"
"132017";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO";"158565";"UNIV.DA INTEG.INTERN.DA LUSOF.AFRO-BRASILEIRA";"00000000000000001";"ATUALIZAÁ„O DE DOTAÁ„O ORÁAMENT·RIA PARA EMPENHO DAS DESPESAS RELATIVAS AO CONTRATO N  13/2017, REFERENTE AO FORNECIMENTO DE ENERGIA ELÈTRICA - BAIXA                                        TENS„O, CONFORME EXERCÌCIO DE 2018.";"0,00";"18/01/2018";"Encerrado"
"212017";"26000";"MINISTERIO DA EDUCACAO";"26285";"FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI";"154069";"FUNDA«√O UNIV. FEDERAL DE S√O JO√O DEL-REI";"000000000042/2017";"REPACTUAÁ„O CONTRATUAL.";"3913,40";"21/11/2017";"Encerrado"
"232017";"26000";"MINISTERIO DA EDUCACAO";"26285";"FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI";"154069";"FUNDA«√O UNIV. FEDERAL DE S√O JO√O DEL-REI";"000000000001/2018";"REPACTUAÁ„O CONTRATUAL.";"26226,90";"17/01/2018";"Encerrado"
"82017";"26000";"MINISTERIO DA EDUCACAO";"26352";"FUNDACAO UNIVERSIDADE FEDERAL DO ABC";"154503";"FUNDA«√O UNIVERSIDADE FEDERAL DO ABC";"00000000000000001";"Concess„o do reajuste atravÈs do Õndice Nacional de PreÁos ao Consumidor Amplo - IPCA/IBGE, no percentual de 2,84%, divulgado no mÍs de fevereiro de 2                                                                       018.";"631,30";"07/06/2018";"Encerrado"
"82017";"26000";"MINISTERIO DA EDUCACAO";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"158312";"INST.FED.TRIANGULO MINEIRO/CAMPUS UBERLANDIA";"000000000001/2017";"RepactuaÁ„o de valores em virtude de ConvenÁ„o Coletiva de Trabalho 2017.";"33760,40";"25/05/2017";"Encerrado"
"12017";"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC. DE RORAIMA";"158350";"INST.FED.RORAIMA/CAMPUS BOA VISTA";"00000000000000001";"ModificaÁ„o do valor do Contrato n.∫ 01/2017, que tem como objeto a prestaÁ„o de ServiÁos Terceirizados para fornecimento de m„o de obra de apoio admi nistrativo e manutenÁ„o predial, em decorrÍncia da majoraÁ„o do sal·rio dacatergoria, de acordo com a ConvenÁ„o Coletiva de Trabalho 2017/2017, de 01/01/2017 a 31/12/2017, amparada pela Cl·usula Sexta - RepactuaÁ„o, do refer";"72894,90";"08/11/2017";"Encerrado"
"81542017";"26000";"MINISTERIO DA EDUCACAO";"26439";"INST.FED.DE EDUC.,CIENC.E TEC. DE S√O PAULO";"158154";"INST.FED.DE EDUC.,CIENC.E TEC.DE S√O PAULO";"000000000001/2017";"Termo de apostiolamento visando a fixaÁ„o dos valores mensais resultantes da repactuaÁ„o em virtude da nova ConvenÁ„o Coletiva de Trabalho (2017/2018)";"6905,60";"13/03/2017";"Encerrado"
"12017";"26000";"MINISTERIO DA EDUCACAO";"26439";"INST.FED.DE EDUC.,CIENC.E TEC. DE S√O PAULO";"158579";"INST.FED.DE S√O PAULO/CAMPUS VOTUPORANGA";"000000000001/2018";"Inclus„o do valor anual do aditamento, devido a n„o inclus„o do valor quand                                                o da publicaÁ„o do aditivo.";"15581,70";"10/05/2018";"Encerrado"
"32017";"30000";"MINISTERIO DA JUSTICA";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"200344";"SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- SE";"00000000000000001";"REPACTUA«√O DECORRENTE DA CONVEN«√O COLETIVA DE 2017.";"13909,40";"05/07/2017";"Encerrado"
"62017";"30000";"MINISTERIO DA JUSTICA";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"200384";"SUPERINT.REGIONAL DE P.FEDERAL NO EST.DE RR";"00000000000000001";"RepactuaÁ„o por motivo de registro no MTE de nova convenÁ„o coletica de tra                                                                     balho.";"14456,10";"19/04/2018";"Encerrado"
"102017";"28000";"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR";"30203";"INST.NAC. DE METROLOGIA, NORMAL.E QUAL.IND.";"183025";"INMETRO_SUPERINTENDENCIA REGIONAL/GO";"000000000001/2018";"ALTERACAO DO VALOR CONTRATUAL CONFORME CLAUSULA SEGUNDA DO CONTRATO ORIGINA L, EM VIRTUDE DE ERRO FORMAL NA ELABORACAO DO 2∫ TERMO ADITIVO, O QUAL NAO                                           COMPUTOU O ACRESCIMO DE PESSOAS.";"329415,80";"24/04/2018";"Encerrado"
"112017";"28000";"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR";"30203";"INST.NAC. DE METROLOGIA, NORMAL.E QUAL.IND.";"183025";"INMETRO_SUPERINTENDENCIA REGIONAL/GO";"00000000000000001";"REAJUSTE REFERENTE A CCT QUANTO AO VALE ALIMENTAÁ„O DE 2017";"12658,30";"29/12/2017";"Encerrado"
"112017";"28000";"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR";"30203";"INST.NAC. DE METROLOGIA, NORMAL.E QUAL.IND.";"183025";"INMETRO_SUPERINTENDENCIA REGIONAL/GO";"000000000002/2018";"Pagamento referente a CCT da categoria retroativo a 01/01/2018.";"129968,70";"03/07/2018";"Encerrado"
"142017";"30000";"MINISTERIO DA JUSTICA";"30802";"DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL/MJ";"200120";"SUPERINTENDENCIA REG. POL. RODV. FEDERAL-MT";"002/2018/SRPRF-MT";"REPACTUA«√O DOS VALORES PAGOS ‡ PRESTADORA DOS SERVIÁOS EM CONFORMIDADE COM AS CONVENÁıES COLETIVAS DE TRABALHO 2018, REGISTRADAS EM 26 DE MARÁO DE 20 18, NO MINISTÈRIO DO TRABALHO SOB O N˙MERO MT000116/2018 E, EM 17 DE ABRIL DE 2018, SOB O N˙MERO MT000138/2018 BEM COMO A DELIBERAÁ„O N∫ 01, DE 02 DEJANEIRO DE 2018, DA AGÍNCIA MUNICIPAL DE REGULAÁ„O DE SERVIÁOS P˙BLICOS DEL";"14462,00";"06/06/2018";"Encerrado"
"142017";"30000";"MINISTERIO DA JUSTICA";"30802";"DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL/MJ";"200120";"SUPERINTENDENCIA REG. POL. RODV. FEDERAL-MT";"000000000001/2017";"REPACTUAÁ„O DOS VALORES PAGOS ‡ PRESTADORA DOS SERVIÁOS EM FUNÁ„O DA CCT,                   CONFORME PROCESSO ADMINISTRATIVO N∫ 08661007173/2017-33.";"7131,80";"19/06/2017";"Encerrado"
"22017";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"250021";"SUPERINTENDENCIA ESTADUAL DO MS/GO";"000000000001/2018";"O PRESENTE TERMO DE APOSTILAMENTO TEM COMO OBJETIVO O REAJUSTE DOS PREÁOS D     O CONTRATO 02/2018, CONFORME IPCA ACUMULADO DO MÍS DE JANEIRO DE 2018.";"101,60";"29/03/2018";"Encerrado"
"12017";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"250033";"SUPERINTENDENCIA ESTADUAL DO MS/RS";"000000000001/2017";"REPACTUAÁ„O NO VALOR DO CONTRATO ORIGINAL";"7377,40";"05/10/2017";"Encerrado"
"92017";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"250059";"INSTITUTO NACIONAL DE CARDIOLOGIA";"00000000000012018";"Apostilamento da RepactuaÁ„o n∫ 01/2017 ao Contrato n∫ 09/2017, nos termosdo artigo 65, .8∫ da Lei 8666/93. Ficando reconhecido o efeito economico-fi nanceiro de R$11.668,95, equivalente a aproximadamente 1,8671%, passando ovalor mensal estimado de R$624.962,49 para R$636.631,44. Reconhecendo os efeitos retroativos para o perÌodo de abril a dezembro de 2017 no valor de R$";"74314,30";"14/06/2018";"Encerrado"
"12017";"36000";"MINISTERIO DA SAUDE";"36212";"AGENCIA NACIONAL DE VIGILANCIA SANITARIA";"253007";"COORD DE VIG SANIT DE PORT AEROP E FRONT PE";"000000000001/2017";"O PRESENTE APOSTILAMENTO TEM POR OBJETIVO REPACTUAR A PARTIR DE 01/06/2017O VALOR DO CONTRATO N∫ 01/2017 EM VIRTUDE DA HOMOLOGAÁ„O DA CONVENÁ„O COLETIVA DE TRABALHO PE 000774/2017 FIRMADO ENTRE O SINDICATO REPRESENTANTE DA C                                          ATEGORIA PROFISSIONAL E PATRONAL.";"10369,60";"17/11/2017";"Encerrado"
"22017";"36000";"MINISTERIO DA SAUDE";"36212";"AGENCIA NACIONAL DE VIGILANCIA SANITARIA";"253008";"COORDENA«AO ESTADUAL DE VIGILANCIA SANITARIA";"00000000000012018";"EM RAZAO DA NOVA CONVENÁ„O COLETIVA DE TRABALHO 2018/2018, QUE REAJUSTA OS PREÁOS DOS SAL·RIOS E BENEFICIOS DOS TRABALHADORES DAS EMPRESAS DE ASSEIOS                                 E LIMPEZA NO ESTADO DE MATO GROSSO DO SUL.";"526,10";"01/02/2018";"Encerrado"
"12017";"36000";"MINISTERIO DA SAUDE";"36212";"AGENCIA NACIONAL DE VIGILANCIA SANITARIA";"253022";"COORD.DE VIG.SANIT.DE PORTOS,AEROP.E FRONT..";"00000000000012018";"O REFERIDO  APOSTILAMENTO TEM COMO  OBJETO A  ALTERAÁ„O DA  DOTAÁ„O ORÁAMEN                                                           TARIA PARA 2018.";"2955,50";"16/02/2018";"Encerrado"
"62017";"40000";"MINIST…RIO DO TRABALHO E PREVID NCIA SOCIAL";"40000";"MINIST…RIO DO TRABALHO E PREVID NCIA SOCIAL";"400045";"COORDENA«√O GERAL DE REC. LOGÕSTICOS - MTPS";"000000000002/2018";"Reajuste de 2,68% referente ao IPCA acumulado no perÌodo de abril/2017 a ma                                                                  rÁo/2018.";"5212,70";"30/05/2018";"Encerrado"
"72017";"52000";"MINISTERIO DEFESA";"52111";"COMANDO DA AERONAUTICA";"120629";"GRUPAMENTO DE APOIO DE CANOAS";"00000000000000001";"REAJUSTE DO VALOR DO CONTRATO.";"9452,60";"13/03/2018";"Encerrado"
"82017";"52000";"MINISTERIO DEFESA";"52111";"COMANDO DA AERONAUTICA";"120629";"GRUPAMENTO DE APOIO DE CANOAS";"00000000000000001";"REAJUSTE DO VALOR DO CONTRATO.";"303,00";"15/03/2018";"Encerrado"
"22016";"52000";"MINISTERIO DEFESA";"52121";"COMANDO DO EXERCITO";"160023";"10A. COMPANHIA DE ENGENHARIA DE COMBATE";"00000000000012017";"VERIFICOU-SE A NECESSIDADE DE ACRESCER EM 25% (VINTE E CINCO POR CENTO) O VALOR TOTAL ESTIMADO DO CONTRATO, OU SEJA, ACRESCER A QUANTIDADE DE C”PIAS RESPEITANDO OS LIMITES LEGAIS PREVISTOS NO ART. 65, . 1∫ DA LEI N. 8.666/93.";"1494,90";"25/07/2017";"Encerrado"
"52017";"52000";"MINISTERIO DEFESA";"52121";"COMANDO DO EXERCITO";"160322";"HOSPITAL CENTRAL DO EXERCITO/RJ";"00000000000000001";"Concess„o de reajuste sobre o valor de contrataÁ„o.";"51708,30";"29/06/2018";"Encerrado"
"22017";"52000";"MINISTERIO DEFESA";"52904";"FUNDO DO EXERCITO";"167301";"COMISSAO REGIONAL DE OBRAS/1";"000000000001/2018";"SALDO CONTRATUAL COM BASE NO INCC E NA AN·LISE DA PROPOSTA DO 1∫ APOSTILAM NTO CONFORME APROVADO PELA DOM, POR MEIO DA MEMÛRIA PARA DECIS„O N∫ 86/201 -S4 - DOM, DE 16 DE MAIO DE 2018, REFERENTES AS PARCELAS PAGAS A PARTIR DE  DE DEZ 2017 ‡ MAIO/18 (13∫ MÍS APÛS O PRAZO FINAL DE APRESENTAÁ„O DAS PRO POSTAS), CONFORME AMPARO NA LEI 10.192/2001, NO INCISO XI DO 40 E 55DA LEI";"37836,50";"07/06/2018";"Encerrado"
