"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"72021";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110621";"DIRETORIA DE TECNOLOGIA DA INFORMACAO";"000012022";"17/08/2022";"Objetivo: ALTERAR a razão social e o endereço da empresa"
"472021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113201";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"000362022";"28/11/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 47/2021, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 30/11/2022 A 29/11/2023, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"352021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012022";"01/11/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO EM REFERÊNCIA POR MAIS 12 (DOZE) MESES, REAJUSTANDO O SEU VALOR COM BASE NO IPCA ACUMULADO NOS ÚLTIMOS 12 (DOZE) MESES DE 8,73% SOBRE O VALOR DA MANUTENÇÃO PREVENTIVA, CORRETIVA E QUALIFICAÇÃO DOS EQUIPAMENTOS, PASSANDO O VALOR GLOBAL DE R$ 350.281,24 PARA R$ 372.317,64?, PERMANECENDO AS DEMAIS CLÁUSULAS CONTRATUAIS PACTUADAS INALTERADAS E RATIFICADAS."
"412021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012022";"14/02/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO Nº 041/2021 PELO PERÍODO DE 60 (SESSENTA) DIAS, CONFORME JUSTIFICATIVA ELABORADA PELO CENTRO DE RADIOFARMÁCIA POR MEIO DO DESPACHO CECRF, QUE ENCONTRA-SE DE ACORDO COM O PEDIDO REALIZADO PELA CONTRATADA, POR TRATAR-SE DA CONSTRUÇÃO DE UM EQUIPAMENTO COM TOTAL COMPLEXIDADE PARA ATENDER EM SUA INTEGRALIDADE AS CARACTERÍSTICAS DO PROJETO, MEDIANTE APROVAÇÃO DA DIREÇÃO DO IPEN-CNEN, AMPARADO NO ARTIGO 57, § 1º, INCISO II DA LEI Nº 8.666/1993, PERMANECENDO INALTERADAS AS DEM"
"422021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012022";"26/10/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO EM REFERÊNCIA POR MAIS 12 (DOZE) MESES, REAJUSTANDO O SEU VALOR COM BASE NO IPCA ACUMULADO NOS ÚLTIMOS 12 (DOZE) MESES DE 7,1686% SOBRE O VALOR ATUAL DO CONTRATO, PASSANDO O VALOR GLOBAL DE R$ 890.240,00 COM A AUTORIZAÇÃO DO REAJUSTE PLEITEADO DE R$ 63.817,71 PARA O VALOR GLOBAL DE R$ ?954.057,71, PERMANECENDO AS DEMAIS CLÁUSULAS CONTRATUAIS PACTUADAS INALTERADAS E RATIFICADAS."
"192021";"39000";"Ministério da Infraestrutura";"62201";"Agência Nacional de Aviação Civil";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL";"000012022";"04/04/2022";"Objetivo: VIABILIZAR, NOS TERMOS DO DISPOSTO NOS ITENS 12.2 E12.2.1 DA CLÁUSULA DÉCIMA SEGUNDA DO CONTRATO ADMINISTRATIVO N. 19/ANAC/2021, A CESSÃO FIDUCIÁRIA DOS DIREITOS DE CRÉDITOS DELE DECORRENTES EM RAZÃO DA OPERAÇÃO DE CRÉDITO DE QUE TRATA A IN Nº 53, DE 8 DE JULHO DE 2020, REALIZADA ENTRE A EMPRESA CONTRATADA, LCSTECH  COMERCIAL LTDA, E A INSTITUIÇÃO FINANCEIRA BANCO DAYCOVAL S.A., MEDIANTE A DETERMINAÇÃO DO DOMICÍLIO BANCÁRIO EM QUE OS CRÉDITOS PRESENTES E FUTUROS DEVEM SER OBRIGATORIAMENTE DEPOSITADOS."
"62018";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114601";"FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ";"000012019";"10/11/2021";"Objetivo: NOS TERMOS DA CLÁUSULA SEGUNDA DO CONTRATO, PRORROGA-SE O PRAZO DE VIGÊNCIA DESTE PARA O PERÍODO DE 11/11/2019 A 11/11/2020."
"62018";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114601";"FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ";"000022020";"10/11/2021";"Objetivo: NOS TERMOS DA CLÁUSULA SEGUNDA DO CONTRATO, PRORROGA-SE O PRAZO DE VIGÊNCIA DESTE PARA O PERÍODO DE 11/11/2020 A 11/11/2021."
"62018";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114601";"FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ";"000032021";"10/11/2021";"Objetivo: NOS TERMOS DA CLÁUSULA SEGUNDA DO CONTRATO, PRORROGA-SE O PRAZO DE VIGÊNCIA DESTE PARA O PERÍODO DE 11/11/2021 A 11/11/2022."
"62018";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114601";"FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ";"000042022";"10/11/2022";"Objetivo: PRORROGAÇÃO DE VIGÊNCIA DO CONTRATO"
"112021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114606";"UNIDADE ESTADUAL DO IBGE NO PARA";"000122022";"10/11/2022";"Objetivo: PRORROGAÇÃO DO CONTRATO DE SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA - SCM (BANDA LARGA), A SER PROVIDO ATRAVÉS DE MEIO FÍSICO TERRESTRE, UTILIZANDO CABO COM CONDUTOR METÁLICO OU FIBRA ÓTICA, PARA ATENDER A NECESSIDADE DE COMUNICAÇÃO DA AGÊNCIA DE PARAGOMINAS/PA, PARA ACESSO À INTERNET.."
"42021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114612";"UNIDADE ESTADUAL DO IBGE NO RIO G. NORTE";"000012022";"04/08/2022";"Objetivo: REPACTUAÇÃO DE PREÇOS DEVIDO À CONVENÇÃO COLETIVA DE TRABALHO."
"42021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114612";"UNIDADE ESTADUAL DO IBGE NO RIO G. NORTE";"000022022";"24/11/2022";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO 04/2021 POR MAIS 12 (DOZE) MESES, DE 23/11/2022 A 22/11/2023."
"82021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114613";"UNIDADE ESTADUAL DO IBGE NA PARAIBA";"000012022";"25/11/2022";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO PARA O PERÍODO DE 18/11/2022 A 18/11/2023"
"42021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114614";"UNIDADE ESTADUAL DO IBGE EM PERNAMBUCO";"000012022";"18/07/2022";"Objetivo: CONSTITUI OBJETO DO PRESENTE ADITAMENTO O ACRÉSCIMO DO VALOR INICIAL ATUALIZADO DO CONTRATO NOS TERMOS DA CLÁUSULA 13.2 DO CONTRATO ORIGINAL"
"42021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114619";"UNIDADE ESTADUAL DO IBGE NO ESPIRITO SANTO";"000012022";"07/11/2022";"Objetivo: PRORROÇAÇÃO DE 12 MESES À CONTRATAÇÃO DE EMPRESA FORNECEDORA DE MEIO DE PAGAMENTO DE PEDÁGIO DOS VEÍCULOS OFICIAIS DA SUPERINTENDÊNCIA ESTADUAL DO IBGE NO ESPÍRITO SANTO NAS PRAÇAS TERCEIRA PONTE E PRAÇA DE PEDÁGIO RODOVIA DO SOL, LOCALIZADAS NOS MUNICÍPIOS DE VITÓRIA E GUARAPARI, NO ESTADO DO ESPÍRITO SANTO E FORMALIZAÇÃO DA ALTERAÇÃO DE RAZÃO SOCIAL DA CONTRATADA  DE 'CGMP - CENTRO DE GESTÃO DE MEIOS DE PAGAMENTO LTDA.' PARA 'SEM PARAR INSTITUIÇÃO DE PAGAMENTO LTDA.', PERMANECENDO INSCRITA SOB O MESM"
"122021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"000012022";"21/06/2022";"Objetivo: ACRESCER PREVISÃO CONTRATUAL PARA ADEQUAÇÃO À INICIATIVA ANTECIPAGOV, RETRATADA NA INSTRUÇÃO NORMATIVA SEGES/MP Nº 53, DE 08 DE JULHO DE 2020."
"52021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114626";"UNIDADE ESTADUAL DO IBGE NO MATO GROSSO";"000012022";"22/11/2022";"Objetivo: NOS TERMOS DA CLÁUSULA SEGUNDA DO CONTRATO, PRORROGA-SE O PRAZO DE VIGÊNCIA DESTE PARA O PERÍODO DE 16/11/2022 A 15/11/2023."
"122021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114639";"UNIDADE ESTADUAL DO IBGE EM TOCANTINS";"000012022";"23/11/2022";"Objetivo: LOCAÇÃO DE IMÓVEL PARA INSTALAÇÃO DA AGÊNCIA DO IBGE EM PORTO NACIONAL/TO"
"682021";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012022";"10/08/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA, INDICAR A QUANTIDADE DE PROGRAMAS, EXCLUIR ITENS DA PROPOSTA ORIGINAL, INDICAR O VALOR A SER PAGO E ALTERAR O PRAZO DE VIGÊNCIA DESTE INSTRUMENTO E DISCRIMINAR OS DADOS DA NOTA DE EMPENHO DO EXERCÍCIO FINANCEIRO DE 2022."
"332021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000012022";"22/03/2022";"Objetivo: O PRESENTE TERMO ADITIVO , CUJO OBJETO É A CONTRATAÇÃO DE SERVIÇOS DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO, COM DISPONIBILIZAÇÃO DE MÃO DE OBRA EM REGIME DE DEDICAÇÃO EXCLUSIVA PARA O ES-SJ, TEM POR OBJETO A SUPRESSÃO CONTRATUAL DE 15,28% EM CARÁTER EXCEPCIONAL, PELO PERÍODO DE 05/03/2022 A 05/05/2022"
"332021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000022022";"18/08/2022";"Objetivo: - SUPRIMIR 15,28% DO VALOR INICIAL ATUALIZADO DO CONTRATO, EM CARÁTER EXCEPCIONAL, PELO PERÍODO DE 06/05/2022 A 05/11/2022, EQUIVALENTE A R$ 12.441,84 (DOZE MIL, QUATROCENTOS E QUARENTA E UM REAIS E OITENTA E QUATRO CENTAVOS) MENSAIS, NOS MOLDES DO ART. 65, INCISO I, ALÍNEA 'B', § 1º, DA LEI N.º 8.666/1993 E ART. 55 DA LEI 9.784/1999; -  ALTERAR A CLÁUSULA TERCEIRA - PREÇO, EM FUNÇÃO DA SUPRESSÃO."
"332021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000032022";"05/10/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO N° 033/GAP-SJ-ES-SJ/2021, POR 12 ( DOZE) MESES, CONTEMPLANDO -SE, NESTA OCASIÃO, O PERÍODO DE 06/11/2022 A 05/11/2023, NOS TERMOS DO ART. 57, ITEM II DA LEI N° 8.666, DE 1993."
"342021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000012022";"27/09/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO N° 034/GAP-SJ-ICEA/2021, POR 12(DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 17/11/2022 A 16/11/2023, NOS TERMOS DO ART. 57, ITEM IV DA LEI N° 8.666, DE 1993."
"112021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120039";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"000012022";"07/11/2022";"Objetivo: SERVIÇOS DE LIMPEZA E CONSERVAÇÃO DE ÁREAS INTERNAS DAS INSTALAÇÕES DAS CASAS DE REPRESENTAÇÃO DE SAQUAREMA, EM ATENDIMENTO AS NECESSIDADES DO GRUPAMENTO DE APOIO DO RIO DE JANEIRO (GAPRJ) TÊM POR FINALIDADE: ALTERAR O PRAZO DE VIGÊNCIA CONTRATUAL, COM BASE NO INCISO II DO ART. 57 DA LEI Nº8.666/93, ACRESCENTANDO MAIS 12 (DOZE) MESES A SEU PRAZO FINAL DE VIGÊNCIA, QUE PASSA A SER 03/11/2023."
"232021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120039";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"000012022";"10/11/2022";"Objetivo: OBJETO É A É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAR SERVIÇOS DE LIMPEZA E CONSERVAÇÃO DE ÁREAS INTERNAS DAS INSTALAÇÕES DO DESTACAMENTO DE INFRAESTRUTURA AERONÁUTICA DO RIO DE JANEIRO (DTINFRA): AV. MARECHAL CÂMARA, Nº 233, 3º ANDAR, CENTRO, RIO DE JANEIRO - RJ"
"312021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120039";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"000012022";"06/10/2022";"Objetivo: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS NECESSÁRIOS À IMPLANTAÇÃO DE SISTEMAS INTELIGENTE E INTEGRADO PARA DEFESA DOS AQUARTELAMENTOS PARA O CIMAER, 1º GCC, 1º/1º GCC E PAME-RJ, ESTABELECIDAS NO DETALHAMENTO DO OBJETO E DO TERMO DE REFERÊNCIA CONSOLIDADO Nº 021/GAP-RJ/2020, ANEXO DO EDITAL, EM ATENDIMENTO ÀS NECESSIDADES DO DEPARTAMENTO DE CONTROLE DO ESPAÇO AÉREO (DECEA), TEM POR FINALIDADE: ALTERAR O PRAZO DE VIGÊNCIA CONTRATUAL COM BASE NO INCISO II DO ART. 57 DA LEI Nº 8.666"
"322021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120039";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"000012022";"12/10/2022";"Objetivo: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS NECESSÁRIOS À IMPLANTAÇÃO DE SISTEMAS INTELIGENTES E INTEGRADOS PARA DEFESA DOS AQUARTELAMENTOS PARA O DECEA, ICA E JJAER (5º ANDAR), ESTABELECIDAS NO DETALHAMENTO DO OBJETO E DO TERMO DE REFERÊNCIA CONSOLIDADO Nº 021/GAP-RJ/2020, ANEXO DO EDITAL, EM ATENDIMENTO ÀS NECESSIDADES DO DEPARTAMENTO DE CONTROLE DO ESPAÇO AÉREO (DECEA), TEM POR FINALIDADE:ALTERAR O PRAZO DE VIGÊNCIA CONTRATUAL, COM BASE NO INCISO II DO ART. 57 DA LEI Nº 8.666/93,"
"382021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120039";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"000012022";"19/10/2022";"Objetivo: CONTRATAÇÃO DE SERVIÇOS DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESTINAÇÃO DE FINAL DE RESÍDUOS PARA A ODONTOCLÍNICA DE AERONÁUTICA SANTOS-DUMONT (OASD)"
"242021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120060";"ACADEMIA DA FORCA AEREA";"000012022";"27/10/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 024/AFA/2021, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 20/10/2022 A 19/10/2023."
"252021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120060";"ACADEMIA DA FORCA AEREA";"000012022";"27/10/2022";"Objetivo: MODIFICAR O CONTRATO DECORRENTE DO PREGÃO Nº 910/2021, VISANDO À ALTERAÇÃO DO NÚMERO DO CONTRATO CONSTANTE DO PREÂMBULO DO INSTRUMENTO CONTRATUAL.ONDE SE LÊ: 'CONTRATO Nº 026/AFA/2021', LEIA-SE: 'CONTRATO N°. 025/AFA/2021'. PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 025/AFA/2021, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 20/10/2022 A 19/10/2023"
"262021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120060";"ACADEMIA DA FORCA AEREA";"000012022";"27/10/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 026/AFA/2021, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 20/09/2022 A 19/09/2023."
"132021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120064";"ESCOLA DE ESPECIALISTAS DE AERONAUTICA";"000012022";"13/10/2022";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA POR MAIS 12 MESES E REAJUSTE, DE ACORDO COM O IGP-M, DO VALOR CONTRATUAL, CUJO OBJETO É A ESTERILIZAÇÃO A GÁS POR ÓXIDO DE ETILENO, DE MATERIAIS MÉDICO-HOSPITALARES, PARA O GRUPO DE SAÚDE DE GUARATINGUETÁ - GSAU-GW."
"152021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120064";"ESCOLA DE ESPECIALISTAS DE AERONAUTICA";"000012022";"15/09/2022";"Objetivo: ALTERAR A OM SIGNATÁRIA, PRORROGAR POR MAIS 12 (DOZE) MESES E REAJUSTAR DE ACORDO COM O IGP-M O VALOR CONTRATUAL, CUJO OBJETO É A PRESTAÇÃO DE SERVIÇOS DE ENSAIOS DE PROFICIÊNCIA EM LABORATÓRIOS QUÍMICOS PARA A SUBSEÇÃO DE LABORATÓRIO DO GRUPO DE SAÚDE DE GUARATINGUETÁ (GSAU-GW)"
"2372021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120071";"CENTRO LOGISTICO DA AERONAUTICA";"000012022";"24/10/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA POR MAIS 12 (DOZE) MESES, NOS TERMOS DO ART. 57, II, DA LEI 8.666/93."
"122021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000012021";"16/11/2022";"Objetivo: PRORROGAÇÃO DO SERVIÇO DE LOCAÇÃO DE EQUIPAMENTO DE AUTOMAÇÃO PARA A REALIZAÇÃO HEMOGRAMA COMPLETO, COM FORNECIMENTO DE REAGENTES, MANUTENÇÕES PREVENTIVAS E CORRETIVAS, QUE  SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL."
"62021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120073";"BASE AEREA DE FLORIANOPOLIS";"000012022";"18/10/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE EXECUÇÃO E VIGÊNCIA DO CONTRATO POR 12 (DOZE) MESES, FINDANDO EM 06/12/2023, NOS TERMOS PREVISTOS NA CLÁUSULA SEGUNDA"
"2052021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"000012022";"28/02/2022";"Objetivo: ACRESCENTAR A QUANTIDADE DE 403,56 M2 NO CONTRATO 205/CAE-SDAB/2021"
"2382021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"000012022";"21/10/2022";"Objetivo: PRORROGAR OS PRAZOS DE VIGÊNCIA E EXECUÇÃO  CONTRATUAL POR MAIS 210  DIAS"
"2412021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"000012022";"30/11/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO, POR MAIS 12 (DOZE) MESES"
