"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Apostilamento";"Descrição Apostilamento";"Valor Apostilamento";"Data de inclusão";"Situação Apostilamento"
"12015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193183";"IBAMA - GERÊNCIA EXECUTIVA I - TOCANTINS";"00000000000022017";"REPACTUAÇÃO DE PREÇOS RELATIVA AOS POSTOS DE RECEPCIONISTA E TÉCNICO EM INF                                                                  ORMÁTICA.";"27103,30";"29/12/2017";"Encerrado"
"12015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193183";"IBAMA - GERÊNCIA EXECUTIVA I - TOCANTINS";"00000000000000003";"Alteração de preços em decorrência dos efeitos trazidos pelas alterações constantes da CCT 2016/2017 das categorias envolvidas na prestação dos serviç                                                                        os.";"5715,30";"24/04/2017";"Encerrado"
"12015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193183";"IBAMA - GERÊNCIA EXECUTIVA I - TOCANTINS";"00000000000012017";"Em razão das alterações constantes da Convenção Coletiva de Trabalho 2016/2017 nº TO000003/2016, a empresa faz jus à repactuação dos valores anteriorm                                                          ente contratados.";"34439,00";"05/01/2017";"Encerrado"
"12015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130005";"COORD.-GERAL DE EXECUCAO ORÇ.E FIN./DA/MAPA";"000000000001/2015";"ror força da Convenção Coletiva de Trabalho";"4948506,00";"31/03/2016";"Encerrado"
"12015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130005";"COORD.-GERAL DE EXECUCAO ORÇ.E FIN./DA/MAPA";"02/20150CGSG/SPOA";"REPACTUAçãO POR CONVENçãO COLETIVA DE TRABALHO.";"376464,30";"29/04/2015";"Encerrado"
"12015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA";"000000000009/2017";"Promover reajuste ao contrato, conforme cláusula Sexta do contrato original                                                                          .";"65263,00";"10/03/2017";"Encerrado"
"12015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA";"000000000002/2016";"Reajuste conforme previsto no contrato original.";"100289,90";"15/01/2016";"Encerrado"
"12015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA";"000000000017/2016";"CORRIGIR PERÍODOS DAS PARCELAS.";"0,00";"18/05/2016";"Encerrado"
"12015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130060";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2015";"SERVIçOS DE REFORMA DO IMOVEL PROPIO DESTA SUPERINTENDENCIA, LOCALIZADO EMJARDIM DA PENHA, CUJO PERIODO DE VIGENCIA DO CONTRATO FOI DE 20/02/2015 A 2            0/08/2015, SENDO ESTE APOSTILAMENTO POR MAIS 90 ( NOVENTA) DIAS";"230000,00";"10/11/2015";"Encerrado"
"32015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130063";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"00000000000012016";"Reajuste do valor do contrato de acordo com os autos do processo 21044.0050                                                                84/2014-45.";"74890,10";"18/04/2016";"Encerrado"
"12015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130070";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"13007000000022016";"PRORROGAçãO DO CONTRATO Nº 1/2015/SFA-PR, POR MAIS 12 (DOZE) MESES, VIGINDO                                                DE 02/01/2017 A 01/01/2018.";"0,00";"29/12/2016";"Encerrado"
"412014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130102";"LABORATÓRIO FED. DE DEFESA AGROPECUÁRIA/SP";"00000000000000001";"AUMENTO SALARIAL DEVIDO AO REAJUSTE DE SALÁRIO MÍNIMO VIGENTE.";"356,60";"08/07/2015";"Encerrado"
"12015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130103";"LABORATÓRIO FEDERAL DE DEFESA AGROPECURIO/RS";"00000000000012015";"Equilibrio econômico-financeiro do contrato.";"313,20";"23/09/2015";"Encerrado"
"10002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373046";"SUPERINTEND.ESTADUAL DO R.G.NORTE-INCRA/SR-19";"54330001122201414";"REPACTUAÇÃO DO VALOR CONTRATUAL COM EFEITO RETROATIVO NO PERÍODO DE  01  DE                                          JANEIRO A 30 DE NOVEMBRO DE 2016.";"11698,50";"29/11/2016";"Encerrado"
"10002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373046";"SUPERINTEND.ESTADUAL DO R.G.NORTE-INCRA/SR-19";"2ºT.APOSTILAMENTO";"REPACTUAÇÃO DO VALOR CONTRATUAL DECORRENTE DA ELEVAÇÃO DO PISO SALARIAL  DACATEGORIA DE COPEIRO PREVISTA NA CONVENÇÃO COLETIVA DE TRABALHO  2017/2017,REGISTRADA NO MTE SOB O Nº RN000103/2017, BEM COMO DO VALOR DO   VALE-TRANS                                                                     PORTE.";"6397,60";"16/06/2017";"Encerrado"
"20002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373055";"SUPERINTEND.ESTADUAL DE M.GERAIS - INCRA";"000000002002/2017";"AUMENTO DA TARIFA TRANSPORTE COLETIVO EM BELO HORIZONTE OCORRIDA EM JANEIRO                                              /17 E DO ADVENTO DA CCT 2017.";"13763,80";"13/02/2017";"Encerrado"
"381002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"INCRA-SEDE/DF";"000000000002/2015";"REEQUILíBRIO ECONôNICO-FINANCEIRO REFERENTE AO AUMENTO DO VALE TRANSPORTE";"2712,90";"09/10/2015";"Encerrado"
"381002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"INCRA-SEDE/DF";"00000000000012015";"APOSTILAMENTO REPACTUAçãO DE SALáRIOS E VALE ALIMENTAçãO CONFORME CCT 2015";"36908,80";"30/03/2015";"Encerrado"
"381002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"INCRA-SEDE/DF";"00000000000012018";"ADEQUAR O CONTRATO àS ALTERAçõES DE VALORES PREVISTAS NA CCT 2018";"23283,70";"16/05/2018";"Encerrado"
"381002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"INCRA-SEDE/DF";"000000000002/2016";"REPACTUAçãO DE SALáRIOS CCT/2016";"53648,10";"11/05/2016";"Encerrado"
"381002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"INCRA-SEDE/DF";"000000000002/2017";"REPACTUAçãO CONFORME CCT/2017";"35321,50";"28/06/2017";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170018";"SUP.REGIONAL RECEITA FEDERAL 1A.RF/DF";"000000000001/2018";"Por força do . 8º do art. 65, da Lei nº 8.666/93, combinada com a ON/AGU nº 35, Acórdão TCU nº 976/2005 e Parecer PGFN/CJU/COJLC/No 2342/2011, e aindao . 9º, do artigo 334, do Regimento Interno da Secretaria da Receita Federal do Brasil, aprovado pela Portaria MF nº 430, de 09 de outubro de 2017, publicada no DOU, de 11 de outubro de 2017, a dotação orçamentária especifica";"0,00";"12/03/2018";"Encerrado"
"92015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170024";"DELEGACIA DA REC.FEDERAL EM MACAPA/AP";"000000000003/2016";"Alteração do valor do vale transporte e auxílio funeral.";"107,70";"27/10/2016";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170032";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - PI";"000000000002/2017";"Repactuação";"53540,30";"01/10/2017";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170032";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - PI";"00000000000000001";"Atualizar o valor do contrato para permitir ao pagamento das despesas inere ntes a repactuação do preço, passando o valor mensal de R$ 75.700,00  para               R$ 88.084,26 com efeitos financeiros a partir de 01.01.2016.";"148611,10";"21/09/2016";"Encerrado"
"52015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170038";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - CE";"000000000007/2017";"Repactuação do Contrato, por Convenção Coletiva de Trabalho da categoria profissional que alterou o salário, auxilio alimentação, cesta básica, assist                                         ência médica e despesas de viagem.";"2066,30";"29/03/2017";"Encerrado"
"52015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170038";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - CE";"000000000002/2017";"CONVENçãO COLETIVA DE TRABALHO 2015 QUE MAJOROU O PISO SALARIAL DA CATEGORIA, AUXILIO ALIMENTAçãO, CESTA BáSICA E ASSISTêNCIA MéDICA, BEM COMO A REVISãO TARIFáRIA DO SISTEMA DE TRANSPORTE PúBLICO DE PASSAGEIROS DO ESTADO DO C                                                                      EARá.";"4377,90";"23/01/2017";"Encerrado"
"32015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170052";"MF/DRF-DELEGACIA DA RECEITA FEDERAL/PB";"00000000000012016";"REGISTRO DE NOTA DE EMPENHO PARA DESPESAS DO EXERCICIO";"0,00";"08/01/2016";"Encerrado"
"32015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170052";"MF/DRF-DELEGACIA DA RECEITA FEDERAL/PB";"00000000000201704";"REAJUSTE ANUAL";"1786,80";"15/03/2017";"Encerrado"
"32015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170052";"MF/DRF-DELEGACIA DA RECEITA FEDERAL/PB";"00000000000000003";"EMPENHO DE ABERTURA DO EXERCICIO";"0,00";"07/03/2017";"Encerrado"
"32015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170052";"MF/DRF-DELEGACIA DA RECEITA FEDERAL/PB";"000000000002/2016";"REFERENTE REAJUSTE PROVISTO NA CLAUSULA QUINTA DO CONTRATO 03/2015";"2294,70";"13/04/2016";"Encerrado"
"32015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170052";"MF/DRF-DELEGACIA DA RECEITA FEDERAL/PB";"00170052000022018";"REAJUSTE CONFORME CLAUSULA QUINTA DO CONTRATO 03/2015";"1073,90";"01/02/2018";"Encerrado"
"32015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170052";"MF/DRF-DELEGACIA DA RECEITA FEDERAL/PB";"00000000000000001";"EMPENHO DE 2015";"0,00";"01/01/2015";"Encerrado"
"22015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170064";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF/AL";"00000000000012015";"cadastro de nova nota de empenho para o exercício 2015.";"0,00";"05/03/2015";"Encerrado"
"32015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170064";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF/AL";"00000000000012015";"cadastro de nova nota de empenho para o exercício 2015.";"0,00";"05/03/2015";"Encerrado"
"62015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170064";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF/AL";"00000000000012015";"CADASTRO DE NOVA NOTA DE EMPENHO PARA O EXERCÍCIO 2015.";"0,00";"27/03/2015";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170072";"DELEGACIA DA REC.FEDERAL EM ARACAJU/SE";"00000000000000001";"REAJUSTE CONTRATUAL REFERENTE A DUAS ANUALIDADES.";"27347,30";"11/07/2017";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170080";"DELEGACIA DA REC.FEDERAL EM F.SANTANA/BA";"000000000001/2015";"Determinar, como mera execução contratual, a nota de empenho que irá custea                  r a presente contratação no exercício financeiro de 2015.";"0,00";"09/02/2015";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170080";"DELEGACIA DA REC.FEDERAL EM F.SANTANA/BA";"000000000004/2018";"INFORMA A NOTA DE EMPENHO QUE IRá CUSTEAR A PRESENTE CONTRATAçãO NO EXERCíC                                                     IO FINANCEIRO DE 2018.";"0,00";"07/03/2018";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170080";"DELEGACIA DA REC.FEDERAL EM F.SANTANA/BA";"000000000002/2017";"Informar, como mera execução contratual, a nota de empenho que custeou a pr                        esente contratação no exercício financeiro de 2016.";"0,00";"17/04/2017";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170080";"DELEGACIA DA REC.FEDERAL EM F.SANTANA/BA";"000000000003/2017";"Determinar, como mera execução contratual, a nota de empenho que irá custea                  r a presente contratação no exercício financeiro de 2017.";"0,00";"12/04/2017";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170085";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - MG";"00000000000000002";"REAJUSTE CONTRATUAL";"46035,40";"08/04/2016";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170085";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - MG";"000000000003/2017";"REAJUSTE CONTRATUAL";"73688,20";"16/03/2017";"Encerrado"
"102014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170092";"DELEGACIA DA REC.FEDERAL EM J.DE FORA/MG";"00000000000012016";"REVISãO DO PREçO UNITáRIO DA CóPIA PARA MANUTENçãO DO EQUILíBRIO ECONôMICO-  FINANCEIRO, PREVISTO NA CLáUSULA OITAVA, .. 1º E 2º, CONTRATO Nº 10/2014.";"4778,70";"01/02/2016";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170111";"INSP.REC.FEDERAL CL.A EM PONTA PORA/MS";"10109720694201454";"APOSTILAMENTO PARA INCLUSãO DA NOTA DE EMPENHO 2017.";"0,00";"13/03/2017";"Encerrado"
"22015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170111";"INSP.REC.FEDERAL CL.A EM PONTA PORA/MS";"10109721729201472";"APOSTILAMENTO PARA INCLUIR A NOTA DE EMPENHO 2017.";"0,00";"13/03/2017";"Encerrado"
"42015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170114";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - RJ";"000000000001/2015";"COMPLEMENTO DO VALOR ANUAL DEVIDO AO LANÇAMENTO NO SIASG PELA HOMOLOGAÇÃODO PREGÃO NO VALOR DE R$10.712,56, COM A COMPLEMENTAÇÃO DE R$_117.838,16 TO                                  TALIZANDO O VALOR ANUAL DE R$ 128.550,72.";"117838,10";"11/02/2015";"Encerrado"
"42015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170114";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - RJ";"000000000001/2016";"REAJUSTE CONTRATUAL A PARTIR DE 02/02/2016.";"12924,00";"02/02/2016";"Encerrado"
"42015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170114";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - RJ";"000000000002/2017";"REAJUSTE CONTRATUAL A PARTIR DE 02/02/2017 REFERENTE AO EXERCÍCIO DE 2017.";"11447,20";"16/02/2017";"Encerrado"
"32015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170133";"SUP.REGIONAL RECEITA FEDERAL DA 8A.RF/SP";"000000000002/2018";"CCT 2016 E 2017";"45784,50";"16/02/2018";"Encerrado"
"32015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170133";"SUP.REGIONAL RECEITA FEDERAL DA 8A.RF/SP";"000000000001/2016";"Convenção coletiva 2015";"22291,00";"17/05/2016";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170134";"DELEGACIA DA REC.FEDERAL EM ARACATUBA/SP";"000000000001/2015";"REAJUSTE CONTRATUAL CONFORME CCT2015, COM EFEITO FINANCEIRO A PARTIR DE 01/                                                                   02/2015.";"107159,70";"08/04/2015";"Encerrado"
"52015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170136";"DELEGACIA DA REC.FEDERAL EM CAMPINAS/SP";"00000000000012016";"REAJUSTE, TENDO EM VISTA CLáUSULA SEXTA DO CONTRATO.";"2577,60";"24/03/2016";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000003";"REAJUSTE PELO INPC/IBGE CONFORME A CLáUSULA SEXTA DO CONTRATO 01/2015.";"8753,60";"20/06/2017";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000005";"REAJUSTE DO VALOR DO CONTRATO 01/2015, A PARTIR DE FEVEREIRO/2018, PELO INP                                C/IBGE CONFORME CLáUSULA SEXTA DO CONTRATO.";"2374,80";"15/03/2018";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000001";"Indicação de crédito orçamentário e da nota de empenho para atender a despe                            sa do contrato no exercício financeiro de 2016.";"0,00";"04/02/2016";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000004";"Indicação da Nota de Empenho para atender despesa do contrato para o exercí                                                                  cio 2018.";"0,00";"15/01/2018";"Encerrado"
"22015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170159";"DELEGACIA DA REC.FEDERAL EM LONDRINA/PR";"000000000001/2015";"REPACTUAçãO REFERENTE à CCT 2015/2017.";"19874,60";"19/05/2015";"Encerrado"
"12015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170163";"ALFANDEGA DO PORTO DE PARANAGUA PR";"000000000007/2018";"repactuação de valores devido pela convenção coletiva PR001205/2018 o qual                                      teve reajuste de verbas trabalhistas.";"861,90";"15/05/2018";"Encerrado"
