"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Apostilamento";"Descrição Apostilamento";"Valor Apostilamento";"Data de inclusão";"Situação Apostilamento"
"112014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130032";"LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA/GO";"000000000001/2016";"REAJUSTE REFERENTE A CONVENçãO COLETIVA DE TRABALHO 2016/2018 DA CATEGORIA.";"26446,50";"31/05/2016";"Encerrado"
"32014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130062";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2017";"rEAJUSTE DA CATEGORIA CONFORME CCT 2017/2017, rEGISTRO mte MS000007/2017 EM                                                                09/01/2017.";"18373,60";"09/02/2017";"Encerrado"
"32014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130062";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2018";"REAJUSTE SALARIAL DA CATEGORIA CONFORME CONVENçãO COLETIVA DO TRABALHO - RE            GISTRO MTE MS000005/2018 DE 10/01/2018, A PARTIR DE 01/01/2018.";"8407,80";"15/02/2018";"Encerrado"
"32014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130062";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2015";"REAJUSTE DO VALOR TENDO EM VISTA A CONVENçãO COLETIVA DE TRABALHO 2015/2015                                    Nº DE REGISTRO NO MTE Nº MS000583/2014,                                                     A PARTIR DE 01.01.2015";"15805,00";"05/02/2015";"Encerrado"
"32014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130062";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2016";"Reajuste salarial da categoria conforme Convenção Coletiva do Trabalho 2016                          /2016/ MTE MR085199/2015, a partir de 01.01.2016.";"21103,20";"18/02/2015";"Encerrado"
"42014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130062";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2016";"REPACTUAçãO CONFORME CONVENçãO COLETIVA DE TRABALHO NºMS000449/2016, A PART                                                          IR DE 01/06/2016.";"3289,90";"12/12/2016";"Encerrado"
"42014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130062";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2014";"REPACTUAçãO DO VALOR, TENDO EM VISTA O REAJUSTE SALARIAL DA CATEGORIA CONFO      RME CONVENçãO COLETIVA DE TRABALHO 2014/2015, A PARTIR DE 01.09.2014.";"5582,00";"11/11/2014";"Encerrado"
"42014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130062";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2015";"REAJUSTE DA CATEGORIA APROVADO PELA CONVENçãO COLETIVA DE TRABALHO 2015/2016, PROCESSO TRT DA 24ª REGIãO Nº 0024144.25.2015.5.24.0000, A PARTIR DE 01.                                                                   06.2015.";"13161,30";"08/10/2015";"Encerrado"
"82014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130093";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2016";"CONVENÇÃO COLETIVA DO TRABALHO - CCT  Nº RR000004/2016.";"5235,10";"07/07/2016";"Encerrado"
"42014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130100";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2015";"O presente instrumento tem como objetivo suplementar a clausula sexta dopresente contrato em destaque, conforme paragrafo 8º do art. 65 da Lei 8.66                                                                      6/93.";"50000,00";"16/04/2015";"Encerrado"
"222014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130102";"LABORATÓRIO FED. DE DEFESA AGROPECUÁRIA/SP";"00000000000000001";"REEQUILíBRIO DOS PREçOS DE ACORDO COM A CLáUSULA ONZE DO CONTRATO.";"7110,30";"20/10/2016";"Encerrado"
"232014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130102";"LABORATÓRIO FED. DE DEFESA AGROPECUÁRIA/SP";"00000000000000001";"REAJUSTE PELO ÍNDICE IGP-M CONFORME CLÁUSULA DÉCIMA PRIMEIRA DO CONTRATO.";"3335,20";"20/10/2016";"Encerrado"
"242014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130102";"LABORATÓRIO FED. DE DEFESA AGROPECUÁRIA/SP";"00000000000000001";"REAJUSTE PELO íNDICE DE IGP-M CONFORME CLáUSULA DéCIMA PRIMEIRA DO CONTRATO";"2182,90";"20/10/2016";"Encerrado"
"92014";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373048";"SUPERINT.ESTADUAL DE PERNAMBUCO-INCRA/SR-03";"000000000001/2016";"Repactuação de preços";"7454,40";"25/05/2016";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170040";"SUP.REGIONAL RECEITA FEDERAL 3A.RF/CE";"00000000000012015";"APOSTILAMENTO COM OBJETIVO DE AJUSTAR PARCELAS DE CRONOGRAMA 7-2014 FECHDOINDEVIDAMENTE ANTES QUE FOSSEM FEITOS OS ACERTOS RESULTANTES DO ADITIVO Nº.                                                                    2-2015.";"1,00";"31/12/2015";"Encerrado"
"72014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170059";"DELEGACIA DA REC.FEDERAL EM RECIFE/PE";"000000000002/2016";"Reajuste do valor contratual devido a CCT 2015/2016 da respectiva categoria                                                              profissional.";"31364,20";"19/09/2016";"Encerrado"
"72014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170059";"DELEGACIA DA REC.FEDERAL EM RECIFE/PE";"000000000003/2017";"aumento do valor contratual em virtude da cct nº PE000244/2017.";"11849,80";"09/05/2017";"Encerrado"
"72014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170059";"DELEGACIA DA REC.FEDERAL EM RECIFE/PE";"000000000004/2017";"Alteração contratual devido a CCT 2017/2018 n  PE0001312/2017.";"5492,20";"10/11/2017";"Encerrado"
"72014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170059";"DELEGACIA DA REC.FEDERAL EM RECIFE/PE";"000000000001/2015";"REPACTUAçãO BASEADA EM CCT DA CATEGORIA.";"22993,90";"16/03/2015";"Encerrado"
"52014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170089";"DELEGACIA DA REC.FEDERAL EM B.HORIZONTE/MG";"000000000001/2015";"REAJUSTE DO CONTRATO CONFORME CCTS 2015.";"114941,80";"30/06/2015";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170093";"DELEGACIA DA REC.FEDERAL EM UBERABA/MG";"000000000001/2015";"APOSTILAMENTO 1/2015 AO CONTRATO 1/2014, CONFORME FLS. 251/252 DO PROCESSO10650.000059/2013-20, COM A RETIFICACAO CONSTANTE DE FLS. 254. TRATA-SE  DE  REPACTUACAO DE PRECOS, COMPREENDENDO OS MESES DE ABRIL/2015 A 28//04/2016(FINAL DA VIGENCIA DO CONTRATO). O VALOR MENSAL PASSA DE R$80.676,70   PARA                                                               R$87.139,74.";"83588,60";"30/04/2015";"Encerrado"
"72014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170110";"INSP.REC.FEDERAL CL.A EM CORUMBA/MS";"00000000000000001";"Reajuste contratual baseado no IPC-A (IBGE) acumulado para o período a cont                                    ar da data de apresentação da proposta.";"5990,10";"28/09/2015";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170116";"SUP.REGIONAL RECEITA FEDERAL 7A.RF/RJ";"00000000000052018";"REPACTUAçãO DE VALORES CONTRATUAIS REFERENTES A CONVENçãO COLETIVA 2017/201                                                                          8";"24873,90";"14/05/2018";"Encerrado"
"222014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170133";"SUP.REGIONAL RECEITA FEDERAL DA 8A.RF/SP";"000000000001/2015";"Conforme clausula contratual, permite-se o reajuste contratual, por indiceoficial estipulado no contrato, apos um periodo de vigencia minima de 12 me ses. O contrato é corrigido pelo INPC, o qual acumulou variação de 9.3140%                                       entre julho de 2014 e junho de 2015.";"4609,30";"31/08/2015";"Encerrado"
"102014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170139";"DELEGACIA DA REC.FEDERAL EM S.J.R.PRETO/SP";"000000000002/2015";"REPACTUAçãO DECORRENTE DE CONVENçãO COLETIVA DE TRABALHO 2014/2015.";"15881,30";"27/10/2015";"Encerrado"
"102014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170139";"DELEGACIA DA REC.FEDERAL EM S.J.R.PRETO/SP";"000000000030/2016";"VALOR REFERENTE A COMPLEMENTAçãO DO REAJUSTE DECORRENTE DE CONVENçãO COLETI VA DE TRABALHO, PARA INCLUIR O PERíODO DE SETEMBRO/2014 (DIAS 02 A 30) ATé                                                                ABRIL/2015.";"8085,50";"23/02/2016";"Encerrado"
"102014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170139";"DELEGACIA DA REC.FEDERAL EM S.J.R.PRETO/SP";"000000000002/2017";"REPACTUAçãO DECORRENTE DE CONVENçãO COLETIVA DE TRABALHO 2017/2018.";"11162,30";"25/08/2017";"Encerrado"
"102014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170139";"DELEGACIA DA REC.FEDERAL EM S.J.R.PRETO/SP";"000000000035/2016";"REPACTUAçãO DECORRENTE DE CONVENçãO COLETIVA DE TRABALHO 2015/2016.";"14436,60";"16/05/2016";"Encerrado"
"102014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170139";"DELEGACIA DA REC.FEDERAL EM S.J.R.PRETO/SP";"000000000005/2016";"REPACTUAçãO DECORRENTE DE CONVENçãO COLETIVA DE TRABALHO 2016/2017.";"22592,40";"17/10/2016";"Encerrado"
"102014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170141";"DELEGACIA DA REC.FEDERAL EM SANTOS/SP";"000000000001/2015";"Repactuação do contrato para adequação do valor ao incremento no custo da m                                     ão de obra decorrente da CCT 2014/2015";"3427,60";"13/04/2015";"Encerrado"
"112014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"000000000005/2016";"Repactuação em virtude de nova convenção coletiva de trabalho 2016.";"59532,00";"01/06/2016";"Encerrado"
"112014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000007";"REPACTUAçãO CONFORME CONVENçãO COLETIVA DE TRABALHO 2017.";"7517,00";"23/03/2017";"Encerrado"
"112014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000003";"Este apostilamento objetiva suprimir os valores da contrato cobrados a título de Aviso Prévio Trabalhado, haja vista que a lei ordena que este ítem se                 ja excluído da planilha de custos após um ano de contrato.";"0,00";"28/10/2015";"Encerrado"
"112014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000004";"INDICAçãO DO CRéDITO ORçAMENTáRIO E DA NOTA DE EMPENHO PARA ATENDER A DESPE                            SA DO CONTRATO NO EXERCíCIO FINANCEIRO DE 2016.";"0,00";"25/01/2016";"Encerrado"
"112014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000001";"INDICAçãO DO CRéDITO ORçAMENTáRIO E DA NOTA DE EMPENHO PARA_ATENDER A DESPE                            SA DO CONTRATO NO EXERCíCIO FINANCEIRO DE 2015.";"0,00";"10/02/2015";"Encerrado"
"112014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000002";"REPACTUAçãO DO VALOR CONTRATUAL.";"92777,30";"12/06/2014";"Encerrado"
"72014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170148";"ALFANDEGA CL.A NO AER.INT.VIRACOPOS/SP";"000000000001/2016";"REPACTUAçãO DE PREçOS DECORRENTE DAS CONVENçõES COLETIVAS DE TRABAHO DE 201                                                        4/2015 E 2015/2016.";"5591,00";"26/01/2016";"Encerrado"
"72014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170148";"ALFANDEGA CL.A NO AER.INT.VIRACOPOS/SP";"000000000005/2017";"Reequilíbrio econômico-financeiro em virte de CCT 2017/2018.";"4150,00";"03/10/2017";"Encerrado"
"72014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170148";"ALFANDEGA CL.A NO AER.INT.VIRACOPOS/SP";"000000000006/2016";"REPACTUAçãO DE PREçOS CONFORME CCT 2016/2017 PROCESSO 13888723698201452.";"11056,20";"05/12/2016";"Encerrado"
"172014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170153";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - PR";"00000000000000001";"REPACTUAçãO EM CONFORMIDADE COM CLáUSULA CONTRATUAL.";"385244,30";"22/03/2015";"Encerrado"
"172014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170153";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - PR";"00000000000000003";"REPACTUAçãO DE ACORDO COM CLáUSULA CONTRATUAL.";"30342,10";"09/01/2018";"Encerrado"
"172014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170153";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - PR";"00000000000022016";"REPACTUAçãO EM CONFORMIDADE COM CLáUSULA CONTRATUAL.";"130105,80";"28/11/2016";"Encerrado"
"202014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170153";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - PR";"00000000000000001";"INCLUSãO DE DOTAçãO ORçAMENTARIA PARA O EXERCICIO 2015.";"1,00";"23/03/2015";"Encerrado"
"212014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170153";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - PR";"00000000000000001";"INCLUSAO DE DOTACAO ORCAMENTARIA PARA O EXERCICIO 2015.";"1,00";"20/03/2015";"Encerrado"
"212014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170153";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - PR";"00000000000032016";"REPACTUAR EM CONFORMIDADE COM CLáUSULA CONTRATUAL.";"1975,20";"30/11/2016";"Encerrado"
"212014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170153";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - PR";"000000000002/2015";"REPACTUAçãO EM CONFORMIDADE COM CLáUSULA CONTRATUAL.";"3496,30";"19/06/2015";"Encerrado"
"102014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170162";"ALFÂNDEGA DA RFB EM FOZ DO IGUAÇU";"00000000000000007";"Fica apostilado, com fundamento no artigo 65, parágrafo 8º, da Lei 8666/93e no artigo 40, parágrafo 4º, da Instrução Normativa SLTI/MPOG nº 2/2008, a partir de 1º de junho de 2017, o novo valor mensal de R$ 65.227,52 do Cont                           rato, tendo em vista a concessão de repactuação.";"6924,50";"27/09/2017";"Encerrado"
"102014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170162";"ALFÂNDEGA DA RFB EM FOZ DO IGUAÇU";"00000000000000006";"Indicação de Nota de Empenho";"0,00";"01/02/2017";"Encerrado"
