"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Apostilamento";"Descrição Apostilamento";"Valor Apostilamento";"Data de inclusão";"Situação Apostilamento"
"42017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170078";"SUP.REGIONAL RECEITA FEDERAL 5A.RF/BA";"00000000000012017";"Primeira repactuação do contrato para adequação do preço ao reajuste do sal           ário da categoria decorrente da superveniência da CCT 2017-2018.";"4032,40";"14/11/2017";"Encerrado"
"52017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170095";"DELEGACIA DA REC.FEDERAL EM DIVINOPOLIS/MG";"00000000000012018";"EXECUÇÃO CONTRATUAL EM CUMPRIMENTO AO DISPOSTO NA CLÁUSULA OITAVA DO CONTRA TO DRF/DIV 05/2017, CELEBRADO COM A JEQUITIBA ENGENHARIA, PARA SE PROCEDER                                                        AO REAJUSTE DEVIDO.";"3960,40";"13/04/2018";"Encerrado"
"102017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170116";"SUP.REGIONAL RECEITA FEDERAL 7A.RF/RJ";"000000000001/2017";"Repactuação contratual por força de convenção coletiva de trabalho 2017/201                 8 que corrigiram o piso salarial da categoria de servente.";"12004,60";"22/06/2017";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170134";"DELEGACIA DA REC.FEDERAL EM ARACATUBA/SP";"000000000001/2018";"REAJUSTE DOS INSUMOS DA CONTRATACAO COM BASE NO IPCA/IBGE DE JAN/2018 (2,86                     %), CUMPRIDA A ANUALIDADE DA APRESENTACAO DA PROPOSTA.";"1,30";"14/02/2018";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170134";"DELEGACIA DA REC.FEDERAL EM ARACATUBA/SP";"000000000001/2017";"REPACTUACAO CONTRATUAL COM BASE NA CCT SIEMACO ARACATUBA 2017/2018 COM EFEI                                      TO FINANCEIRO A PARTIR DE 01/03/2017.";"2139,30";"01/09/2017";"Encerrado"
"32017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170134";"DELEGACIA DA REC.FEDERAL EM ARACATUBA/SP";"000000000001/2018";"Atualizar as parcelas do cronograma relativas ao periodo de 01/02/2018 a 31                                                                   /01/2019";"290000,00";"02/01/2018";"Encerrado"
"32017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000002";"Indicação da Nota de Empenho para atender despesa do contrato para o exercí                                                                  cio 2018.";"0,00";"10/01/2018";"Encerrado"
"32017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000001";"Repactuação 2017";"33264,30";"31/03/2017";"Encerrado"
"32017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000003";"REPACTUAçãO DE VALORES DE ACORDO COM A CCT 2018, A PARTIR DE JANEIRO DE 2018 E REAJUSTE DE VALORES DOS INSUMOS PELO íNDICE IPAC/FIPE, A PARTIR DE FEVE                                                             REIRO DE 2018.";"43827,60";"17/07/2018";"Encerrado"
"42017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170162";"ALFÂNDEGA DA RFB EM FOZ DO IGUAÇU";"00000000000000001";"INDICAçãO NOTA DE EMPENHO 2018";"0,00";"06/02/2018";"Encerrado"
"52017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170162";"ALFÂNDEGA DA RFB EM FOZ DO IGUAÇU";"00000000000000001";"INDICAçãO NOTA DE EMPENHO 2018";"0,00";"06/02/2018";"Encerrado"
"62017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170162";"ALFÂNDEGA DA RFB EM FOZ DO IGUAÇU";"00000000000000001";"INDICAçãO NOTA DE EMPENHO 2018";"0,00";"06/02/2018";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"000000000002/2018";"REPACTUAçãO DE PREçOS RELATIVA à CCT 2018 E AOS REAJUSTES DAS TARIFAS DE TR                                       ANSPORTE COLETIVO OCORRIDOS EM 2017.";"6091,60";"30/04/2018";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170180";"DELEGACIA DA REC.FEDERAL EM PELOTAS/RS";"000000000001/2018";"EMISSãO DE NOTA DE EMPENHO PARA ATENDER AS DESPESAS RELATIVAS AO CONTRATO,      NO EXERCíCIO DE 2018, CONFORME A PROGRAMAçãO ORçAMENTáRIA DA UNIDADE.";"50800,00";"16/03/2018";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170181";"DELEGACIA DA REC.FEDERAL EM P.ALEGRE/RS";"000000000001/2017";"PRIMEIRA REPACTUAçãO NO CONTRATO 1/2017";"15296,00";"22/12/2017";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170187";"ALFÂNDEGA DA RFB EM SANTANA DO LIVRAMENTO/RS";"00000000000062017";"CCT 2017/2019.";"1387,50";"18/09/2017";"Encerrado"
"42017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170209";"DELEGACIA DA REC.FEDERAL EM MANAUS/AM";"000000000001/2018";"AUMENTO DO PISO SALARIAL CONFORME CONVENÇÃO COLETIVA DE TRABALHO 2018/2018          REGISTRADA NO MTE SOB O N  AM000055/2018, A PARTIR DE 01/01/2018.";"7572,00";"02/05/2018";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170388";"DELEGACIA DA RECEITA FEDERAL EM DOURADOS MS";"00000000000022018";"REPACTUAÇÃO VALORES CONTRATUAIS DE ACORDO COM AS CONVENÇÕES COLETIVAS DE TR                                ABALHO Nº MS000004/2018 E Nº MS000005/2018.";"2192,90";"08/02/2018";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170388";"DELEGACIA DA RECEITA FEDERAL EM DOURADOS MS";"00000000000012018";"Informar a dotação orçamentária 2018.";"0,00";"25/01/2018";"Encerrado"
"12017";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114609";"UNIDADE ESTADUAL DO IBGE NO PIAUI";"000000000001/2017";"REPACTUAçãO CONTRATUAL BASEADA NA CONVENçãO COLETIVA DE TRABALHO 2017/2017, REGISTRADA NO MTE COM O Nº PI000065/2017, EM 12/06/2017. PERíODO REPACTUAD                                                 O 04/03/2017 A 04/03/2018.";"10225,20";"13/07/2017";"Encerrado"
"122017";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO";"158565";"UNIV.DA INTEG.INTERN.DA LUSOF.AFRO-BRASILEIRA";"00000000000000001";"ATUALIZAçãO DE DOTAçãO ORçAMENTáRIA PARA EMPENHO DE DESPESAS RELATIVAS AO CONTRATO N  12/2017 REFERENTE AO FORNECIMENTO DE ENERGIA ELéTRICA - ALTA TEN                                           SãO, CONFORME EXERCíCIO DE 2018.";"0,00";"18/01/2018";"Encerrado"
"102017";"26000";"MINISTERIO DA EDUCACAO";"26234";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO/ES";"000000000002/2018";"Reajuste do Valor contratual, a partir de dezembro de 2017.";"181165,10";"28/03/2018";"Encerrado"
"102017";"26000";"MINISTERIO DA EDUCACAO";"26238";"UNIVERSIDADE FEDERAL DE MINAS GERAIS";"153254";"ADMINISTRACAO GERAL/UFMG";"00000000000000001";"repactuacao anual conforme convencao coletiva de 2018.";"4599,60";"08/05/2018";"Encerrado"
"322016";"26000";"MINISTERIO DA EDUCACAO";"26257";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA - MG";"000000000002-2018";"Reajuste dos valores de gêneros alimentícios, custos diversos, aluguel,       energia elétrica e água do Restaurante Estudantil do Campus Curvelo.";"22070,20";"21/03/2018";"Encerrado"
"322016";"26000";"MINISTERIO DA EDUCACAO";"26257";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA - MG";"000000000001-2017";"Repactuação da mão de obra e dos custos diversos, somente impostos que inci                                                   dem sobre a mão de obra.";"30498,20";"06/09/2017";"Encerrado"
"332016";"26000";"MINISTERIO DA EDUCACAO";"26257";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA - MG";"000000000002-2018";"Reajuste dos valores de gêneros alimentícios, custos diversos, aluguel,                energia e água do Restaurante Estudantil do Campus Varginha";"19774,50";"21/03/2018";"Encerrado"
"332016";"26000";"MINISTERIO DA EDUCACAO";"26257";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA - MG";"000000000001-2017";"Repactuação da mão de obra conforme CCT e custos diversos, somente impostos                                           que incidem sobre a mão de obra.";"17322,30";"06/09/2017";"Encerrado"
"52017";"26000";"MINISTERIO DA EDUCACAO";"26263";"UNIVERSIDADE FEDERAL DE LAVRAS";"153032";"UNIVERSIDADE FEDERAL DE LAVRAS/MEC/MG";"000000000001/2018";"Reajuste de preços. Complementação de garantia contratual em R$ 6.135,25";"122705,00";"10/05/2018";"Encerrado"
"132017";"26000";"MINISTERIO DA EDUCACAO";"26276";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"154045";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"23108192089201602";"VARIACAO DO INPC/IBGE E REAJUSTE TARIFARIO DE 2016 DA CONCESSIONARIA ENERGI                                                                        SA.";"23743,30";"03/07/2017";"Encerrado"
"32017";"26000";"MINISTERIO DA EDUCACAO";"26283";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO G. SUL";"154054";"FUNDACAO UNIVERS.FEDERAL/MS";"00000000000000002";"O presente apostilamento tem por objeto a repactuação de valores, desde o m omento que ocorreu o aumento de custos(março 2017) até a data de início davigência dos valores repactuados (outubro 2017). O valor a acrescentar nest            e apostilamento até o final de sua vigência é de R$ 137.398,67.";"137398,60";"29/11/2017";"Encerrado"
"152017";"26000";"MINISTERIO DA EDUCACAO";"26285";"FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI";"154069";"FUNDAÇÃO UNIV. FEDERAL DE SÃO JOÃO DEL-REI";"000000000006/2018";"Majoração do valor contratual.";"409063,10";"25/05/2018";"Encerrado"
"72017";"26000";"MINISTERIO DA EDUCACAO";"26285";"FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI";"154069";"FUNDAÇÃO UNIV. FEDERAL DE SÃO JOÃO DEL-REI";"000000000012/2016";"Repactuação contratual.";"12293,00";"24/04/2017";"Encerrado"
"22017";"26000";"MINISTERIO DA EDUCACAO";"26404";"INST.FED.DE EDUC.,CIENC.E TEC.BAIANO";"158129";"INST.FED.DE EDUC., CIENC. E TEC. BAIANO";"000000000001/2017";"ALTERAçãO DA FONTE, INCLUINDO ALé DA FONTE Nº 0250026404, A FONTE Nº 065002                                                                       6404";"0,00";"25/09/2017";"Encerrado"
"12017";"26000";"MINISTERIO DA EDUCACAO";"26404";"INST.FED.DE EDUC.,CIENC.E TEC.BAIANO";"158277";"INST.FED.BAIANO/CAMPUS SANTA INES";"00000000000012017";"Repactuação de preços do contrato 01/2017, considerando o pedido formuladopela contratada e tendo como base a Convenção coletiva de trabalho SEAC/sin     dlip 2017/2018, registrado no MTE em 05/09/2017 sob o n BA000584/2017.";"18942,90";"20/11/2017";"Efetivado"
"92017";"26000";"MINISTERIO DA EDUCACAO";"26405";"INST.FED.DE EDUC.,CIENC.E TEC.DO CEARÁ";"158321";"INST.FED.DO CEARA/CAMPUS CRATO";"000000000001/2018";"Reequilíbrio financeiro do valor inicial do contrato, passando o valor unit      ário de R$ 4,85 para R$ 5,83 (cinco reais e oitenta e três centavos).";"5767,30";"22/01/2018";"Encerrado"
"12017";"26000";"MINISTERIO DA EDUCACAO";"26412";"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"154809";"IFSULDEMINAS - CÂMPUS POÇOS DE CALDAS";"000000000001/2017";"REPACTUAçãO DECORRENTE DE CONVEçãO COLETIVA.";"9764,30";"31/05/2017";"Encerrado"
"22017";"26000";"MINISTERIO DA EDUCACAO";"26412";"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"154809";"IFSULDEMINAS - CÂMPUS POÇOS DE CALDAS";"000000000001/2017";"Repactuação decorrente de Conveção Coletiva";"11443,40";"24/05/2017";"Encerrado"
"32017";"26000";"MINISTERIO DA EDUCACAO";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"158312";"INST.FED.TRIANGULO MINEIRO/CAMPUS UBERLANDIA";"000000000001/2017";"Prorrogação contratual para atender à cláusula nova do contrato prorrogando automaticamente para o período de 13/01/2018 a 12/01/2022 totalizando um v                                                    alor de R$ 1.440.000,00";"1440000,00";"10/01/2018";"Encerrado"
"52017";"26000";"MINISTERIO DA EDUCACAO";"26422";"INST.FED. DE EDUC., CIENC. E TEC. CATARINENSE";"158462";"INST.FED.CATARINENSE/CAMPUS SANTA ROSA SUL";"00000000000012017";"REPACTUAçãO DE PREçOS EM RAZãO NA HOMOLOGAçãO DA CONVENçãO COLETIVA DA CATE                                                                     GORIA.";"1332,20";"04/08/2017";"Efetivado"
"22017";"26000";"MINISTERIO DA EDUCACAO";"26439";"INST.FED.DE EDUC.,CIENC.E TEC. DE SÃO PAULO";"158332";"INST.FED.DE ED., CIENC.E TEC DE S. PAULO";"00000000000012017";"REPACTUAÇÃO EM VIRTUDE DE NOVA CONVENÇÃO COLETIVA-2017";"17182,80";"10/10/2017";"Encerrado"
"32017";"30000";"MINISTERIO DA JUSTICA";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"200356";"SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - RJ";"000000000002/2017";"CONSOANTE AO DISPOSTO NO . 8º DO ART. 65 DA LEI 8.666/93 CONSIGNAMOS OS NOVOS VALORES DECORRENTES DA REPACTUAçãO DO CONTRATO PARA EXERCíCIO DE 2017, APARTI DE 01 DE MARçO DE 2017, EM FACE DA CCT 2017/2018 DA CATEGORIA CONTRAT                                                                       ADA.";"28279,20";"31/08/2017";"Encerrado"
"62017";"30000";"MINISTERIO DA JUSTICA";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"200392";"SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - CE";"00000000000000001";"REPACTUAR O CONTRATO 06/2017 CONFORME CONVENçAO COLETIVA DE TRABALHO 2017.";"28672,20";"10/05/2017";"Encerrado"
"62017";"30000";"MINISTERIO DA JUSTICA";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"200392";"SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - CE";"000000000002/2018";"REPACTUAR O VALOR MENSAL DO CONTRATO 06/2017 EM VIRTUDE DE CCT 2018/2018.       O VALOR MENSAL DO CONTRATO PASSARá DE R$ 44.133,78 PARA R$ 45.359,47";"14708,20";"24/05/2018";"Encerrado"
"72017";"30000";"MINISTERIO DA JUSTICA";"30202";"FUNDACAO NACIONAL DO INDIO";"194028";"COORDENACAO REGIONAL DE CUIABÁ";"000000000001/2018";"Celebrar a REPACTUAÇÃO DE PREÇOS, com efeito a partir de 01/01/2018, baseada na Convenção Coletiva de Trabalho 2018/2019. Processo 08755.001010/2018-8                                                                         9.";"1473,60";"25/04/2018";"Encerrado"
"92017";"30000";"MINISTERIO DA JUSTICA";"30202";"FUNDACAO NACIONAL DO INDIO";"194041";"COORDENACAO REGIONAL NORDESTE II";"000000000001/2017";"Repactuação do Contrato nº 09/2017,CCT 2017. SEI 0483628, Processo nº 08087                                                           .000119/2016-57.";"13925,50";"19/12/2017";"Encerrado"
"1452016";"30000";"MINISTERIO DA JUSTICA";"30202";"FUNDACAO NACIONAL DO INDIO";"194068";"COORDENAÇÃO REGIONAL SUL DA BAHIA";"000000000001/2017";"REGISTRO DE VALOR CORRESPONDENTE à CONVENçãO COLETIVA DE TRABALHO 2017/2018 BA, COM VISTAS AO PAGAMENTO DO VALOR RETROATIVO A 05/09/2017 - CONTRATO Nº                               145/2016 (PROCESSO Nº 08767.000037/2016-41).";"1581,30";"18/12/2017";"Encerrado"
"1482016";"30000";"MINISTERIO DA JUSTICA";"30202";"FUNDACAO NACIONAL DO INDIO";"194068";"COORDENAÇÃO REGIONAL SUL DA BAHIA";"000000000001/2017";"Repactuação do valor contratado, com efeitos financeiros a partir de 01/05/             2017. Contrato nº 148/2016 - Processo nº 08067.000038/2016-95.";"9753,90";"29/09/2017";"Encerrado"
"62017";"30000";"MINISTERIO DA JUSTICA";"30211";"CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA";"303001";"CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA";"00000000000000001";"REPACTUAçãO DE PREçOS DO CONTRATO 006/2017";"8949,70";"30/05/2017";"Encerrado"
"62017";"30000";"MINISTERIO DA JUSTICA";"30211";"CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA";"303001";"CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA";"00000000000000002";"Repactuação 2018";"7323,90";"04/05/2018";"Encerrado"
"42017";"32000";"MINISTERIO DE MINAS E ENERGIA";"32263";"DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL";"323020";"SUPERINTENDÊNCIA DO DNPM-SE";"000000000001/2017";"REAJUSTE DO SALARIO NORMATIVO DA CATEGORIA E AUMENTO DO VALOR DA TARIFA DO                     TRANSPORTE COLETIVO DE ARACAJU E REGIãO METROPOLITANA.";"27162,70";"25/04/2018";"Efetivado"
"12017";"35000";"MINISTERIO DAS RELACOES EXTERIORES";"35201";"FUNDACAO ALEXANDRE DE GUSMAO";"244001";"FUNAG-FUNDACAO ALEXANDRE GUSMAO/DF";"00000000000122018";"ALOCAR RECURSOS PARA O PRESENTE EXERCÍCIO.";"0,00";"02/01/2018";"Encerrado"
"42017";"38000";"MINISTERIO DO TRABALHO E EMPREGO";"38901";"FUNDO DE AMPARO AO TRABALHADOR";"380932";"DELEG.REG. DO TRAB/AMAZONAS";"00000000000000001";"REAJUSTE DE PRECOS DE ACORDO COM A CCT/2017.";"263693,00";"10/07/2017";"Pendente"
"12017";"52000";"MINISTERIO DEFESA";"52000";"MINISTERIO DEFESA";"112408";"HOSPITAL DAS FORCAS ARMADAS";"000000000015/2018";"Repactuação do preço de mao-de-obra, com efeito financeiro a partir de 01/01/2018; redução do percentual originário do aviso prévio indenizado e trabalhado, com efeito financeiro a partir de 01/02/2018; reajuste dos custos do       s insumos e materiais, com efeito financeiro a partir de 01/01/2018.";"124680,80";"30/05/2018";"Encerrado"
"12017";"52000";"MINISTERIO DEFESA";"52000";"MINISTERIO DEFESA";"112408";"HOSPITAL DAS FORCAS ARMADAS";"00016/2017/SC-HFA";"REPACTUAçãO, CONSOANTE PREVISTO NA CLáUSULA SEXTA DO CONTRATO ORIGINAL.";"633303,90";"11/05/2017";"Encerrado"
"92017";"52000";"MINISTERIO DEFESA";"52111";"COMANDO DA AERONAUTICA";"120625";"GRUPAMENTO DE APOIO DO DF";"00000000000000001";"REAJUSTE DO CONTRATO PARA RESTABELECER A RELAÇÃO QUE AS PARTES PACTUARAM INICIALMENTE, OBJETIVANDO A MANUTENÇÃO DO EQUILÍBRIO ECONÔMICO-FINANCEIRO INI CIAL DO CONTRATO EM COMENTO, COM FUNDAMENTO NO . 8 , NA ALÍNEA 'D', INCISO                                            II, ART. 65 DA LEI Nº 8.666/93.";"62050,00";"05/12/2017";"Encerrado"
"112016";"52000";"MINISTERIO DEFESA";"52121";"COMANDO DO EXERCITO";"160088";"HOSPITAL MILITAR DE ÁREA DE BRASÍLIA";"00000000000012017";"ajuste da ultima parcela do contrato 11/2016 no valor de R$ 5.779.90, refer                                    ente ao período de 01/12/17 a 06/12/17.";"5779,90";"17/11/2017";"Encerrado"
"52017";"52000";"MINISTERIO DEFESA";"52121";"COMANDO DO EXERCITO";"160091";"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO";"000000000001/2017";"Alteração da cláusula Quarta - DOTAÇÃO ORÇAMENTÁRIA; onde se lê: Elemento d        a Despesa:33.90.39; Leia-se Elemento da Despesa 33.9033 e 44.90.39.";"0,00";"13/11/2017";"Encerrado"
"12014";"52000";"MINISTERIO DEFESA";"52121";"COMANDO DO EXERCITO";"160521";"3ª BATERIA DE ARTILHARIA ANTIAÉREA";"00000000000022018";"APOSTILAMENTO PARA SALDO DE COMPROMISSOS DEVIDO A ALTA DEMANDA DO OCS";"144000,00";"02/04/2018";"Encerrado"
