"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"72021";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000012022";"31/08/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO ORIGINAL POR MAIS 12 (DOZE) MESES"
"152021";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012022";"19/07/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 15/2021, REFERENTE AOS SERVIÇOS DE AUXILIAR DE ESCRITÓRIO, VISANDO ATENDER ÀS NECESSIDADES DA AGU NA PSF/PSU PIRACICABA, PSF/PSU SOROCABA, PSF SANTOS E PSF TAUBATÉ, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 18/07/2022 A 17/07/2023, OU ATÉ QUE SE ENCERRE A NOVA CONTRATAÇÃO OBJETO DO PROCESSO 00589.001773/2022-63, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"192021";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012022";"13/07/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 19/2021, POR 12 (DOZE) MESES OU ATÉ QUE SE ENCERRE O PROCESSO LICITATÓRIO, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 03/08/2022 A 02/08/2023, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"202021";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012022";"03/08/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 20/2021, REFERENTE AOS SERVIÇOS DE AUXILIAR DE ESCRITÓRIO PARA A AGU NA PSF BAURU, POR 60 (SESSENTA) DIAS, CONTEMPLANDO-SE, NESTAOCASIÃO, O PERÍODO DE 03/08/2022 A 01/10/2022, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"202021";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022022";"23/09/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 20/2021, REFERENTE AOS SERVIÇOS DE AUXILIAR DE ESCRITÓRIO PARA A AGU NA PSF BAURU, POR 90 (NOVENTA) DIAS OU ATÉ QUE SE ENCERRE O PROCESSO LICITATÓRIO, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 02/10/2022 A 01/01/2023, NOS TERMOS DO ART. 57, II, DA LEI Nº 8.666, DE 1993."
"252021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000012021";"13/10/2021";"Objetivo: PROMOVER A ALTERAÇÃO DO CONTRATO EM RAZÃO DA PROMOÇÃO DA ALTERAÇÃO POR TRANSFORMAÇÃO DE EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA - EIRELI EM SOCIEDADE EMPRESÁRIA LIMITADA UNIPESSOAL, FORMALIZADA EM 16 DE JULHO DE 2021, COM OS SEGUINTES OBJETIVOS: TRANSFORMAÇÃO DO TIPO JURÍDICO, PASSANDO A RAZÃO SOCIAL A SER PINHEIRO COMÉRCIO E SERVIÇOS DE LIMPEZA LTDA; ALTERAÇÃO DE ENDEREÇO, PASSANDO A EMPRESA A TER SEDE NA TRAVESSA DR. ENÉAS PINHEIRO, 2462, SALA 1, MARCO, CEP 66.095-105, EM BELÉM/PA; ALTERAÇÃO"
"252021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000022022";"21/06/2022";"Objetivo: 1.1. PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR 90 (NOVENTA) DIAS CONTADOS DE 03/08/2022 A 02/11/2022 OU ATÉ A CONCLUSÃO DE NOVO PROCESSO LICITATÓRIO PARA O OBJETO DO CONTRATO EM TELA.1.2. RATIFICAR O VALOR MENSAL DE R$ 39.568,34 (TRINTA E NOVE MIL QUINHENTOS E SESSENTA E OITO REAIS E TRINTA E QUATRO CENTAVOS), PERFAZENDO O VALOR GLOBAL PARA 90 (NOVENTA) DIAS DE PRORROGAÇÃO DE R$ 118.705,02 (CENTO E DEZOITO MIL SETECENTOS E CINCO REAIS E DOIS CENTAVOS), PARA A CONTRAPRESTAÇÃO DOS SERVIÇOS DE ASSIST"
"182021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"112408";"HOSPITAL DAS FORCAS ARMADAS";"000242022";"01/07/2022";"Objetivo: PRORROGAR, COM FUNDAMENTO NO ART. 57, INCISO II, §2° DA LEI N° 8.666, DE 21 DE JUNHO DE 1993, A VIGÊNCIA DO CONTRATO Nº 18/2021-HFA, POR UM PERÍODO DE 12 (DOZE) MESES, CONTADOS DE 14 DE JULHO DE 2022 ATÉ 13 DE JULHO DE 2023."
"392020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"112408";"HOSPITAL DAS FORCAS ARMADAS";"000222021";"16/07/2021";"Objetivo: ALTERAR O CONTRATO, PARA MODIFICAR A RAZÃO SOCIAL E O ENDEREÇO DA CONTRATADA, CONFORME DESCRITO ABAIXO: A RAZÃO SOCIAL, PASSARÁ DE QUADRO CONSTRUÇÕES E ESTUDOS TÉCNICOS LTDA PARA NORESA LTDA (CNPJ 07.044.248/0001-01), COM O NOME FANTASIA NOVO RIO ENERGIA, ENGENHARIA E SERVIÇOS AMBIENTAIS E EXPRESSÃO FANTASIA: 'NORESA'; EO ENDEREÇO, PASSARÁ A SER: SETOR COMPLEMENTAR DE INDÚSTRIA E ABASTECIMENTO - SCIA QUADRA 12 CONJUNTO1 LOTE 18, PARTE C, ZONA INDUSTRIAL (GUARÁ), BRASÍLIA - DF, CEP 71.250-410."
"242021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012022";"03/08/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO EM REFERÊNCIA POR MAIS 12 (DOZE) MESES, CONFORME PREVISTO NA CLÁUSULA SEGUNDA DO CONTRATO COM BASE NO ARTIGO 57 INCISO II DA LEI Nº 8.666/1993, PERMANECENDO INALTERADAS AS DEMAIS CLÁUSULAS CONTRATUAIS"
"252021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012022";"03/08/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO EM REFERÊNCIA POR MAIS 12 (DOZE) MESES, CONFORME PREVISTO NA CLÁUSULA SEGUNDA DO CONTRATO COM BASE NO ARTIGO 57 INCISO II DA LEI Nº 8.666/1993, PERMANECENDO INALTERADAS AS DEMAIS CLÁUSULAS CONTRATUAIS"
"102021";"39000";"Ministério da Infraestrutura";"62201";"Agência Nacional de Aviação Civil";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL";"000012021";"09/08/2021";"Objetivo: PRORROGAÇÃO, POR MAIS 59 (CINQUENTA E NOVE) DIAS, DO PRAZO DE VIGÊNCIA DO CONTRATO DE PRESTAÇÃO DE SERVIÇO DE MANUTENÇÃO PREDIAL PREVENTIVA, CORRETIVA E SERVIÇOS EVENTUAIS, NOS SISTEMAS, EQUIPAMENTOS E INSTALAÇÕES PREDIAIS DA ANAC EM CURITIBA-PR."
"112021";"39000";"Ministério da Infraestrutura";"62201";"Agência Nacional de Aviação Civil";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL";"000012022";"25/04/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO POR 12 (DOZE) MESES ADICIONAIS, COM INÍCIO DE SUA VIGÊNCIA A PARTIR DE 20/07/2022 E ENCERRAMENTO EM 20/07/2023."
"122021";"39000";"Ministério da Infraestrutura";"62201";"Agência Nacional de Aviação Civil";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL";"000012022";"08/04/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO POR 12 (DOZE) MESES ADICIONAIS, COM INÍCIO DE SUA VIGÊNCIA A PARTIR DE 01/08/2022 E ENCERRAMENTO EM 01/08/2023"
"42021";"39000";"Ministério da Infraestrutura";"62201";"Agência Nacional de Aviação Civil";"113217";"REPRESENTACAO REGIONAL SAO PAULO-ANAC";"000012022";"01/07/2022";"Objetivo: PRORROGAÇÃO, POR MAIS 12 (DOZE) MESES, DO PRAZO DE VIGÊNCIA DO CONTRATO ADMINISTRATIVO DE SERVIÇOS CONTINUADOS N.º 04/ANAC/2021-RRSP."
"62021";"25000";"Ministério da Economia";"61201";"Instituto de Pesquisa Econômica Aplicada";"113601";"INSTITUTO DE PESQUISA ECONOMICA APLICADA";"000012022";"27/06/2022";"Objetivo: CONSTITUI OBJETO DESTE TERMO A PRORROGAÇÃO DO PRAZO DA VIGÊNCIA A PARTIR DE 09/07/2022 A 09/07/2023"
"92021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114601";"FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ";"000012021";"27/07/2021";"Objetivo: ALTERA-SE O PRAZO DE VIGÊNCIA QUE CONSTA NA CLÁUSULA SEGUNDA DO CONTRATO PARA O PERÍODO DE 02/08/2021 A 02/08/2022."
"92021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114601";"FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ";"000022022";"14/03/2022";"Objetivo: CONSTITUI OBJETO DESTE ADITAMENTO A ALTERAÇÃO DO ITEM 10.2 DO TERMO DE REFERÊNCIA, VISANDO ADEQUAR A FREQUÊNCIA DE LIMPEZA À NOVA DEMANDA NA ENCE, DECORRENTE DA RETOMADA DAS ATIVIDADES PRESENCIAIS. SENDO ASSIM, O ITEM PASSA A VIGORAR CONFORME ANEXO I DESTE ADITIVO. TAMBÉM CONSTITUI OBJETO DESTE ADITAMENTO O ACRÉSCIMO AO CONTRATO, DECORRENTE DA REVISÃO DA FREQUÊNCIA DE LIMPEZA NA ENCE."
"92021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114601";"FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ";"000032022";"29/07/2022";"Objetivo: NOS TERMOS DA CLÁUSULA SEGUNDA DO CONTRATO, PRORROGA-SE O PRAZO DE VIGÊNCIA DESTE PARA O PERÍODO DE 03/08/2022 A 02/08/2023.FICA AJUSTADA A REPACTUAÇÃO DO VALOR MENSAL DO CONTRATO EM 6,85%, COM EFICÁCIA A PARTIR DE 01/03/2022, TENDO EM VISTA O DISPOSTO NA CONVENÇÃO COLETIVA DE TRABALHO Nº RJ000618/2022 - REALIZADA PELO SINDICATO DAS EMPRESAS DE ASSEIO E CONSERVAÇÃO DO ESTADO DO RIO DE JANEIRO."
"22021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114602";"UNIDADE ESTADUAL DO IBGE EM RONDONIA";"000012022";"19/05/2022";"Objetivo: PAGAMENTO POR TROCA DE EQUIPAMENTO EM VIRTUDE DA EXECUÇÃO DO PROJETO REALIZADO NAS DEPENDEÊNCIAS DA UNIDADE ESTADUAL DO IBGE EM RONDÔNIA"
"12021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114607";"UNIDADE ESTADUAL DO IBGE NO AMAPA";"000012022";"18/07/2022";"Objetivo: PRORROGAÇÃO DE PRAZO DA VIGÊNCIA CONTRATUAL PDO PERÍODO PARA O PERÍODO DE 01/07/2022 A 01/07/2023 E ALTERAÇÃO DA RAZÃO SOCIAL COM A MANUTENÇÃO DO NÚMERO DO CNPJ, ALTERA A RAZÃO SOCIAL DE SOMAR SOLUÇÕES E SERVIÇOS EIRELI PARA JBN GESTÃO DE RECURSOS HUMANOS LTDA."
"12021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"000012022";"13/04/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO ORIGINAL POR MAIS 12 MESES, COM INÍCIO EM 28/05/2022, TÉRMINO EM 27/05/2023, COM OBSERVÂNCIA AO ARTIGO 57, INC. II, DA LEI Nº 8.666/1993."
"52021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"000012022";"27/05/2022";"Objetivo: O OBJETO DO PRESENTE INSTRUMENTO É INSERÇÃO DA PREVISÃO DE PRORROGAÇÃO CONTRATUAL, RETIFICANDO O ITEM 6.1 DO CONTRATO ORIGINAL."
"52021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"000022022";"07/06/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 27/07/2022 A 27/07/2023., NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993, ACRESCENTAR 52,6574% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, NOS MOLDES DO ART. 65, INCISO I, ALÍNEA 'B', § 1º, DA LEI N.º 8.666/1993."
"62021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"000012022";"21/06/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 06/2021, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 26/07/2022 A 26/07/2023., NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993 E  ACRESCENTAR 41,6494% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE ADITIVO CONTRATUAL."
"72021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"000012022";"30/06/2022";"Objetivo: ACRESCER PREVISÃO CONTRATUAL PARA ADEQUAÇÃO À INICIATIVA ANTECIPAGOV, RETRATADA NA INSTRUÇÃO NORMATIVA SEGES/MP Nº 53, DE 08 DE JULHO DE 2020."
"22021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114626";"UNIDADE ESTADUAL DO IBGE NO MATO GROSSO";"000012022";"09/06/2022";"Objetivo: CONSTITUI OBJETO DO PRESENTE ADITAMENTO A PRORROGAÇÃO DA VIGÊNCIA INDICADA NA CLÁUSULA SEGUNDA DO CONTRATO ORIGINAL, BEM COMO O PREÇO CONSTANTE NA CLÁUSULA TERCEIRA DO CONTRATO ORIGINAL"
"32021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114626";"UNIDADE ESTADUAL DO IBGE NO MATO GROSSO";"000012022";"20/05/2022";"Objetivo: CONSTITUI OBJETO DO PRESENTE ADITAMENTO A PRORROGAÇÃO DA VIGÊNCIA INDICADA NA CLÁUSULA SEGUNDA DO CONTRATO ORIGINAL, BEM COMO O PREÇO CONSTANTE NA CLÁUSULA TERCEIRA DO CONTRATO ORIGINAL."
"12021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114631";"UNIDADE ESTADUAL DO IBGE NO RIO DE JANEIRO";"000012022";"11/08/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA E REPACTUAÇÃO DO CONTRATO."
"22021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114631";"UNIDADE ESTADUAL DO IBGE NO RIO DE JANEIRO";"000012022";"11/08/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA E REPACTUAÇÃO DO CONTRATO."
"102021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114639";"UNIDADE ESTADUAL DO IBGE EM TOCANTINS";"000012022";"13/07/2022";"Objetivo: SERVIÇOS DE INTERNET FIBRA ÓTICA PARA A SEDE DA UNIDADE ESTADUAL DO IBGE NO TOCANTINS"
"112021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114639";"UNIDADE ESTADUAL DO IBGE EM TOCANTINS";"000012022";"13/07/2022";"Objetivo: SERVIÇOS DE INTERNET FIBRA ÓTICA NA SEDE DA AGÊNCIA DO IBGE EM TOCANTINÓPOLIS/TO"
"42021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114639";"UNIDADE ESTADUAL DO IBGE EM TOCANTINS";"000012022";"13/07/2022";"Objetivo: SERVIÇOS DE INTERNET FIBRA ÓTICA NA SEDE DA AGÊNCIA DO IBGE EM ARAGUAINA/TO E COLINAS DO TOCANTINS/TO"
"52021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114639";"UNIDADE ESTADUAL DO IBGE EM TOCANTINS";"000012022";"13/07/2022";"Objetivo: SERVIÇOS DE INTERNET FIBRA ÓTICA NA SEDE DA AGÊNCIA DO IBGE EM ARAGUATINS/TO"
"62021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114639";"UNIDADE ESTADUAL DO IBGE EM TOCANTINS";"000012022";"13/07/2022";"Objetivo: SERVIÇOS DE INTERNET FIBRA ÓTICA NA SEDE DA AGÊNCIA DO IBGE EM DIANÓPOLIS/TO"
"72021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114639";"UNIDADE ESTADUAL DO IBGE EM TOCANTINS";"000012022";"13/07/2022";"Objetivo: SERVIÇOS DE INTERNET FIBRA ÓTICA NA SEDE DA AGÊNCIA DO IBGE EM GURUPI/TO"
"82021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114639";"UNIDADE ESTADUAL DO IBGE EM TOCANTINS";"000012022";"13/07/2022";"Objetivo: SERVIÇOS DE INTERNET FIBRA ÓTICA NA SEDE DA AGÊNCIA DO IBGE EM PARAÍSO DO TOCANTINS/TO"
"92021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114639";"UNIDADE ESTADUAL DO IBGE EM TOCANTINS";"000012022";"13/07/2022";"Objetivo: SERVIÇOS DE INTERNET FIBRA ÓTICA NA SEDE DA AGÊNCIA DO IBGE EM PORTO NACIONAL/TO"
"82021";"25000";"Ministério da Economia";"20202";"Fundação Escola Nacional de Administração Púb";"114702";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"000012022";"08/07/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO TERMO DE CONTRATO ORIGINÁRIO, QUE PASSA A VIGORAR POR MAIS UM PERÍODO DE 12 (DOZE) MESES,  EREAJUSTE DO CONTRATO, CONFORME CLÁUSULA SEXTA DO INSTRUMENTO CONTRATUAL."
"232021";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012022";"29/07/2022";"Objetivo: REGISTRAR A CISÃO DA CLARO S/A PARA CLARO NXT TELECOMUNICAÇÕES S/A, ALTERAR O POLO SUBJETIVO DO CONTRATO, PRORROGAR O PRAZO DE VIGÊNCIA, INDICAR O VALOR A SER PAGO DURANTE A VIGÊNCIA DESTE INSTRUMENTO E DISCRIMINAR OS DADOS DA NOTA DE EMPENHO DO EXERCICIO FINANCEIRO DE 2022."
"342021";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012021";"19/04/2022";"Objetivo: ACRESCER TESTES AO CONTRATO ORIGINAL, PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO ORIGINAL E DISCRIMINAR OS DADOS DA NOTA DE EMPENHO DO EXERCÍCIO FINANCEIRO DE 2021."
"402021";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012021";"25/02/2022";"Objetivo: ACRESCER O NÚMERO DE TESTES CONTRATADOS, PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO ORIGINAL E DISCRIMINAR OS DADOS DAS NOTAS DE EMPENHO DO EXERCÍCIO FINANCEIRO DE 2021."
"132018";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000012021";"14/07/2021";"Objetivo: O PRESENTE TERMO ADITIVO, CUJO OBJETO É A CESSÃO DE USO DE ÁREA PARA ATIVIDADES DE SALÃO DE BELEZA, TEM POR FINALIDADE A SUSPENSÃO DO CONTRATO 013/GAP-SJ/2018 ATÉ 14 DE JUNHO DE 2020, BEM COMO REEQUILÍBRIO ECONÔMICO-FINANCEIRO, SENDO REDUZIDO O EQUIVALENTE A 77,99% DO ARRENDAMENTO MENSAL, PELO PERÍODO DE 15 DE JUNHO A 31 DE DEZEMBRO DE 2020, EM DECORRÊNCIA DO COVID-19."
"132018";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000022021";"14/07/2021";"Objetivo: O PRESENTE TERMO ADITIVO, CUJO OBJETO É A CESSÃO DE USO DE ÁREA PARA ATIVIDADES DE SALÃO DE BELEZA, TEM POR FINALIDADE A MANUTENÇÃO DO REEQUILÍBRIO ECONÔMICO-FINANCEIRO PREVISTO NO 1º TERMO ADITIVO AO CONTRATO 013/GAP-SJ/2018, EQUIVALENTE A 77,99% DO ARRENDAMENTO MENSAL, ATÉ QUE SÃO JOSÉ DOS CAMPOS RETORNE PARA A FASE VERDE."
"132018";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000032022";"06/06/2022";"Objetivo: TEM POR FINALIDADE O RETORNO DA COBRANÇA DO VALOR INTEGRAL DE ARRENDAMENTO, O QUAL ESTAVA CONDICIONADO AO RETORNO DA FASE VERDE, MEDIANTE COMPROVAÇÃO DA RETOMADA DAS ATIVIDADES ECONÔMICAS, DE ACORDO COM PLANO SÃO PAULO, CUJO OBJETO É A CESSÃO DE USO DE ÁREA PARA ATIVIDADES DE SALÃO DE BELEZA."
"372018";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000012022";"26/07/2022";"Objetivo: O presente Termo Aditivo, cujo objeto é a Cessão de Uso de Área para Atividades de Drogaria, tem por finalidade a alteração da Cláusula Quinta, substituindo a forma de Pagamento de arrendamento mensal, realizado por meio de GRU, para reforma/serviço de engenharia, conforme Memorial Descritivo."
