"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"252021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000032022";"04/05/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM COMO OBJETIVO A PRORROGAÇÃO, BEM COMO O AUMENTO DAS QUANTIDADES NO CONTRATO Nº25/2021, E TAMBEM O REAJUSTE DOS VALORES, CONFORME PREVISTO NO INCISO II DO ART 57 E ART 65, TODOS DA LEI 8.666"
"272021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000012021";"06/12/2021";"Objetivo: AUMENTO EM ATÉ 25% (VINTE E CINCO POR CENTO) NO ITEM N° 37, CONFORME § 1° DO ART 65 DA LEI 8.666 DE 21 DE JUNHO DE 1993, DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS DE FRETAMENTO DE AERONAVES, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA AO EDITAL DO PREGÃO SRP Nº 058/2020"
"272021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000012022";"30/08/2022";"Objetivo: PRORROGAÇÃO POR 3 MESES, REAJUSTE CONTRATUAL E ACRESCIMO DE 25% NOS ITENS 35 E 36."
"272021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000022021";"04/05/2022";"Objetivo: AUMENTO EM ATÉ 25% (VINTE E CINCO POR CENTO) NO ITEM N° 38, CONFORME § 1° DO ART 65 DA LEI 8.666 DE 21 DE JUNHO DE 1993, DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS DE FRETAMENTO DE AERONAVES, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA AO EDITAL DO PREGÃO SRP Nº 058/2020"
"242021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"112408";"HOSPITAL DAS FORCAS ARMADAS";"000102022";"23/03/2022";"Objetivo: PRORROGAR, O PRAZO DE EXECUÇÃO DO OBJETO, POR UM PERÍODO DE 45 DIAS?, CONTADOS DE 19 DE FEVEREIRO DE 2022 ATÉ 05 DE ABRIL DE 2022. PRORROGAR, O PRAZO DE VIGÊNCIA DO CONTRATO Nº 24/2021, POR UM PERÍODO DE 45 DIAS?, CONTADOS DE 17 DE ABRIL DE 2022 ATÉ 01 DE JUNHO DE 2022."
"252021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"112408";"HOSPITAL DAS FORCAS ARMADAS";"000352022";"13/10/2022";"Objetivo: PRORROGAR, A VIGÊNCIA DO CONTRATO Nº 25/2021-HFA, POR UM PERÍODO DE 12 (DOZE) MESES, CONTADOS DE 14 DE OUTUBRO DE 2022 A 13 DE OUTUBRO DE 2023."
"322021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113201";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"000272022";"14/10/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 32/2021, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 12/10/2022 A 11/10/2023, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"322021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012021";"16/12/2021";"Objetivo: SUSPENDER TEMPORARIAMENTE A VIGÊNCIA DO CONTRATO Nº 032/2021 PELO PERÍODO DE 90 (NOVENTA) DIAS, A CONTAR DE 14/12/2021 A 14/03/2022, COM BASE NA JUSTIFICATIVA ELABORADA PELO SERVIÇO DE GESTÃO COMERCIAL POR MEIO DO DESPACHO SEGCL, QUE SEGUE AUTORIZADO PELA DIREÇÃO DO IPEN-CNEN, PERMANECENDO AS DEMAIS CLÁUSULAS CONTRATUAIS INALTERADAS."
"322021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000022022";"14/03/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO PELO PERÍODO DE 90 (NOVENTA) DIAS, A PARTIR DE 15/03/2022 A 13/06/2022, EM VIRTUDE DO ENCERRAMENTO DA SUSPENSÃO TEMPORÁRIA, CONFORME 1º TERMO ADITIVO QUE ENCONTRA-SE NOS AUTOS DO PROCESSO NO DOCUMENTO, AMPARADO NO ARTIGO 79, § 5º DA LEI Nº 8.666/1993, PERMANECENDO INALTERADAS AS DEMAIS CLÁUSULAS CONTRATUAIS PACTUADAS."
"362021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012022";"11/10/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO EM REFERÊNCIA POR MAIS 12 (DOZE) MESES, REAJUSTANDO O SEU VALOR COM BASE NO IPCA ACUMULADO NOS ÚLTIMOS 12 (DOZE) MESES DE 8,7271% SOBRE O VALOR ATUAL DO CONTRATO, PASSANDO O VALOR GLOBAL DE R$ 1.879.280,00 COM A AUTORIZAÇÃO DO REAJUSTE PLEITEADO DE R$ 164.005,90 PARA O VALOR GLOBAL DE R$ 2.043.300,00, PERMANECENDO AS DEMAIS CLÁUSULAS CONTRATUAIS PACTUADAS INALTERADAS E RATIFICADAS."
"372021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012022";"20/10/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO EM REFERÊNCIA POR MAIS 12 (DOZE) MESES, REAJUSTANDO O SEU VALOR COM BASE NO IPCA ACUMULADO NOS ÚLTIMOS 12 (DOZE) MESES DE 8,7271% SOBRE O VALOR ATUAL DO CONTRATO, PASSANDO O VALOR GLOBAL DE R$ 176.111,28 COM A AUTORIZAÇÃO DO REAJUSTE PLEITEADO DE R$ 15.369,34 PARA O VALOR GLOBAL DE R$ 191.480,62, PERMANECENDO AS DEMAIS CLÁUSULAS CONTRATUAIS PACTUADAS INALTERADAS E RATIFICADAS."
"382021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012022";"15/09/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO EM REFERÊNCIA POR MAIS 12 (DOZE) MESES, REAJUSTANDO O SEU VALOR COM BASE NO IPCA ACUMULADO NOS ÚLTIMOS 12 (DOZE) MESES DE 10,0692% SOBRE O VALOR ATUAL DO CONTRATO, PASSANDO O VALOR GLOBAL DE R$ 195.250,86 COM A AUTORIZAÇÃO DO REAJUSTE PLEITEADO DE R$ 19.660,27 PARA O VALOR GLOBAL DE R$ 214.911,13, PERMANECENDO AS DEMAIS CLÁUSULAS CONTRATUAIS PACTUADAS INALTERADAS E RATIFICADAS."
"402021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012022";"18/04/2022";"Objetivo: ACRESCER AO OBJETO DO CONTRATO 2.475 (DUAS MIL QUATROCENTAS E SETENTA E CINCO) UNIDADES DO SISTEMA DE ELUIÇÃO UTILIZADO NA PRODUÇÃO DO GERADOR IPEN-TEC DO CENTRO DE RADIOFARMÁCIA DO IPEN/CNEN NO VALOR R$ 1.121.175,00 QUE CORRESPONDE A 25% DO VALOR TOTAL DO CONTRATO, AMPARADO NO ARTIGO 65, INCISO II ALÍNEA B E NO ARTIGO 65, § 1º DA AMBOS LEI 8.666/93, PERMANECENDO INALTERADAS AS DEMAIS CLÁUSULAS CONTRATUAIS PACTUADAS."
"202021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113204";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IRD";"000172022";"27/10/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO Nº 020/2021, POR 12 (DOZE) MESES, COMPLEMENTADO-SE, NESTA OCASIÃO, O PERIÓDO DE 21/10/2022 A 20/10/2023, NOS TERMOS DO ART. 57, II, DA LEI Nº 8.666, 1993"
"52021";"25000";"Ministério da Economia";"61201";"Instituto de Pesquisa Econômica Aplicada";"113601";"INSTITUTO DE PESQUISA ECONOMICA APLICADA";"000012022";"15/09/2022";"Objetivo: O OBJETO DO PRESENTE INSTRUMENTO É A PRORROGAÇÃO DO PRAZO DA VIGÊNCIA A PARTIR DE 05/10/2022 A 05/10/2023."
"52021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114613";"UNIDADE ESTADUAL DO IBGE NA PARAIBA";"000012022";"17/10/2022";"Objetivo: PRORROGA-SE O PRAZO DE VIGÊNCIA  PARA O PERÍODO DE 15/10/2022 A 15/04/2023."
"62021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114613";"UNIDADE ESTADUAL DO IBGE NA PARAIBA";"000012022";"06/09/2022";"Objetivo: PRORROGA-SE O PRAZO DE VIGÊNCIA PARA O PERÍODO DE 15/10/2022 A 15/10/2023"
"92021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114618";"UNIDADE ESTADUAL DO IBGE EM MINAS GERAIS";"000012022";"03/11/2022";"Objetivo: TERMO ADITIVO AO CONTRATO DE LOCAÇÃO DE IMÓVEL SITUADO NA RUA AFONSO PENA, Nº 110, SALA 201, EM CONSELHEIRO LAFAIETE, PARA INSTALAÇÃO DA AGÊNCIA DO IBGE EM CONSELHEIRO LAFAIETE, PARA SUBSTITUIÇÃO DE FAVORECIDO."
"992021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"000012022";"13/06/2022";"Objetivo: ACRESCER PREVISÃO CONTRATUAL PARA ADEQUAÇÃO À INICIATIVA ANTECIPAGOV, RETRATADA NA INSTRUÇÃO NORMATIVA SEGES/MP Nº 53, DE 08 DE JULHO DE 2020."
"62021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114629";"UNIDADE ESTADUAL DO IBGE NO DISTRITO FEDERAL";"000012022";"19/10/2022";"Objetivo: PRORROGAÇÃO DO CONTRATO DE PRESTAÇÃO SERVIÇOS CONTINUADOS DE LIMPEZA,  CONSERVAÇÃO, HIGIENIZAÇÃO INTERNA E EXTERNA, COM FORNECIMENTO DE TODOS OS MATERIAIS E EQUIPAMENTOS NECESSÁRIOS, A SEREM EXECUTADOS NA RESERVA ECOLÓGICA DO IBGE E NA UNIDADE 509 SUL."
"102021";"25000";"Ministério da Economia";"20202";"Fundação Escola Nacional de Administração Púb";"114702";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"000012022";"14/10/2022";"Objetivo: O presente Termo Aditivo tem como objeto a prorrogação do prazo de vigência do Termo de Contrato originário, que passa a vigorar por mais um período de 12 (doze) meses."
"112021";"25000";"Ministério da Economia";"20202";"Fundação Escola Nacional de Administração Púb";"114702";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"000012022";"01/07/2022";"Objetivo: O presente Termo Aditivo tem por objeto a alteração do CNPJ e endereço da matriz para a filial localizada em Brasília/DF"
"112021";"25000";"Ministério da Economia";"20202";"Fundação Escola Nacional de Administração Púb";"114702";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"000022022";"14/10/2022";"Objetivo: O presente Termo Aditivo tem como objeto a prorrogação do prazo de vigência do Termo de Contrato originário, que passa a vigorar até 31/12/2022, ou até a conclusão do novo processo licitatório e consequente assinatura do contrato com a empresa vencedora do certame, o que ocorrer primeiro."
"832021";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012022";"20/10/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA E DISCRIMINAR OS DADOS DA NOTA DE EMPENHO DO EXERCÍCIO FINANCEIRO DE 2022."
"72021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120001";"GABINETE DO COMANDANTE DA AERONAUTICA";"000012022";"31/10/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA, PELO PERÍODO DE 12 (DOZE) MESES, COM REAJUSTE DE 9,318%, COM BASE NO ÍNDICE DE SERVIÇO DE TELECOMUNICAÇÕES - IST, DO CONTRATO DE DESPESA Nº 007/GABAER/2021, CUJO OBJETO É A CONTRATAÇÃO DE SERVIÇO DE INTERNET BANDA LARGA EMPRESARIAL/ COMERCIAL DE 300 MBPS, VIA FIBRA ÓPTICA, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL."
"2552021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120013";"CENTRO DE LANCAMENTO DE ALCANTARA";"000012022";"11/10/2022";"Objetivo: PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICA AMBULATORIAL NA ESPECIALIDADE DE OFTALMOLOGIA CLÍNICA E CIRÚRGICA AOS USUÁRIOS DO FUNDO DE SAÚDE DA AERONÁUTICA."
"262021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000012022";"11/08/2022";"Objetivo: - SUPRIMIR 3,18% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATADE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 15.587,83 (QUINZE MIL EQUINHENTOS E OITENTA E SETE REAIS E OITENTA E TRÊS CENTAVOS), NOS MOLDES DO ART. 65,INCISO I, ALÍNEA 'B', §§ 1º E 2º, DA LEI N.º 8.666/1993;-  ACRESCENTAR 0,66% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DADATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 3.234,82 (TRÊS MIL EDUZENTOS E TRINTA E QUATRO REAIS E OITENTA E DOIS CENTAVOS),"
"82021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120023";"BASE AEREA DE SALVADOR";"000012021";"30/09/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 008/BASV/2021, POR 12 (DOZE) MESES E REVISAR OS VALORES CONTRATUAIS, COM FUNDAMENTO NO ARTIGO 65, § 8º, DA LEI Nº 8.666, DE 21 DE JUNHO DE 1993, EM RAZÃO DO REAJUSTE IPCA, CONFORME CLÁUSULA 6ª DO CONTRATO, NO PERCENTUAL DE 11,89%."
"82021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120023";"BASE AEREA DE SALVADOR";"000022022";"05/10/2022";"Objetivo: RETIFICAÇÃO DO VALOR"
"92021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120023";"BASE AEREA DE SALVADOR";"000012021";"28/09/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 009/BASV/2021, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 12/09/2022 A 11/09/2023, NOS TERMOS DO ART. 57, II DA LEI N.º 8.666, DE 1993."
"782017";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120039";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"000012018";"04/10/2021";"Objetivo: ALTERAÇÃO NO VALOR GLOBAL DO CONTRATO E DO TEMPO DE VIGÊNCIA DO CONTRATO POR 12 MESES."
"782017";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120039";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"000022019";"04/10/2021";"Objetivo: ALTERAÇÃO NO VALOR GLOBAL DO CONTRATO REFERENTE A 12 MESES."
"782017";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120039";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"000032021";"04/10/2021";"Objetivo: REAJUSTE NO VALOR GLOBAL DO CONTRATO REFERENTE A 12 MESES DO CONTRATO."
"782017";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120039";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"000042022";"14/04/2022";"Objetivo: CESSÃO ONEROSA DE USO DE BEM IMÓVEL DA UNIÃO DE ÁREA DE 51,95 M² LOCALIZADA NO HOSPITAL CENTRAL DA AERONÁUTICA, SITO À RUA BARÃO DE ITAPAGIPE Nº 167, RIO COMPRIDO, RIO DE JANEIRO, VISANDO À INSTALAÇÃO DE UMA CANTINA, E TEM POR FINALIDADE A PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO PRESENTE CONTRATO POR MAIS 12 MESES, COM BASE NO INCISO II, ART. 57 DA LEI Nº 8.666/93, PASSANDO A VIGORAR ATÉ 01/04/2023. REAJUSTAR O VALOR CONTRATUAL EM 10,67%, DE ACORDO COM O IPCA (IBGE), A CONTAR DE OUTUBRO DE 2021."
"312021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120060";"ACADEMIA DA FORCA AEREA";"000012022";"05/10/2022";"Objetivo: 1.1.1. PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 031/AFA-FAYS/2021, POR 12 (DOZE) MESES"
"2082021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120071";"CENTRO LOGISTICO DA AERONAUTICA";"000012022";"05/10/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 208/CAE-CCARJ/2021, POR 12 (DOZE) MESES,  NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993"
"2092021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120071";"CENTRO LOGISTICO DA AERONAUTICA";"000012022";"06/10/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 209/CAECCARJ/2021, POR 12 (DOZE) MESES,  NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"2222021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120071";"CENTRO LOGISTICO DA AERONAUTICA";"000012022";"29/07/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA, POR MAIS 12 (DOZE) MESES E DO PRAZO DE EXECUÇÃO POR MAIS 06 (SEIS) MESES"
"1192021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"000012022";"31/10/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DA VIGÊNCIA DO CONTRATO"
"2002021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"000012022";"30/06/2022";"Objetivo: SUPRESSÃO DA QUANTIDADE DE 18.909 DO ITEM Nº 17 DO CONTRATO"
"2072021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"000012022";"30/09/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 207/CAE-SDAB/2021, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 28/09/2022 A 27/09/2023"
"2202021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"000012022";"31/10/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA E EXECUÇÃO DO CONTRATO"
"142021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120625";"GRUPAMENTO DE APOIO DO DISTRITO FED";"000012022";"11/05/2022";"Objetivo: REAJUSTE DE PREÇOS DE 16,29%, ACRÉSCIMO DE 3,74%, E A PRORROGAÇÃO, POR 12 (DOZE) MESES, DO PRAZO DE VIGÊNCIA DO CONTRATO DE DESPESA N° 014/GAP-DF/2021."
"282021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120625";"GRUPAMENTO DE APOIO DO DISTRITO FED";"000012022";"27/09/2022";"Objetivo: PRORROGAÇÃO ,POR 12 (DOZE) MESES, DA VIGÊNCIA DO CONTRATO DE DESPESA N° 028/G AP-DF/2021."
