"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Apostilamento";"Descrição Apostilamento";"Valor Apostilamento";"Data de inclusão";"Situação Apostilamento"
"112014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170097";"DELEGACIA DA REC.FEDERAL EM UBERLANDIA/MG";"000000000002/2015";"Reajuste de salários e benefícios de acordo com CCT 2015 E TARIFA DE VALE T                               RANSPORTE DE ACORDO COM DECRETOS MUNICIPAIS.";"19696,90";"04/05/2015";"Encerrado"
"42013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170097";"DELEGACIA DA REC.FEDERAL EM UBERLANDIA/MG";"000000000001/2015";"REPACTUAçãO DE VALORES DE ACORDO COM CCT 2015 ALTERANDO SALÁRIOS E BENEFÍCIOS E MAJORAÇÃO DE VALOR DE VALE TRANSPORTE DE ACORDO COM DECRETO DE UBERLÂN                                                                       DIA.";"17397,80";"01/04/2015";"Encerrado"
"42013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170097";"DELEGACIA DA REC.FEDERAL EM UBERLANDIA/MG";"000000000001/2014";"REPACTUAçãO DE PREçOS DEVIDO A NOVA CCT COM ALTERAçõES DE SALáRIOS E OUTROS                                                                BENEFíCIOS.";"33385,40";"01/08/2014";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170143";"DELEGACIA DA REC.FEDERAL EM TAUBATE/SP";"00000000000000001";"Dissídio coletivo.";"5353,20";"25/11/2015";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170143";"DELEGACIA DA REC.FEDERAL EM TAUBATE/SP";"00000000000000002";"Dissídio coletivo";"1664,50";"07/11/2016";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170143";"DELEGACIA DA REC.FEDERAL EM TAUBATE/SP";"00000000000000003";"Repactuação do valor do contrato em virtude de dissídio coletivo da categor                         ia envolvida na prestação de serviços de motorista";"2754,40";"20/11/2017";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170156";"SUP.REGIONAL RECEITA FEDERAL 9A.RF/PR";"00000000000022018";"REPACTUAçãO E REAJUSTE ANUAIS DO CONTRATO, CONFORME RELATÓRIO APRESENTADO P                                                          ELA FISCALIZAÇÃO.";"11896,00";"26/02/2018";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170157";"DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR";"000000000006/2017";"Repactuação com termo inicial em 11/2016 conforme CCT da categoria, PR00010 7/2017. O valor mensal de 18.164,50 passou para 19.070,27. Existem valores             retroativos referentes aos meses 11/2016 a 06/2017 (6.650,89).";"18818,40";"04/08/2017";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170157";"DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR";"000000000004/2016";"Referente à repactuação do contrato DRFCVL 06/2014. Valor mensal R$ 16.593,26 passou para R$ 18.164,50, com termo inicial de 01/11/2015. Reconheciment           o de dívida de 13.913,19, relativo aos meses de nov/15 a set/16.";"31877,70";"06/09/2016";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170157";"DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR";"000000000003/2016";"Referente à repactuação em decorrência de fato prícipe. A Lei 13161/2015 al terou alíquotas de desoneração, onerando o contrato. O valor mensal passoude 16.182,90 para 16.593,26, com termo inicial 01/12/2015. Reconhecimento d           e dívida de 1.231,05, relativo aos meses de dez/2015 a fev/2016.";"3460,60";"08/03/2016";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170157";"DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR";"00000000000000007";"Apostilamento para troca de NE/2018.";"0,00";"25/01/2018";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170157";"DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR";"000000000002/2016";"INDICAçãO DE NOVA NOTA DE EMPENHO PARA O EXERCíCIO DE 2016.";"0,00";"13/01/2016";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170157";"DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR";"000000000001/2015";"INDICACAO DE NOTA DE EMPENHO PARA EXERCICIO DE 2015";"0,00";"09/01/2015";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170157";"DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR";"000000000005/2017";"Empenho a ser utilizado em 2017.";"0,00";"19/01/2017";"Encerrado"
"92014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170157";"DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR";"000000000002/2017";"Empenho a ser utilizado em 2017.";"0,00";"19/01/2017";"Encerrado"
"92014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170157";"DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR";"000000000003/2018";"apostilamento para troca de NE/2018.";"0,00";"25/01/2018";"Encerrado"
"92014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170157";"DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR";"000000000001/2015";"INDICACAO DE NOVA NOTA DE EMPENHO PARA EXERCICIO DE 2015";"0,00";"09/01/2015";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170158";"DELEGACIA DA REC.FEDERAL EM CURITIBA/PR";"000000000001/2015";"Indicação da dotação orçamentária e registro da nota de empenho para cobrir                               as despesas referentes ao exercício de 2015.";"0,00";"06/10/2015";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170158";"DELEGACIA DA REC.FEDERAL EM CURITIBA/PR";"00000000000000004";"Indicação de dotação orçamentária para o exercício de 2017";"0,00";"25/01/2017";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170158";"DELEGACIA DA REC.FEDERAL EM CURITIBA/PR";"00000000000000003";"Indicação de dotação orçamentária e registro da nota de empenho para cobrir                               as despesas referentes ao exercício de 2016.";"0,00";"18/01/2016";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170158";"DELEGACIA DA REC.FEDERAL EM CURITIBA/PR";"00000000000000005";"REPACTUAçãO E REAJUSTE DO VALOR MENSAL DO CONTRATO";"30355,60";"10/02/2017";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170158";"DELEGACIA DA REC.FEDERAL EM CURITIBA/PR";"000000000002/2015";"REPACTUAÇÃO E REAJUSTE DO VALOR MENSAL DO CONTRATO";"33176,70";"09/10/2015";"Encerrado"
"52014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170163";"ALFANDEGA DO PORTO DE PARANAGUA PR";"000000000004/2016";"Repactuação devido a reajustes de salários e demais verbas trabalhistas com nforme previsto na Convenção Coletiva do Trabalho CCT 2016/2017 registrada                                           no MTE sob número PR002526/2016.";"35736,80";"18/10/2016";"Encerrado"
"52014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170163";"ALFANDEGA DO PORTO DE PARANAGUA PR";"000000000006/2017";"Valor referente a repactuação pleiteada para suportar os reajustes dos salários e demais verbas trabalhistas constantes da CCT PR002292/2017 com regis   tro no MTE em 04/07/2017 cuja vigencia iniciou-se em 1  de junho de 2017";"9862,90";"21/09/2017";"Encerrado"
"52014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170163";"ALFANDEGA DO PORTO DE PARANAGUA PR";"000000000001/2015";"INDICAçãO DA NOTA DE EMPENHO PARA O EXERCíCIO DE 2015.";"0,00";"13/02/2015";"Encerrado"
"52014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170163";"ALFANDEGA DO PORTO DE PARANAGUA PR";"000000000003/2016";"Repactuação devido a reajustes de salários e demais verbas trabalhistas conforme previsto na Convenção Coletiva de Trabalho CCT 2015/2016 registrada n                                            o MTE sob número PR002710/2015.";"14942,10";"25/10/2016";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170166";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - SC";"00000000000022015";"REPACTUAçãO DO CONTRATO N. 06/2014, EM ATENçãO à CCT 2015/2015 REGISTRADA S                                                     OB O N. SC000049/2015.";"6560,50";"07/04/2015";"Encerrado"
"72014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170166";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - SC";"000000000002/2016";"CONCESSãO DE REPACTUAçãO, EM FACE DE NOVA CONVENçãO COLETIVA DA CATEGORIA D         E TRABALHO ABRANGIDA PELA CONTRATAçãO DE MãO-DE-OBRA TERCEIRIZADA.";"932,10";"21/03/2016";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170171";"DELEGACIA DA REC.FEDERAL EM JOINVILLE-SC";"000000000002/2016";"REAJUSTE DO CONTRATO, CONFORME CLAUSULA NONA, APLICANDO O ÍNDICE DE CUSTO DE EDIFICAçõES, NO PERCENTUAL DE 6,46% (SEIS VíRGULA QUARENTA E SEIS), COM -                                        VIGêNCIA A PARTIR DE 27/JUNHO/2016.";"631071,30";"20/12/2016";"Encerrado"
