"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"132020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000012021";"06/09/2021";"Objetivo: O PRESENTE INSTRUMENTO ALTERA OS QUANTITATIVOS CONTRATADOS DOS ITENS 27 (6.3) E 28 (6.4) DA PLANILHA DA CONTRATAÇÃO, ITEM I DO TERMO DE REFERÊNCIA. O ITEM 27 (6.3) PASSA A DISPOR DO QUANTITATIVO DE 1.383 M² (UM MIL, TREZENTOS E TRÊS METROS QUADRADOS), E O ITEM 28 (6.4) PASSA A DISPOR DO QUANTITATIVO DE 50 M² (CINQUENTA METROS QUADRADOS), CONFORME DISPOSTO NA NOTA TÉCNICA N. 00024/2021/INFRA/SADRS/SGA/AGU E PLANILHA DO 1º TA. CONSOANTE AO DISPOSTO NO ART. 65, INCISO I, ALÍNEA B, DA LEI N° 8.666/1993, O"
"132020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000022021";"23/12/2021";"Objetivo: PRORROGAÇÃO EM 30 DIAS CORRIDOS DOS PRAZOS DE EXECUÇÃO E VIGÊNCIA CONTRATUAIS. FUNDAMENTO LEGAL ART 57, § 1º, INCISO II, DA LEI 8.666/1993. VIGÊNCIA PASSA A SER DE 14/12/2020 À 14/04/2022."
"232020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012021";"30/11/2021";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 23/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 03/12/2021 A 02/12/2022, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"262020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012021";"04/01/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 26/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 22/12/2021 A 21/12/2022, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"282020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012021";"24/12/2021";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 28/2020, POR 60 (SESSENTA) DIAS, CONTEMPLANDOSE, NESTA OCASIÃO, O PERÍODO DE 29/12/2021 A 27/02/2022, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"282020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022021";"17/03/2022";"Objetivo: PRORROGAR o prazo da vigência do Contrato nº 28/2020, por 04 (quatro) meses, contemplando-se, nesta ocasião, o período de 28/02/2022 a 27/06/2022, nos termos do art. 57, II, da Lei n.º 8.666, de 1993 ou até que se encerre a contratação objeto do Processo nº 00589.001203/2022-73 e ADEQUAR o Contrato às alterações trazidas pela Instrução Normativa SEGES/ME Nº 53, de 8 de Julho de 2020."
"282020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000032022";"15/06/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 28/2020, REFERENTE AOS SERVIÇOS DE AUXILIAR DE ESCRITÓRIO, VISANDO ATENDER ÀS NECESSIDADES DA AGU NA PRF-3/SP, POR 06 (SEIS) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 28/06/2022 A 27/12/2022, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"392019";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012020";"14/12/2020";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO 39/2019 DE AUXILIAR DE ESCRITÓRIO NA AGU/MS, POR MAIS12 MESES, ADEQUAR AS ALTERAÇÕES IMPOSTAS PELA LEI 14.025/2020, FORMALIZAR AS MEDIDAS ADOTADASCOM RELAÇÃO À LEI 14.020/2020 E PROCEDER A INCLUSÃO DE OBRIGAÇÕES DE ACORDO COM O DECRETO 9.507/2018."
"392019";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022021";"12/01/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 39/2019, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 03/01/2022 A 02/01/2023, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"392019";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"12020";"14/12/2020";"Objeto: Prorrogar a vigência do Contrato 39/2019 de auxiliar de escritório na AGU/MS, por mais12 meses, adequar as alterações impostas pela Lei 14.025/2020, formalizar as medidas adotadas com relação à Lei 14.020/2020 e proceder a inclusão de obrigações de acordo com o Decreto 9.507/2018."
"432019";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012020";"24/12/2020";"Objetivo: O PRESENTE TERMO TEM POR OBJETO PRORROGAR A VIGÊNCIA DO CONTRATO 43/2019, DO SERVIÇO DE AUXILIAR DE ESCRITÓRIO, PARA AS UNIDADES DA AGU EM CAMPO GRANDE/MS (PU E PF) POR MAIS DOZE MESES, ADEQUAR ÀS ALTERAÇÕES IMPOSTAS PELA LEI 14025/2020, CONSIDERANDO AS ALTERNATIVAS DADAS PELA SEGES, FORMALIZAR AS MEDIDADS ADOTADAS COMRELAÇÃO A LEI 14020/2020, CONSIDERANDO A LEI 13979/2020 E PROCEDER A INCLUSÃO DE NOVAS OBRIGAÇÕES À CONTRATADA DE ACORDO COM O DECRETO 9507/2018."
"432019";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022021";"11/01/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 43/2019, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 03/01/2022 A 02/01/2023, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"432019";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"12020";"24/12/2020";"Objeto: O presente termo tem por objeto prorrogar a vigência do Contrato 43/2019, do serviço de auxiliar de escritório, para as unidades da AGU em Campo Grande/MS (PU e PF) por mais doze meses, adequar às alterações impostas pela Lei 14025/2020, considerando as alternativas dadas pela SEGES, formalizar as medidads adotadas com relação a Lei 14020/2020, considerando a Lei 13979/2020 e proceder a inclusão de novas obrigações à Contratada de acordo com o decreto 9507/2018."
"102020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110102";"SUPERINTENDENCIA ADMINISTRACAO RIO DE JANEIRO";"000012021";"23/06/2021";"Objetivo: PRORROFGAR A VIGÊNCIA CONTRATUAL POR MAIS 12 (DOZE) MESES"
"102020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110102";"SUPERINTENDENCIA ADMINISTRACAO RIO DE JANEIRO";"000022021";"16/07/2021";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A SUPRESSÃO DE 47,79% (QUARENTA E SETE VÍRGULA SETENTA E NOVE POR CENTO) SOBRE O VALOR CONTRATUAL, COM FULCRO NO § 2º, DO ART. 65, DA LEI 8.666/93, A CONTAR DE 01/07/2021."
"102020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110102";"SUPERINTENDENCIA ADMINISTRACAO RIO DE JANEIRO";"000032022";"08/06/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 010/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO EM 13/06/2022 E TÉRMINO EM 12/06/2023, NOS TERMOS DO ART. 57, INCISO II, DA LEI N.º 8.666, DE 1993."
"82020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110102";"SUPERINTENDENCIA ADMINISTRACAO RIO DE JANEIRO";"000012021";"10/01/2022";"Objetivo: O OBJETO DO PRESENTE INSTRUMENTO É PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 08/2020, POR 12 (DOZE) MESES,  NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993; REPACTUAR OS VALORES DO CONTRATO, COM BASE NA CONVENÇÃO COLETIVA DE TRABALHO 2021/2022, NAS UNIDADES DOS MUNICÍPIOS DE NOVA FRIBURGO, VOLTA REDONDA E PETRÓPOLIS; E ADEQUAR OS PERCENTUAIS DAS PARCELAS PAGAS A TÍTULO DE AVISO PRÉVIO."
"102020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110156";"ESCOLA DA ADVOCACIA-GERAL DA UNIAO";"000012022";"01/11/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO Nº 010/2020 POR MAIS 7 (SETE) MESES, TENDO POR TERMO INICIAL O DIA 31 DE DEZEMBRO DE 2022 E FINAL O DIA 30 DE JULHO DE 2023"
"32020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110156";"ESCOLA DA ADVOCACIA-GERAL DA UNIAO";"000012021";"14/12/2021";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO Nº 003/2020 POR MAIS 12 (DOZE) MESES, TENDO POR TERMO INICIAL O DIA 18 DE DEZEMBRO DE 2021 E FINAL O DIA 17 DE DEZEMBRO DE 2022, BEM COMO REAJUSTAR O VALOR CONTRATADO."
"62020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110156";"ESCOLA DA ADVOCACIA-GERAL DA UNIAO";"000012021";"15/12/2021";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO Nº 006/2020 POR MAIS 12 (DOZE) MESES, TENDO POR TERMO INICIAL O DIA 22 DE DEZEMBRO DE 2021 E FINAL O DIA 21 DE DEZEMBRO DE 2022, BEM COMO REAJUSTAR O VALOR CONTRATADO."
"72020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110156";"ESCOLA DA ADVOCACIA-GERAL DA UNIAO";"000012021";"28/12/2021";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO Nº 007/2020 POR MAIS 6 (SEIS) MESES OU ATÉ QUE SE CONCLUA NOVALICITAÇÃO PARA CONTRATAÇÃO DO SERVIÇO OBJETO DESTE CONTRATO, TENDO POR TERMO INICIAL O DIA 29 DE DEZEMBRO DE 2021 E FINAL O DIA 28 DE JUNHO DE 2022, DE ACORDO COM O QUE DISPÕE O INCISO II, DO ART. 57, DA LEI Nº 8.666/93."
"72020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110156";"ESCOLA DA ADVOCACIA-GERAL DA UNIAO";"000022022";"23/06/2022";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO Nº 007/2020 POR MAIS 31 (TRINTA E UM) DIAS, TENDO POR TERMO INICIAL O DIA 29 DE JUNHO DE 2022 E FINAL O DIA 29 DE JULHO DE 2022, DE ACORDO COM O QUE DISPÕE O INCISO II, DO ART. 57, DA LEI Nº 8.666/93, BEM COMO A REPACTUAÇÃO DOS VALORES CONTRATADOS, CONFORME CLÁUSULA SEXTA DO TERMO DE CONTRATO"
"82020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110156";"ESCOLA DA ADVOCACIA-GERAL DA UNIAO";"000012021";"30/06/2021";"Objetivo: ACRÉSCIMO DE 10 (DEZ) LICENÇAS FIXAS E 01 (UMA)LICENÇA ROTATIVA À PLATAFORMA DE CURSOS ALURA."
"532020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000012021";"10/12/2021";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO  Nº 053/2020-AGU, POR MAIS 12 (DOZE) MESES, TENDO POR TERMO INICIAL O DIA 09 DE DEZEMBRO DE 2021 E POR TERMO FINAL O DIA 08 DE DEZEMBRO DE 2022 NOS TERMOS DO § 1º, DO ARTIGO 57, DA LEI Nº 8.666/93."
"562020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000012021";"29/11/2021";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO,  POR UM PERÍODO DE 12 (DOZE) MESES, A CONTAR DE 27/11/2021 CONFORME DISPOSTO NO ART. 57, INCISO II, DA LEI Nº 8.666/93."
"562020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000022022";"28/09/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO N.º 056/2020/AGU, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 27/11/2022 A 26/11/2023, NOS TERMOS DO ART. 57, INCISO II, DA LEI Nº 8.666 DE 1993."
"582020";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000012021";"30/03/2021";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR MAIS 03 (TRÊS) MESES. FUNDAMENTO: INCISO II DO §1º DO ARTIGO 57 DA LEI Nº 8.666/933 E CLÁUSULA SEGUNDA DO CONTRATO INICIAL."
"112020";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000012021";"07/12/2021";"Objetivo: NO TERMO ADITIVO Nº 01/2021 AO CONTRATO Nº 11/2020, PUBLICADO NA SEÇÃO 3, PÁGINA 1 DO D.O. D DO DIA 06/12/2021, ONDE SE LÊ: R$ 3.887.447,40, LEIA-SE R$ 3.889.456,20."
"142020";"20000";"Presidência da República";"20101";"Presidência da República";"110322";"GABINETE DE SEGURANCA INSTITUCIONAL/PR";"000012021";"08/12/2021";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA"
"102020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110402";"ESCOLA SUPERIOR DE GUERRA";"000012021";"03/01/2022";"Objetivo: O OBJETO DO PRESENTE INSTRUMENTO É A PRORROGAÇÃO DA VIGÊNCIA CONTRATUAL CONFORME INCISO II DO ART.57 DA LEI Nº 8.666/93, POR MAIS 12 (DOZE) MESES,NA PRESTAÇÃO DE SERVIÇO EVENTUAL DE LOCAÇÃO DE VEÍCULOS, PARA TRANSPORTE DE PESSOAS EM SERVIÇO, SEM DEDICAÇÃO DE MÃO DE OBRA, EM TODOS OS CASOS COM ALOCAÇÃO DE MOTORISTAS DEVIDAMENTE HABILITADOS, PARA ATENDER A DEMANDA DA ESG"
"62020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110402";"ESCOLA SUPERIOR DE GUERRA";"000012022";"30/12/2021";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA CONTRATUAL, A CONTAR DE 03/01/2022 A 02/01/2023, REFERENTE AOS SERVIÇOS CONTINUADOS DE  LIMPEZA E CONSERVAÇÃO, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL."
"72020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110402";"ESCOLA SUPERIOR DE GUERRA";"000012021";"02/12/2021";"Objetivo: O objeto do presente instrumento é a prorrogação da vigência contratual conforme inciso II do art.57 da lei nº 8.666/93, por mais 12 (doze) meses a contar de 16/12/2021 a 15/12/2022"
"92020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110402";"ESCOLA SUPERIOR DE GUERRA";"000012021";"03/01/2022";"Objetivo: PRORROGAÇÃO DA VIGÊNCIA CONTRATUAL CONFORME INCISO II DO ART.57 DA LEI Nº 8.666/93, POR MAIS 12 (DOZE) MESES, NO QUE TANGE AO SERVIÇO CONTINUADO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO EVENTUAL DE LOCAÇÃO DE VEÍCULOS, PARA TRANSPORTE DE PESSOAS EM SERVIÇO, SEM DEDICAÇÃO DE MÃO DE OBRA, EM TODOS OS CASOS COM ALOCAÇÃO DE MOTORISTAS DEVIDAMENTE HABILITADOS, PARA ATENDER A DEMANDA DA ESG."
"332020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000462022";"27/09/2022";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR UM PERÍODO DE 12 (DOZE) MESES."
"332020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000472021";"17/11/2021";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR UM PERÍODO DE 12 (DOZE) MESES, CONTADOS DE 10/12/2021 ATÉ 09/12/2022."
"342020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000512021";"30/11/2021";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR UM PERÍODO DE 12 (DOZE) MESES."
"362020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000072022";"08/03/2022";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR UM PERÍODO DE 12 (DOZE) MESES, CONTADOS DE 05/03/2022 ATÉ 04/03/2023."
"372020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000562022";"24/11/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR 12 (DOZE) MESES."
"372020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000592021";"17/12/2021";"Objetivo: PRORROGAR A VIGÊNCIA CONTRATUAL POR UM PERÍODO DE 12 (DOZE) MESES, CONTADOS DE 23/12/2021 ATÉ 22/12/2022."
"282020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000012021";"14/06/2021";"Objetivo: PROMOVER A ALTERAÇÃO DO INSTRUMENTO DE MEDIÇÃO DE RESULTADO - IMR, SUBSTITUINDO O APÊNDICE I DO TERMO DE REFERÊNCIA ANEXO AO EDITAL DO PREGÃO ELETRÔNICO Nº 24/2020, PELO DOCUMENTO CONSTANTE DO ANEXO I DO PRESENTE TERMO ADITIVO."
"282020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000022021";"30/09/2021";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR 12 (DOZE) MESES, CONTADOS DE 28/12/2021 A 27/12/2022.EXCLUIR OS CUSTOS NÃO RENOVÁVEIS, PAGOS OU AMORTIZADOS NO PRIMEIRO ANO DA CONTRATAÇÃO, PASSANDO O VALOR DA CONTRAPRESTAÇÃO MENSAL DOS SERVIÇOS, JÁ REPACTUADO, DOS ATUAIS R$ 10.628,32 (DEZ MIL, SEISCENTOS E VINTE E OITO REAIS E TRINTA E DOIS CENTAVOS), PARA A QUANTIA R$ 9.903,92 (NOVE MIL NOVECENTOS E TRÊS REAIS E NOVENTA E DOIS CENTAVOS), PERFAZENDO UM VALOR GLOBAL PARA 12 (DOZE) MESES DE PRORROGAÇÃO DE"
"282020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000032022";"21/09/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR 12 (DOZE) MESES, CONTADOS DE 28/12/2022 A 27/12/2023.RATIFICAR O VALOR DA CONTRAPRESTAÇÃO MENSAL DOS SERVIÇOS JÁ REPACTUADO, EM R$ 10.820,46 (DEZ MIL OITOCENTOS E VINTE REAIS E QUARENTA E SEIS CENTAVOS), PERFAZENDO O VALOR GLOBAL DE R$ 129.845,52 (CENTO E VINTE E NOVE MIL OITOCENTOS E QUARENTA E CINCO REAIS E CINQUENTA E DOIS CENTAVOS)."
"342020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000022021";"02/12/2021";"Objetivo: PRORROGAÇÃO DO PRAZO DE EXECUÇÃO DOS SERVIÇOS CONTRATADOS EM 30 (TRINTA) DIAS, PASSANDO O REFERIDO PRAZO DOS 9 (NOVE) MESES E 27 (VINTE E SETE) DIAS PREVISTOS NO 1º TERMO ADITIVO, PARA 10 (DEZ) MESES E 27 (VINTE E SETE) DIAS, CONTADOS DE 01/01/2021 A 02/12/2021, SEM ÔNUS À ADMINISTRAÇÃO; SUPRESSÃO DE 37,81M² DOS ITENS 4, 8 E 11 DA PLANILHA DESCRITIVA, TOTALIZANDO O VALOR DE R$ 9.175,72 (NOVE MIL CENTO E SETENTA E CINCO REAIS E SETENTA E DOIS CENTAVOS) DO CONTRATO ORIGINAL;  ACRÉSCIMO DE 4.810,69M DA JU"
"362020";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000012021";"10/12/2021";"Objetivo: 1.1 -ALTERAR A DENOMINAÇÃO DA EMPRESA PRESTADORA DE SERVIÇO DE TELECOMUNICAÇÕES TELEMAR NORTE LESTE S.A., EM RECUPERAÇÃO JUDICIAL, CNPJ 33.000.118/0001-79, PARA OI S.A., EM RECUPERAÇÃO JUDICIAL, CNPJ 76.535.764/0001-43, EM RAZÃO DA INCORPORAÇÃO EM QUE A OI S.A. TORNOU-SE SUCESSORA, INCORPORANDO TODOS OS BENS, DIREITOS E OBRIGAÇÕES DA EMPRESA TELEMAR NORTE LESTE S.A., A PARTIR DE 01 DE MAIO DE 2021.1.2 - PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR 12 (DOZE) MESES CONTADOS DE 31/12/2021 A 30/12/2022."
