"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Apostilamento";"Descrição Apostilamento";"Valor Apostilamento";"Data de inclusão";"Situação Apostilamento"
"52017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170172";"ALF. DA RF DO BRASIL DO PORTO DE ITAJAÍ/SC";"000000000003/2018";"CCT/2018 - Aumento salarial";"9082,80";"09/04/2018";"Encerrado"
"72017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170172";"ALF. DA RF DO BRASIL DO PORTO DE ITAJAÍ/SC";"000000000001/2018";"Repactuação CCT 2018 - MR006466/2018";"882,00";"13/03/2018";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170179";"DELEGACIA DA REC.FEDERAL EM P.FUNDO/RS";"000000000001/2018";"FIXAÇÃO DO VALOR MENSAL DOS SERVIÇOS EM DECORRÊNCIA DA CONCESSÃO DA PRIMEIR                                     A REPACTUAÇÃO DOS VALORES CONTRATUAIS.";"8717,10";"19/03/2018";"Encerrado"
"42017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170186";"ALFÂNDEGA DA REC.FEDERAL EM URUGUAIANA/RS";"00000000000000001";"ADVENTO DA CCT/2018 E INCLUSAO DOS DADOS ORçAMENTáRIOS";"1799,60";"07/05/2018";"Encerrado"
"52017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170187";"ALFÂNDEGA DA RFB EM SANTANA DO LIVRAMENTO/RS";"00000000000032018";"1ª E 2ª REPACUTAçãO EM RAZãO DA CCT 2017/2018 E 2018/2017.";"39999,30";"17/07/2018";"Encerrado"
"62017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170187";"ALFÂNDEGA DA RFB EM SANTANA DO LIVRAMENTO/RS";"00000000000092017";"Convenção Coletiva de Trabalho 2017-2018";"6334,20";"14/11/2017";"Encerrado"
"32017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000001";"INDICAR DOTAÇÃO ORÇAMENTÁRIA E FINANCEIRA PARA O EXERCÍCIO DE 2018 E INFOR                                         AR NOTA DE EMPENHO PARA O PERÍODO.";"0,00";"15/02/2018";"Encerrado"
"42017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000001";"INDICAR DOTAÇÃO ORÇAMENTÁRIA E FINANCEIRA PARA O EXERCÍCIO DE 2018 E INFOR                                         AR NOTA DE EMPENHO PARA O PERÍODO.";"0,00";"15/02/2018";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170263";"DELEGACIA DA RECEITA FED.EM STª CRUZ DO SUL";"00000000000012018";"INCLUSÃO, NO CLAUSULAMENTO CONTRATUAL, DA NOTA DE EMPENHO 2018NE800007 PARA  PARCIALMENTE FAZER FACE ÀS DESPESAS INERENTES AO CONTRATO NO EXERCÍCIO DE                                                                      2018.";"0,00";"13/04/2018";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170263";"DELEGACIA DA RECEITA FED.EM STª CRUZ DO SUL";"00000000000022018";"INCLUSÃO, NO CLAUSULAMENTO CONTRATUAL, DA NOTA DE EMPENHO 2018NE800124, EMITIDA EM 18/05/18, PARA PARCIALMENTE ATENDER AS DESPESAS INERENTES AO CONTRA                                                   TO NO EXERCÍCIO DE 2018.";"0,00";"29/05/2018";"Encerrado"
"32017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170388";"DELEGACIA DA RECEITA FEDERAL EM DOURADOS MS";"00000000000012018";"Informar a dotação orçamentária 2018.";"0,00";"25/01/2018";"Encerrado"
"332017";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO";"150002";"SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS";"00000000000000001";"Repactuação do contrato, a partir de 01/01/2018 até 28/02/2018, em decorrên                     cia do reajuste do piso salarial e do vale alimetação.";"78790,50";"13/04/2018";"Encerrado"
"62017";"26000";"MINISTERIO DA EDUCACAO";"26436";"INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE";"158339";"INST.FED.SUL R.GRANDENSE/SAPUCAIA DO SUL";"000000000002/2018";"COMPENSAçãO FINANCEIRA DECORRENTE DOS PAGAMENTOS MENSAIS EFETUADOS A MENOR, NO PERíODO COMPREENDIDO ENTRE A CCT RS000296/2018, CELEBRADA EM 02/03/2018 E A ASSINATURA DO TA 02/2018, CUJO OBJETO FOI A REPACTUAçãO DE VALORES MENSAIS PAGOS PELO SERVIçO DE CARPINTARIA, A PARTIR DE 01/06/2018, CONFORME P                                                  ARECER N  221/2018 DA PRF";"396,30";"23/05/2018";"Encerrado"
"62017";"26000";"MINISTERIO DA EDUCACAO";"26436";"INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE";"158339";"INST.FED.SUL R.GRANDENSE/SAPUCAIA DO SUL";"00000000000012018";"COMPENSAçãO FINANCEIRA DECORRENTE DOS PAGAMENTOS MENSAIS EFETUADOS A MENOR, NO PERíODO COMPREENDIDO ENTRE AS CCT RS000147/2018 (ELETRICISTA E MECâNICO), CCT RS000085/2018 (JARDINEIRO E AUX. SERVIçOS GERAIS) E DEC. 4341/2017 REFERENTE REAJUSTE DO VT DO MUNICíPIO DE SAPUCAIA, E A ASSINATURA DO TA 01/2018, CUJO OBJETO FOI A REPACTUAçãO DE VALORES MENSAIS PAGOS PELOS SERVIçOS,";"2316,20";"04/04/2018";"Encerrado"
"22017";"26000";"MINISTERIO DA EDUCACAO";"26442";"UNIV.DA INTEF.INTERN.DA LUSOF.AFRO-BRASILEIRA";"158634";"UNILAB - CAMPUS DOS MALÊS";"00000000000000001";"1º TERMO DE APOSTILAMENTO PARA CONCESSÃO DE REPACTUAÇÃO AO CONTRATO 002/201                 7 COM BASE NA VARIAÇÃO DOS CUSTOS RELATIVOS A MÃO DE OBRA.";"72110,10";"18/09/2017";"Encerrado"
"662017";"30000";"MINISTERIO DA JUSTICA";"30202";"FUNDACAO NACIONAL DO INDIO";"194022";"MUSEU DO ÍNDIO - RJ";"000000000001/2018";"Repactuação dos valores Contratados, ref. Convenção Coletiva de Trabalho - CCT2018/2020, registrada no MTE sob nº GO000197/2018 - Contrato nº 66/2017                                        - Processo nº 08786.000199/2016-63.";"1198,40";"20/04/2018";"Encerrado"
"112017";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"250039";"SUPERINTENDENCIA ESTADUAL DO MS/TO";"00000000000022018";"ACORDO COLETIVO DE TRABALHO 2017/2018 , CUJO VIGêNCIA ESTá FIXADA EM 01º DE DE MAIO DE 2017 A 30 DE ABRIL DE 2018 E A DATA-BASE DA CATEGORIA EM 01º DEMAIO. NÚMERO DE REGISTRO NO MTE: TO000028/2018 _NÚMERO DO PROCESSO: 46226.0                                                              06508/2018-13";"11522,00";"31/07/2018";"Pendente"
"352017";"36000";"MINISTERIO DA SAUDE";"36212";"AGENCIA NACIONAL DE VIGILANCIA SANITARIA";"253002";"AGENCIA NACIONAL DE VIGILANCIA SANITARIA - DF";"00000000000000001";"Termo de apostilamento que corrige os valores do contrato em virtude dos no             vos valores acordados por meio de conveção coletiva (CCT 2018)";"5918,50";"29/06/2018";"Encerrado"
"242017";"53000";"MINISTÉRIO DO DESENVOLVIMENTO REGIONAL";"53000";"MINISTÉRIO DO DESENVOLVIMENTO REGIONAL";"530001";"DIRETORIA DE ADMINISTRAÇÃO";"00000000000000001";"Correção da 1ª e última parcelas do cronograma físico-financeiro.";"0,00";"03/04/2018";"Encerrado"
