"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"72016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000003";"INDICAÁ„O DA NOTA DE EMPENHO PARA COBERTURA DE DESPESAS DO CONTRATO NO EXER                                                             CÌCIO DE 2018.";"0,00";"19/01/2018";"Encerrado"
"92016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000002";"REPACTUAÁ„O DO CONTRATO 09/2016 TENDO EM VISTA CONVENÁ„O COLETIVA DA CATEGO                  RIA A PARTIR DE JAN/2017. VALOR CALCULADO ATÈ 15/11/2017.";"3670,10";"05/07/2017";"Encerrado"
"92016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000004";"REPACTUAÁ„O DO CONTRATO N∫ 09/2016 TENDO EM VISTA A CCT 2018.";"4746,90";"06/06/2018";"Encerrado"
"92016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000003";"IndicaÁ„o da Nota de Empenho para atender despesa do contrato para o exercÌ                                                                  cio 2018.";"0,00";"15/01/2018";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170144";"DELEGACIA DA REC.FEDERAL EM GUARULHOS/SP";"00000000000012017";"HomologaÁ„o de ConvenÁ„o Coletiva de Trabalho da categoria reajustando sal·                                                          rio e benefÌcios.";"8787,10";"24/10/2017";"Encerrado"
"122016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170145";"DELEGACIA DA REC.FEDERAL EM LIMEIRA/SP";"000000000001/2017";"apostilamento fruto da homologacao de acrescimo dissidio coletivo cct/2017";"4842,60";"17/08/2017";"Encerrado"
"132016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170145";"DELEGACIA DA REC.FEDERAL EM LIMEIRA/SP";"000000000001/2018";"ACRÈSCIMO NO VALOR CONTRATUAL DEVIDO AO CCT 2018 A PARTIR DE JANEIRO 2018";"1423,40";"19/06/2018";"Encerrado"
"132016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170145";"DELEGACIA DA REC.FEDERAL EM LIMEIRA/SP";"000000000001/2017";"APOSTILAMENTO DO CONTRATO DE  PRESTAÁ„O DE SERVIÁOS DE COPEIRAGEM, EM REGIME DE 44 HORAS NO VALOR MENSAL DE 3.044,00 E COM AUMENTO TOTAL DO CONTRATO E                                                                  M 7076,29";"7076,20";"11/05/2017";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170162";"ALF¬NDEGA DA RFB EM FOZ DO IGUA«U";"00000000000000002";"INDICAÁ„O NOTA DE EMPENHO 2018.";"0,00";"05/02/2018";"Encerrado"
"32016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170162";"ALF¬NDEGA DA RFB EM FOZ DO IGUA«U";"00000000000000001";"IndicaÁ„o de Nota de Empenho";"0,00";"01/02/2017";"Encerrado"
"112016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"000000000001/2017";"AlteraÁ„o da data de vencimento das faturas emitidas pela ECT, do dia 23 pa                                                               ra o dia 21.";"0,00";"31/01/2017";"Encerrado"
"52016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - GO";"00000000000012018";"REPACTUAÁ„O DE TODAS AS CATEGORIAS CONTRATADAS REFERENTE A 2017 E DI·RIAS.";"96116,30";"24/01/2018";"Encerrado"
"52016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - GO";"00000000000012017";"INFORMAR CR…DITO PARA O EXERCÕCIO DE 2017 PARA A PFN/GO (RECEP«√O, CARREGAD                                                           OR E MOTORISTA).";"0,00";"02/01/2017";"Encerrado"
"52016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - GO";"00000000000022017";"INFORMAR CR…DITO PARA O EXERCÕCIO DE 2017 PARA A PSFN/RIO VERDE/GO (RECEP«√                                                            O E MOTORISTA).";"0,00";"02/01/2017";"Encerrado"
"52016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - GO";"00000000000062017";"INFORMAR CR…DITO PARA O EXERCÕCIO DE 2017 PARA A CGU/GO (RECEP«√O E MOTORIS                                                           TA COM DI¡RIAS).";"0,00";"02/01/2017";"Encerrado"
"52016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - GO";"00000000000032017";"INFORMAR CR…DITO PARA O EXERCÕCIO DE 2017 PARA A SAMF/GO (RECEP«√O, COPEIRA                 , MOTORISTA, MANUTEN«√O PREDIAL, CARREGADOR, COM DI¡RIAS).";"0,00";"02/01/2017";"Encerrado"
"52016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - GO";"00000000000052017";"INFORMAR CR…DITO PARA O EXERCÕCIO DE 2017 PARA A PSFN/ANA/GO (RECEP«√O E MO                                                      TORISTA COM DI¡RIAS).";"0,00";"02/01/2017";"Encerrado"
"52016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - GO";"00000000000042017";"INFORMAR CR…DITO PARA O EXERCÕCIO DE 2017 PARA A SPU/GO (COPEIRA E MOTORIST                                                           AS COM DI¡RIAS).";"0,00";"02/01/2017";"Encerrado"
"62016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - GO";"00000000000042017";"RepactuaÁ„odas categorias envolvidas de acordo com as CCTs 207/2018.";"97005,70";"13/12/2017";"Encerrado"
"62016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - GO";"00000000000012017";"INFORMAR CR…DITO PARA O EXERCÕCIO DE 2017 PARA A PFN/TO (RECEPCIONISTAS, MO                                                        TORISTAS E OUTROS).";"0,00";"02/01/2017";"Encerrado"
"62016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - GO";"00000000000022017";"INFORMAR CR…DITO PARA O EXERCÕCIO DE 2017 PARA A PFN/TO (COPEIRA).";"0,00";"02/01/2017";"Encerrado"
"62016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - GO";"00000000000032017";"INFORMAR CR…DITO PARA O EXERCÕCIO DE 2017 PARA A SPU/TO (RECEPCIONISTA, COP                            EIRA, MOTORISTA, AUXILIAR PREDIAL COM DIARIAS).";"0,00";"02/01/2017";"Encerrado"
"82016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000001";"INDICAR A DOTAÁ„O ORÁAMENT·RIA E FINANCEIRA PARA O EXERCÌCIO DE 2017, E AIN                       DA, INFORMAR A NOTA DE EMPENHO PARA O MESMO PERÌODO.";"0,00";"10/02/2017";"Encerrado"
"92016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000001";"INDICAR A DOTAÁ„O ORÁAMENT·RIA E FINANCEIRA PARA O EXERCÌCIO DE 2017, E AIN                       DA, INFORMAR A NOTA DE EMPENHO PARA O MESMO PERÌODO.";"0,00";"10/02/2017";"Encerrado"
"92016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000002";"INDICAR DOTA«√O OR«AMENT¡RIA E FINANCEIRA PARA O EXERCÕCIO DE 2018 E INFOR                                         AR NOTA DE EMPENHO PARA O PERÕODO.";"0,00";"15/02/2018";"Encerrado"
"22016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170315";"MF - SRF - DELEGACIA DA REC. FED. EM LAGES/SC";"00000000000012017";"REPACTUA«√O DO VALOR MENSAL ESTABELECIDO NA CL¡USULA OITAVA DO CONTRATO APOSTILADO, FACE AO AUMENTO DOS CUSTOS DOS SERVI«OS PRESTADOS EM DECORR NCIA D                                  E CONVEN«√O COLETIVA DE TRABALHO DE 2017.";"3036,40";"27/10/2017";"Encerrado"
"62016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170383";"DELEGACIA DA REC. FED. DO BRASIL NO RJ II";"000000000001/2017";"DOTA«√O OR«AMENT¡RIA DE 2017";"0,00";"20/02/2017";"Encerrado"
"82016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170516";"DELEGACIA DA RECEITA FEDERAL EM ANAPOLIS/GO";"00000000000000003";"REPACTUAÁ„O A PEDIDO DA CONTRATADA, CONFORME NOVA CONVENÁ„O COLETIVA DE TRA                                                            BALHO 2018/2019";"12956,60";"02/05/2018";"Encerrado"
"82016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170516";"DELEGACIA DA RECEITA FEDERAL EM ANAPOLIS/GO";"000000000002/2017";"RepactuaÁ„o a pedido da contratada, conforme nova ConvenÁ„o Coletiva de Tra                                                            balho 2017/2018";"25954,00";"05/04/2017";"Encerrado"
"262016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170531";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - DF";"000000000002/2017";"VALORES REFERENTES A REPACTUAÁ„O E REEQUILIBRIO CCT 2017/2017. MAJORAÁ„O DA                       TARIFA DO TRASNPORTE COLETIVO A PARTIR DE 01/01/2017";"983758,50";"22/12/2017";"Encerrado"
"262016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170531";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - DF";"000000000003/2018";"TEM POR FINALIDADE DE INDICAR A DOTAÁ„O ORÁAMENT·RIA QUE IR· CUSTEAR AS DES PESAS DO CONTRATO NO EXERCÌCIO DE 2018. OUTROS EMPENHOS: 800357 - 800371 -                                         800372 - 800414 - 800415 - 800419.";"0,00";"13/03/2018";"Encerrado"
"262016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170531";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - DF";"000000000001/2017";"APOSTILA TEM A FINALIDADE DE INDICAR A DOTAÁ„O ORÁAMENT·RIA QUE IR· CUSTEAR AS DESPESAS DO CONTRATO NO EXERCÌCIO DE 2017.  OUTRAS NOTA DE EMPENHOS: 80                                                    0039 - 800127 - 800060.";"0,00";"07/03/2017";"Encerrado"
"272016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170531";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - DF";"000000000001/2017";"TEM POR FINALIDADE DE INDICAR A DOTAÁ„O ORÁAMENT·RIA QUE IR· CUSTEAR AS DES                                    PESAS DO CONTRATO NO EXERCÌCIO DE 2017.";"0,00";"10/03/2017";"Encerrado"
"262016";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114601";"IBGE-FUN.INST.BRAS.GEOGRAFIA E ESTATISTICA";"00000000000012017";"reajuste pelo INCC";"14127,00";"08/12/2017";"Encerrado"
"42016";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114629";"UNIDADE ESTADUAL DO IBGE NO DISTRITO FEDERAL";"000000000001/2017";"VALOR CORRESPONDENTE A REPACTUA«√O DOS PRE«OS DO CONTRATO EM RAZ√O DE REPAC            TUA«√O DOS PRE«OS CONFORME CONVEN«√O COLETIVA DE TRABALHO/2017.";"15996,90";"15/09/2017";"Encerrado"
"322016";"25000";"MINISTERIO DA ECONOMIA";"25208";"SUPERINTENDENCIA DE SEGUROS PRIVADOS";"173039";"MF-SUSEP-SUPERINT.DE SEGUROS PRIVADOS/RJ";"000000000001/2017";"1∫ REAJUSTE PELO IPC-A";"228,30";"13/11/2017";"Encerrado"
"412016";"26000";"MINISTERIO DA EDUCACAO";"26201";"COLEGIO PEDRO II";"153167";"COLEGIO PEDRO II/REITORIA";"04∫0APOSTILAMENTO";"O PRESENTE 4∫ TERMO DE APOSTILAMENTO TEM POR OBJETO A CONCESS„O DA REPACTUAÁ„O SOBRE O VALOR DE CONTRATAÁ„O DE SERVIÁO CONTÌNUO DE APOIO AOS ESTUDANTE     S COM DEFICIÍNCIA MATRICULADOS NOS DIVERSOS CAMPI DO COLÈGIO PEDRO II.";"68917,40";"20/03/2018";"Encerrado"
"412016";"26000";"MINISTERIO DA EDUCACAO";"26201";"COLEGIO PEDRO II";"153167";"COLEGIO PEDRO II/REITORIA";"03 0APOSTILAMENTO";"O PRESENTE INSTRUMENTO TEM POR OBJETO A DESCENTRALIZAÁ„O DA GEST„O DO CONTRATO DA UNIDADE GESTORA PARA AS UNIDADES GESTORAS DOS CAMPI DO COLÈGIO PEDRO                                                                        II.";"0,00";"22/09/2017";"Encerrado"
"412016";"26000";"MINISTERIO DA EDUCACAO";"26201";"COLEGIO PEDRO II";"153167";"COLEGIO PEDRO II/REITORIA";"10T0APOSTILAMENTO";"TRANSFERÍNCIA DA GEST„O DO QUANTITATIVO DE POSTOS CONTRATADOS: CAMPUS DUQUEDE CAXIAS - UASG 155637 - 1/22, CAMPUS ENG.NOVO I - UASG 155635 - 2/22, CAMPUS ENG. NOVO II - UASG 155636 - 2/22, CAMPUS HUMAIT· I - UASG 155624-4/22,CAMPUS HUMAIT· II - UASG 155629 - 1/22, CAMPUS REALENGO I - UASG 155626 -3/ 22, CAMPUS S„O CRISTÛV„O I - UASG 155630 - 3/22, CAMPUS S„O CRISTÛV„O II -";"0,00";"21/12/2016";"Encerrado"
