"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"542021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000012022";"16/03/2022";"Objetivo: INCLUIR O VALOR DO ADICIONAL DE PERICULOSIDADE DE 30% (TRINTA POR CENTO) AO SALÁRIO DAS CATEGORIAS PROFISSIONAIS ENGENHEIRO SUPERVISOR, TÉCNICO EM ELETRÔNICA, TÉCNICO EM MECÂNICA DE REFRIGERAÇÃO E ELETRICISTA DE ALTA TENSÃO,  VINCULADAS AO CONTRATO Nº 54/2021, CONFORME LAUDO DE PERICULOSIDADE E A ANOTAÇÃO DE RESPONSABILIDADE TÉCNICA-ART, E EM OBSERVÂNCIA AO ITEM 27.13.1 DO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL DE PREGÃO Nº 03/2021, PASSANDO O VALOR MENSAL DA CONTRAPRESTAÇÃO DOS SERVIÇOS DOS ATUAIS R$"
"542021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000022022";"13/09/2022";"Objetivo: 1.1.PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR 6(SEIS) MESES, A CONTAR DE 02/10/2022 A 01/04/2023. 1.2.PROMOVER A ALTERAÇÃO DE ENDEREÇO, PASSANDO A EMPRESA IC SUPPLY ENGENHARIA LTDA. A TER SEDE NA  RUA DA ASSEMBLEIA, Nº 10, SALA 2512, CENTRO, RIO DE JANEIRO/RJ, CEP.: 20.011-901, CONFORME REGISTRADO NO INSTRUMENTO PARTICULAR DA 42ª ALTERAÇÃO DO  CONTRATO SOCIAL; 1.3.EXCLUIR OS CUSTOS NÃO RENOVÁVEIS, PAGOS OU AMORTIZADOS NO PRIMEIRO ANO DA CONTRATAÇÃO, PASSANDO O VALOR DA CONTRAPRESTAÇÃO MENSAL DOS SER"
"562021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000012022";"09/09/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR 12 (DOZE) MESES CONTADOS DE 21/09/2022 A 20/09/2023; RATIFICAR O VALOR MENSAL NO VALOR DE R$ 3.496,66 , PERFAZENDO O VALOR TOTAL DE R$ 41.960,00 E RESGUARDAR O DIREITO DE REAJUSTE DA CONTRATADA, TÃO LOGO O ÍNDICE DE CUSTOS DE TECNOLOGIA DA INFORMAÇÃO - ICTI/IPEA DE AGOSTO DE 2022 SEJA DIVULGADO, CONFORME O PREVISTO NO CLÁUSULA SEXTA DO CONTRATO ORIGINAL."
"572021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000012022";"24/06/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA CONTRATUAL POR 12 (DOZE) MESES CONTADOS DE 02/10/2022 A 01/10/2023; E RATIFICAR O VALOR TOTAL DA CONTRATAÇÃO DE R$ 97.246,82 (NOVENTA E SETE MIL DUZENTOS E QUARENTA E SEIS REAIS E OITENTA E DOIS CENTAVOS), PARA A PRESTAÇÃO, SOB DEMANDA, DOS SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE VEÍCULOS AUTOMOTORES, ASSISTÊNCIA DE SOCORRO MECÂNICO, ELÉTRICO/REBOQUE, COM FORNECIMENTO DE PEÇAS, SUPRIMENTOS E ACESSÓRIOS TODOS GENUÍNOS, NOS 05 (CINCO) VEÍCULOS QUE COMPÕEM A FROTA DO"
"232021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000012021";"29/12/2021";"Objetivo: AUMENTO DE 25 PORCENTO DOS ITENS 58, 59 E 60 ATÉ O FIM DA VIGÊNCIA"
"232021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000022022";"12/04/2022";"Objetivo: PRORROGAR A VIGÊNCIA E REAJUSTAR VALORES REFERENTES AO CONTRATO 23/2021, COM A EMPRESA ISM GOMES DE MATTOS EIRELI"
"232021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000032022";"04/05/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM COMO OBJETIVO A PRORROGAÇÃO, BEM COMO O AUMENTO DAS QUANTIDADES NO CONTRATO Nº23/2021, E TAMBEM O REAJUSTE DOS VALORES, CONFORME PREVISTO NO INCISO II DO ART 57 E ART 65, TODOS DA LEI 8.666"
"242021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000012021";"29/12/2021";"Objetivo: AUMENTO DE 25 PORCENTO DO CONTRATO ATÉ O FIM DA VIGÊNCIA"
"242021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000022022";"12/04/2022";"Objetivo: PRORROGAR A VIGÊNCIA E REAJUSTAR VALORES REFERENTES AO CONTRATO 23/2021, COM A EMPRESA ISM GOMES DE MATTOS EIRELI"
"242021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000032022";"04/05/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM COMO OBJETIVO A PRORROGAÇÃO, BEM COMO O AUMENTO DAS QUANTIDADES NO CONTRATO Nº24/2021, E TAMBEM O REAJUSTE DOS VALORES, CONFORME PREVISTO NO INCISO II DO ART 57 E ART 65, TODOS DA LEI 8.666"
"262021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000012021";"29/12/2021";"Objetivo: AUMENTO DE 25 PORCENTO DO CONTRATO ATÉ O FIM DA VIGÊNCIA"
"262021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"000032022";"04/05/2022";"Objetivo: O PRESENTE TERMO ADITIVO TEM COMO OBJETIVO A PRORROGAÇÃO, BEM COMO O AUMENTO DAS QUANTIDADES NO CONTRATO Nº26/2021, E TAMBEM REALIZAR O REAJUSTE DOS VALORES, CONFORME PREVISTO NO INCISO II DO ART 57 E ART 65, TODOS DA LEI 8.666"
"202021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"112408";"HOSPITAL DAS FORCAS ARMADAS";"000232022";"08/11/2022";"Objetivo: PRORROGAR, COM FUNDAMENTO NO ART. 57, INCISO II, §2° DA LEI N° 8.666, DE 21 DE JUNHO DE 1993, A VIGÊNCIA DO CONTRATO Nº 20/2021-HFA, POR UM PERÍODO DE 12 (DOZE) MESES, CONTADOS DE 02 DE SETEMBRO DE 2022 ATÉ 02 DE SETEMBRO DE 2023.REAJUSTAR O VALOR DA CESSÃO DE USO, PASSANDO DE R$ 5.800,00 (CINCO MIL E OITOCENTOS REAIS) PARA R$ 6.420,85 (SEIS MIL QUATROCENTOS E VINTE REAIS E OITENTA E CINCO CENTAVOS), NOS TERMOS DA CLÁUSULA QUINTA DO CONTRATO N° 20/2021, E MEMÓRIA DE CÁLCULO (ID 5502740)."
"222021";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"112408";"HOSPITAL DAS FORCAS ARMADAS";"000342022";"24/08/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO Nº 22/2021-HFA, POR UM PERÍODO DE 12 (DOZE) MESES, CONTADOS DE 31 DE AGOSTO DE 2022 ATÉ 30 DE AGOSTO DE 2023. RATIFICAR O VALOR GLOBAL DA CONTRAPRESTAÇÃO ANUAL DOS SERVIÇOS ESTIMADO EM R$ 280.560,00 (DUZENTOS E OITENTA MIL QUINHENTOS E SESSENTA REAIS)."
"312021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113201";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"000222022";"02/09/2022";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 31/2021, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 02/09/2022 A 01/09/2023, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"392021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113201";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"000212022";"02/09/2022";"Objetivo: PRIMEIRO TERMO ADITIVO AO CONTRATO Nº 9912550652 PRORROGAÇÃO DO CONTRATO DE PRODUTOS E SERVIÇOS POR MEIO DE PACOTE DE SERVIÇOS EXCLUSIVOS DOS CORREIOS MEDIANTE ADESÃO AO TERMO DE CONDIÇÕES COMERCIAIS DE SERVIÇOS EXCLUSIVOS E ANEXOS, QUANDO CONTRATADOS SERVIÇOS ESPECÍFICOS, QUE PERMITE A COMPRA DE PRODUTOS E U2LIZAÇÃO DOS DIVERSOS SERVIÇOS DOS CORREIOS POR MEIO DOS CANAIS DE ATENDIMENTO DISPONIBILIZADOS."
"312021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000012021";"16/09/2022";"Objetivo: PRORROGAR A VIGÊNCIA DO CONTRATO EM REFERÊNCIA POR MAIS 12 (DOZE) MESES, REAJUSTANDO O SEU VALOR COM BASE NO IPCA ACUMULADO NOS ÚLTIMOS 12 (DOZE) MESES DE 10,0692% SOBRE O VALOR ATUAL DO CONTRATO, PASSANDO O VALOR GLOBAL DE R$ 324.996,00 COM A AUTORIZAÇÃO DO REAJUSTE PLEITEADO DE R$ 32.724,61 PARA O VALOR GLOBAL DE R$ 357.720,61, PERMANECENDO AS DEMAIS CLÁUSULAS CONTRATUAIS PACTUADAS INALTERADAS E RATIFICADAS."
"122017";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113204";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IRD";"000142021";"10/08/2021";"Objetivo: INCORPORAÇÃO DA EMPRESA TELEMAR NORTE LESTE S.A. INSCRITA NO CNPJ/MF SOB O N° 33.000.118/0001-79 PELA OI S.A., INSCRITA NO CNPJ SOB O Nº 76.535.764/0001-43, REAJUSTE DE PREÇO E PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO Nº 012/2017 UASG 113204, DOS SERVIÇOS DE COMUNICAÇÃO DE DADOS, VOZ E IMAGEM ATRAVÉS DE UMA DE REDE ETHERNET METROPOLITANA (SERVIÇO LAN-TO-LAN)  ENTRE INSTITUTO  DE  RADIOPROTEÇÃO  E DOSIMETRIA -  IRD E A  UFRJ  - UNIVERSIDADE  FEDERAL DO  RIO DE  JANEIRO  (CAMPUS  FUNDÃO),"
"122017";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113204";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IRD";"000162022";"01/09/2022";"Objetivo: PRORROGAR O PRAZO DE EXECUÇÃO DO OBJETO CONTRATUAL, COM FUNDAMENTO NO ARTIGO 57, §4º, DA LEI N.º 8.666, DE 21 DE JUNHO DE 1993, POR ATÉ 06 (SEIS) MESES,  COM INÍCIO EM 30/08/2022 E TÉRMINO PREVISTO PARA O DIA 29/02/2023. REAJUSTAR OS VALORES DO CONTRATO COM BASE NO ÍNDICE DE SERVIÇOS DE TELECOMUNICAÇÕES (IST) ACUMULADO EM 12,81%. O CONTRATO PODERÁ EXTINTO ANTES DO PRAZO FINAL DE SUA VIGÊNCIA, NA HIPÓTESE DE SER ULTIMADA NOVA CONTRATAÇÃO, SEM QUE CAIBA À CONTRATADA QUALQUER TIPO DE INDENIZAÇÃO POR TAL R"
"122017";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113204";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IRD";"000192019";"03/09/2019";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA, REAJUSTE DO CONTRATO Nº 12/2017, PARA PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO DE DADOS, VOZ E IMAGEM,ATRAVÉS DE UMA REDE ETHERNET METROPOLITANA (SERVIÇO LAN-TO-LAN) ENTRE O IRD E UFRJ, E ALTERAÇÃO DA CLÁUSULA VIII."
"122017";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113204";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IRD";"000212020";"01/09/2020";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA E REAJUSTE DO CONTRATO Nº 12/2017 UASG 113204, DOS SERVIÇOS DE COMUNICAÇÃO DE DADOS, VOZ E IMAGEM, ATRAVÉS DA UMA REDE ETHERNET METROPOLITANA ENTRE O IRD E A UFRJ."
"62021";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113205";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CDTN";"000112022";"17/03/2022";"Objetivo: REPACTUAR OS VALORES DO CONTRATO Nº 06/2021/CDTN/DIGEA, EM RAZÃO DO REAJUSTE DOS ITENS ENVOLVENDO A FOLHA DE SALÁRIOS, COM BASE NA CONVENÇÃO COLETIVA DE TRABALHO 2022/2022 E EFEITOS RETROATIVOS A 1º DE JANEIRO DE 2022; REVISAR OS VALORES CONTRATUAIS, COM FUNDAMENTO NO ARTIGO 65, INCISO II, ALÍNEA 'D', E § 5º, DA LEI Nº 8.666, DE 21 DE JUNHO DE 1993, EM RAZÃO DA ALTERAÇÃO DO SEGURO DE ACIDENTES DO TRABALHO - SAT, EM FUNÇÃO DA ATUALIZAÇÃO DO FATOR ACIDENTÁRIO DE PREVENÇÃO - FAP AO QUAL A CONTRATADA ESTÁ"
"22021";"25000";"Ministério da Economia";"61201";"Instituto de Pesquisa Econômica Aplicada";"113602";"INSTITUTO DE PESQUISA ECONOMICA APLICADA";"000012021";"16/11/2021";"Objetivo: ADITIVAR EM 24,58 % O CONTRATO Nº 02/2021, FIRMADO ENTRE O IPEA E A EMPRESA JULEAN DECORAÇÕES LTDA. PARA A PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO E INSTALAÇÃO DE CORTINAS?PAINEL COM TRILHO, COM SUBSTITUIÇÃO DOS TRILHOS E CORTINAS EXISTENTES, VISANDO À ADEQUAÇÃO DAS INSTALAÇÕES DO IPEA/RJ, LOCALIZADO NOS ANDARES 16º AO 19º DO EDIFÍCIO BANCO CENTRAL SITUADO À AVENIDA PRESIDENTE VARGAS, 730 - CENTRO - RIO DE JANEIRO-RJ"
"152021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114601";"FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ";"000012022";"26/09/2022";"Objetivo: NOS TERMOS DA CLÁUSULA SEGUNDA DO CONTRATO, PRORROGA-SE O PRAZO DE VIGÊNCIA DESTE PARA O PERÍODO DE 24/09/2022 A 23/09/2023."
"42021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114613";"UNIDADE ESTADUAL DO IBGE NA PARAIBA";"000012022";"02/09/2022";"Objetivo: PRORROGA-SE O PRAZO DE VIGÊNCIA PARA O PERÍODO DE 20/09/2022 A 20/09/2023"
"22021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114617";"UNIDADE ESTADUAL DO IBGE NA BAHIA";"000012022";"11/11/2022";"Objetivo: ACRESCENTAR 25% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 146.807,50 (CENTO E QUARENTA E SEIS MIL E OITOCENTOS E SETE REAIS E CINQUENTA CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA 'B', § 1º, DA LEI N.º 8.666/1993"
"62021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114618";"UNIDADE ESTADUAL DO IBGE EM MINAS GERAIS";"000012022";"02/09/2022";"Objetivo: TERMO ADITIVO AO CONTRATO DE LOCAÇÃO DO IMÓVEL SITUADO NA AVENIDA TREZE, Nº 658, 8º ANDAR, CONJUNTO 801, EM ITUIUTABA/MG, PARA INSTALAR A AGÊNCIA DO IBGE EM ITUIUTABA/MG."
"172021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114623";"UNIDADE ESTADUAL DO IBGE NO PARANA";"000012022";"05/08/2022";"Objetivo: TERMO DE ADITAMENTO DE PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL E REAJUSTE DE PREÇO CONTRATADO PARA PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA ELETRÔNICA, COM MONITORAMENTO, NAS INSTALAÇÕES DAS AGÊNCIAS DO IBGE EM CAMPO MOURÃO/PR E UNIÃO DA VITÓRIA/PR, NO PERÍODO DE 31/07/2022 A 31/07/2023."
"182021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114623";"UNIDADE ESTADUAL DO IBGE NO PARANA";"000012022";"05/08/2022";"Objetivo: TERMO DE ADITAMENTO DE PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL E REAJUSTE DE PREÇO CONTRATADO PARA PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA ELETRÔNICA, COM MONITORAMENTO, NAS INSTALAÇÕES DA AGÊNCIAS DO IBGE EM CAPANEMA/PR E CIANORTE/PR, NO PERÍODO DE 31/07/2022 A 31/07/2023."
"192021";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114623";"UNIDADE ESTADUAL DO IBGE NO PARANA";"000012022";"05/08/2022";"Objetivo: TERMO DE ADITAMENTO DE PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL E REAJUSTE DE PREÇO CONTRATADO PARA PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA ELETRÔNICA, COM MONITORAMENTO, NAS INSTALAÇÕES DAS AGÊNCIAS DO IBGE EM CASCAVEL/PR, FRANCISCO BELTRÃO/PR, IBAITI/PR, IRATI/PR, JAGUARIAÍVA/PR, PARANAVAÍ/PR, PONTA GROSSA/PR E UMUARAMA/PR, NO PERÍODO DE 31/07/2022 A 31/07/2023."
"442021";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012022";"23/08/2022";"Objetivo: PRORROGAR A VIGÊNCIA  DO CONTRATO ORIGINAL E DISCRIMINAR OS DADOS DA  NOTA DE EMPENHO DO EXERCÍCIO FINANCEIRO DE 2022."
"492021";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012022";"20/09/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA E DISCRIMINAR OS DADOS DA NOTA DE EMPENHO DO EXERCÍCIO FINANCEIRO DE 2022"
"672021";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"000012022";"04/10/2022";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA, REGISTRAR O DIREITO À ANÁLISE DE REAJUSTE E DISCRIMINAR OS DADOS DA NOTA DE EMPENHO DO EXERCÍCIO FINANCEIRO DE 2022."
"22021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120013";"CENTRO DE LANCAMENTO DE ALCANTARA";"000012022";"23/08/2022";"Objetivo: PRESTAÇÃO DE SERVIÇO DE LIMPEZA E DESINFECÇÃO DE RESERVATÓRIOS SUPERIORES E INFERIORES COM O CONTROLE DA QUALIDADE DE ÁGUA PARA O CONSUMO HUMANO DO SISTEMA DE ABASTECIMENTO DE ÁGUA DO CENTRO DE LANÇAMENTO DE ALCÂNTARA E OM APOIADAS."
"162021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000012022";"28/01/2022";"Objetivo: O PRESENTE TERMO ADITIVO, CUJO OBJETO É A CONTRATAÇÃO DE EMPRESA PARA EXECUTAR A INSTALAÇÃO DE 464 M2 DE PISO ELEVADO, TEM POR FINALIDADE:A) PRORROGAÇÃO DO PRAZO EM 60 DIAS NOS PRAZOS DE EXECUÇÃO E VIGÊNCIA, QUE PASSARÃO A TERMINAR NO DIA 08 DE MARÇO DE 2022 E 31 DE MARÇO DE 2022, RESPECTIVAMENTE.B) ALTERAÇÃO DO CRONOGRAMA FÍSICO-FINANCEIRO."
"162021";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"000022022";"31/03/2022";"Objetivo: O presente Termo Aditivo, cujo objeto é a contratação de empresa para executar a instalação de 464 m2 de piso elevado, tem por finalidade:  a) Prorrogação de 60 dias no prazo vigência, passando a ter data de término em 30 de maio de 2022 ;  b) Supressão de R$ 92.666,22 (noventa e dois mil, seiscentos e sessenta e seis reais e vinte e dois centavos), devido aos ajustes de escopo;  c) Ajuste do valor contratual para R$ 335.223,78 (trezentos e trinta e cinco mil, duzentos e vinte e três reai"
