"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"110002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373070";"SUPERINT. REGIONAL EM SANTA CATARINA";"00000000000012014";"TENDO EM VISTA NOVA CONVENÁ„O COLETIVA DE TRABALHO 2014/2015, REGISTRADA N                               O DIA 19/02/2014 NA DRT SOB N∫ SC000226/201.";"27944,60";"08/04/2014";"Encerrado"
"345002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"INCRA-SEDE/DF";"000000000002/2015";"REEQUILIBRIO ECONÙMICO-FINANCEIRO REFERENTE AO AUMENTO DO VALE TRANSPORTE C                                       OM IMPACTO A PARTIR DE OUTUBRO/2015.";"13514,60";"16/11/2015";"Encerrado"
"345002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"INCRA-SEDE/DF";"000000000001/2017";"RepactuaÁ„o de valores do vale-transporte devido ao aumento de passagens do transporte p˙blico promovido pelo Governo do Distrito Federal, por meio              do Decreto n 37.940/2016, com efeitos a partir de 02/01/2017.";"47990,40";"30/06/2017";"Encerrado"
"345002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"INCRA-SEDE/DF";"000000000002/2016";"REPACTUAÁ„O DE SAL·RIOS, VALE-ALIMENTAÁ„O E AUXILIO ODONTOLÛGICO REFERENTE                      A CCT/2016 PARA O PERÌODO DE 01/01/2016 A 31/10/2016.";"58912,30";"02/05/2016";"Encerrado"
"345002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"INCRA-SEDE/DF";"000000000001/2018";"RepactuaÁ„o de sal·rio, auxilio alimento e assistÍncia odontolÛgica com ba-                                                  se na convenÁ„o coletiva.";"19144,00";"22/05/2018";"Encerrado"
"345002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"INCRA-SEDE/DF";"00000000000012018";"REAJUSTE DE PREÁOS DOS INSUMOS PELO IPCA.";"1564,20";"16/02/2018";"Encerrado"
"345002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"INCRA-SEDE/DF";"000000000001/2014";"REPACTUAÁ„O CONTRATUAL REFERENTE ‡ CCT 2014.";"51815,40";"18/03/2014";"Encerrado"
"345002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"INCRA-SEDE/DF";"000000000001/2015";"REPACTUAÁ„O DE SAL·RIOS E VALE ALIMENTAÁ„O CONFORME CCT 2015.";"49592,70";"03/06/2015";"Encerrado"
"5002013";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"240106";"INSTIT.NAC.DE PESQ.ESPACIAIS-S.J.CAMPOS - MCT";"0000000050.1/2014";"REPACTUA«√O DO VALOR MENSAL HAJA VISTA HOMOLOGA«√O DE CONVEN«√O COLETIVA DE                                                      TRABALHO DA CATEGORIA";"3751,40";"26/08/2014";"Encerrado"
"5002013";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"240106";"INSTIT.NAC.DE PESQ.ESPACIAIS-S.J.CAMPOS - MCT";"0000000050.1/2015";"REPACTUA«√O DO PRE«O MENSAL HAJA VISTA HOMOLOGA«√O DE CONVEN«√O COLETIVA DE               TRABALHO DA CATEGORIA PROFISSIONAL VINCULADA A ESTE CONTRATO";"4565,70";"15/07/2015";"Encerrado"
"4802013";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"240107";"INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS";"0000000001.1/2014";"REPACTUAR O PREÁO MENSAL DO CONTRATO SUPRAMENCIONADO PARA R$ 6.305,50, DE                                                   01/01/2014 A 08/11/2014.";"5688,10";"10/06/2014";"Encerrado"
"4802013";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"240107";"INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS";"003.06.048.1/2015";"REPACTUAR O VALOR MENSAL DO CONTRATO PARA R$ 6.855,59, A PARTIR DE 01/01/15      CONSIDERANDO-SE O PARECER NR. 434/2015/CJU-RN/CGU/AGU, DE 02/09/2015.";"6659,30";"10/09/2015";"Encerrado"
"872013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170010";"MF-SRF-SECRETARIA DA RECEITA FEDERAL/DF";"000000000011/2014";"Com fulcro no par. 8o do art 65 da Lei 8.666/93 e em conson‚ncia com o Pare cer PGFN 2343/2011, indica a dotaÁ„o orÁament·ria e da nota de empenho por        onde correr„o as despesas do Contrato 87/2013 no exercÌcio de 2014.";"0,00";"17/02/2014";"Encerrado"
"872013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170010";"MF-SRF-SECRETARIA DA RECEITA FEDERAL/DF";"000000000001/2015";"Com fulcro no . 8∫ do art. 65 da Lei n∫ 8.666, de 1993, e em conson‚ncia com o Parecer PGFN/CJU/COJLC/N∫ 2342/2011, indico, mediante este instrumento,  a dotaÁ„o orÁament·ria e da nota de empenho por onde correr„o as despesas                                 do Contrato 87/2013, no exercÌcio de 2015.";"0,00";"13/01/2015";"Encerrado"
"872013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170010";"MF-SRF-SECRETARIA DA RECEITA FEDERAL/DF";"000000000002/2014";"COM FULCRO NO .8∫ DO ART.65, DA LEI N∫ 8.666 DE 1993, FOI AUTORIZADO O PRE SENTE APOSTILAMENTO, TENDO COMO OBJETO A REPACTUAÁ„O DE PREÁOS DO CONTRATORFB/COPOL N∫ 87/2013, RESULTANDO UM NOVO VALOR GLOBAL ANUAL DE R$ 676.766,84, REPRESENTANDO UM ACRÈSCIMO DE R$ 30.816,14, EM RELAÁ„O AO VALOR GLOBAL ANUAL INICIALMENTE PREVISTO, REFERENTE AO PERÌODO DE JANEIRO A NOVEMBRO DE 2";"30816,10";"04/08/2014";"Encerrado"
"872013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170010";"MF-SRF-SECRETARIA DA RECEITA FEDERAL/DF";"000000000001/2016";"ATUALIZAÁ„O DOS VALORES DECORRENTES DA AN·LISE DE REPACTUAÁ„O E REAJUSTE DO CONTRATO RFB/COPOL N∫ 87/2013, NOS TERMOS DO PAR·GRAFO 8∫ DO ART. 65, DA L                                                          EI 8.666, DE 1993";"65025,10";"19/10/2016";"Encerrado"
"872013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170010";"MF-SRF-SECRETARIA DA RECEITA FEDERAL/DF";"000000000001/2017";"Tem como objeto a repactuaÁ„o e o reajuste, com fulcro na Cl·usula Oitava d         o Contrato RFB/Copol n∫87/2013 e o .8∫ do art. 65 da Lei 8.666/93.";"35348,40";"15/09/2017";"Encerrado"
"42013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170035";"DELEGACIA DA REC.FEDERAL EM TERESINA/PI";"000000000003/2014";"DECORRENTE AUMENTO DE SALARIO DE TRABALHADORES DE ACORDO COM CCT 2014.";"8580,10";"04/09/2014";"Encerrado"
"42013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170035";"DELEGACIA DA REC.FEDERAL EM TERESINA/PI";"000000000002/2015";"POR ESTE TERMO, E COM AMPARO NO . 8∫ DO ARTIGO 65 DA LEI 8.666/93 E . 4∫ DO                            ARTIGO 40 DA IN SLTI/MPOG N∫ 2/2008 E CCT 2015.";"2126,60";"28/09/2015";"Encerrado"
"152013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170055";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF/PE";"000000000001/2017";"Reajuste do cnt 15/2013 apartir 01.04.2017.";"2062,90";"03/04/2017";"Encerrado"
"102013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170058";"SUP.REGIONAL RECEITA FEDERAL 4A.RF/PE";"000000000001/2018";"RepactuaÁ„o do valor do Contrato DRF/REC N∫ 10/2013 de janeiro a outubro de                                                                      2018.";"330,80";"29/06/2018";"Em Encerramento"
"102013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170059";"DELEGACIA DA REC.FEDERAL EM RECIFE/PE";"000000000002/2016";"AUMENTO DO VALOR CONTRATUAL EM VIRTUDE DO AUMENTO SALARIAL DA CATEGORIA,         CONVENCIONADO NA CCT 2016/2016 N˙MERO PE000143/2016 DE 11/02/2016.";"5986,20";"14/03/2016";"Encerrado"
"102013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170059";"DELEGACIA DA REC.FEDERAL EM RECIFE/PE";"000000000004/2017";"AlteraÁ„o do valor contratual devido aumento do valor salarial conforme CCT                                                                 2017/2017.";"3156,50";"20/03/2017";"Encerrado"
"102013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170059";"DELEGACIA DA REC.FEDERAL EM RECIFE/PE";"00000000000000001";"AlteraÁ„o devido a CCT 2014-2014 e CCT 2015-2015.";"5446,30";"08/06/2015";"Encerrado"
"62013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170081";"DELEGACIA DA REC.FED.EM VIT.CONQUISTA-MF-BA";"000000000001/2014";"PARA ATENDER DESPESAS COM SERVICO DE MANUTENCAO CORRETIVA E PREVENTIVA REAL                        IZADO NAS UNIDADES DE REFRIGERACAO DESTA DELEGACIA.";"0,00";"20/02/2014";"Encerrado"
"72013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170081";"DELEGACIA DA REC.FED.EM VIT.CONQUISTA-MF-BA";"000000000002/2014";"PARA ATENDER DESPESAS COM SERVICO DE MANUTENCAO CORRETIVA E PREVENTIVA REAL                        IZADO NAS UNIDADES DE REFRIGERACAO DESTA DELEGACIA.";"0,00";"20/02/2014";"Encerrado"
"82013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170081";"DELEGACIA DA REC.FED.EM VIT.CONQUISTA-MF-BA";"000000000004/2014";"PARA ATENDER DESPESAS COM SERVICOS DE TELEFONIA FIXA COMUTADA NA MODALIDADE                       DDD PARA CHAMADAS DESTA DRF E ARF'S JURISDICIONADAS.";"0,00";"18/02/2014";"Encerrado"
"82013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170081";"DELEGACIA DA REC.FED.EM VIT.CONQUISTA-MF-BA";"000000000004/2015";"DOTACAO ORCAMENTARIA.";"0,00";"10/03/2015";"Encerrado"
"112013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170089";"DELEGACIA DA REC.FEDERAL EM B.HORIZONTE/MG";"000000000001/2014";"EM CUMPRIMENTO ‡ CL·USULA DÈCIMA QUARTA DO CONTRATO DRF/BHE N∫11/2013 DECORRENTE DA CONVENÁ„O COLETIVA DE TRABALHO COM VIGÍNCIA A PARTIR DE 01 DE JANE                                                               IRO DE 2014.";"41475,70";"03/06/2014";"Encerrado"
"52013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170091";"DELEGACIA DA REC.FEDERAL EM GOV.VALADARES/MG";"00000000000012017";"PROMOVER O REAJUSTE DO CONTRATO 05/2013 MEDIANTE APLICAÁ„O DO INDICE DE SERVIÁOS DE TELECOMUNICAÁıES (IST), RESULTANDO EM UM ACRÈSCIMO EQUIVALENTE A 4                      ,52% SOBRE A PLANILHA DE CUSTOS E FORMAÁ„O DE PREÁOS.";"3199,70";"04/04/2017";"Encerrado"
"72013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170092";"DELEGACIA DA REC.FEDERAL EM J.DE FORA/MG";"000000000001/2016";"RepactuaÁ„o de preÁos, em cumprimento ao que dispıe a Cl·usula oitava do co                 ntrato, conforme ConvenÁıes Coletivas de Trabalho de 2016.";"7295,70";"14/07/2016";"Encerrado"
"72013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170092";"DELEGACIA DA REC.FEDERAL EM J.DE FORA/MG";"000000000001/2014";"REPACTUAÁ„O CONTRATUAL DEVIDO ‡ REAJUSTE SALARIAL E OUTROS BENEFÌCIOS CONCE                           DIDOS  PELA CONVENÁ„O COLETIVA DE TRABALHO 2014.";"7561,80";"02/06/2014";"Encerrado"
"72013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170092";"DELEGACIA DA REC.FEDERAL EM J.DE FORA/MG";"000000000001/2015";"REPACTUA«√O DE PRE«OS 2015, EM CUMPRIMENTO AO QUE DISP’E A CL¡USULA OITAVADO CONTRATO 07/2013, RESPEITANDO OS REAJUSTES TRAZIDOS PELAS CONVEN«’ES COL                                                   ETIVAS DE TRABALHO 2015.";"9861,40";"15/06/2015";"Encerrado"
"112013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170095";"DELEGACIA DA REC.FEDERAL EM DIVINOPOLIS/MG";"000000000001/2015";"Reajuste do aluguel do imovel onde funciona a ARF em Bom Despacho.";"4636,80";"02/02/2015";"Encerrado"
"112013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170095";"DELEGACIA DA REC.FEDERAL EM DIVINOPOLIS/MG";"000000000001/2016";"REAJUSTE VALOR DO ALUGUEL A PARTIR DE 01 DE NOVEMBRO DE 2016.";"5915,70";"14/11/2016";"Encerrado"
"122013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170095";"DELEGACIA DA REC.FEDERAL EM DIVINOPOLIS/MG";"000000000001/2016";"REAJUSTE DE ALUGUEL A PARTIR DE 01 DE NOVEMBRO DE 2016.";"11831,50";"14/11/2016";"Encerrado"
"122013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170095";"DELEGACIA DA REC.FEDERAL EM DIVINOPOLIS/MG";"000000000001/2015";"REAJUSTE DO ALUGUEL ONDE FUNCIONA A ARF EM BOM DESPACHO.";"9273,60";"02/02/2015";"Encerrado"
"132013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170095";"DELEGACIA DA REC.FEDERAL EM DIVINOPOLIS/MG";"000000000001/2016";"REAJUSTA VALOR DO ALUGUEL A PARTIR DE 01 DE NOVEMBRO DE 2016.";"5915,70";"14/11/2016";"Encerrado"
"132013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170095";"DELEGACIA DA REC.FEDERAL EM DIVINOPOLIS/MG";"000000000001/2015";"Reajuste de aluguel do imovel onde funciona a ARF em Bom Despacho.";"4636,80";"02/02/2015";"Encerrado"
"172012";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170109";"DRF-DELEGACIA DA RECEITA FEDERAL C.GRANDE/MS";"000000000001/2015";"Indicar a dotaÁ„o orÁamentaria e  a nota de empenho para atender despesa co            m energia eletrica na ARF/TR S LAGOAS/MS, no exercicio de 2015.";"0,00";"19/02/2015";"Encerrado"
"172012";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170109";"DRF-DELEGACIA DA RECEITA FEDERAL C.GRANDE/MS";"000000000001/2014";"Valor complementar ao valor contrato visto que este foi feito para 12 meses  somente, sendo que o valor correto seria de R$1.400 mensal para 60 meses.";"48000,00";"14/01/2014";"Encerrado"
"172012";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170109";"DRF-DELEGACIA DA RECEITA FEDERAL C.GRANDE/MS";"000000000002/2016";"IndicaÁ„o da dotaÁ„o orÁament·ria e a nota de empenho para atender despesa     do contrato no exercicio corrente (2016NE800049)da ARF/TrÍs Lagoas/MS.";"0,00";"04/03/2016";"Encerrado"
